,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,working_capital_to_assets,Attr25,Attr24,Attr30,Attr12,Attr55,Attr41,retained_earnings_to_assets,Attr56,Attr29,Attr45,Attr21,cash_to_current_liabilities,Attr58,Attr57,Attr47
9796,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.75934,-0.58287,-0.49926,1.1696,-0.46793,-4616.0,-0.085593,-0.083609,-0.48746,3.7838,-3.651,1.0452,-255.0,1.5174,2.8106089999999995,36.814
9797,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.15462,-0.053102,-0.10013,1.2039,-0.13641,-969.0,0.32372,0.0,-0.1147,3.7971,-0.71573,1.017,-125.51,1.0344,-1.2417,39.306
9798,risky_upgrade,1,1,B,BB,B→BB,1,0.084287,0.084018,0.11061,0.62455,0.12814,1252.0,0.27179,-0.0013922,0.19774,4.1718,0.15433,1.0452,-148.09,0.84253,0.64859,177.06
9799,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.086933,-0.71989,0.0039212,0.57015,0.0047338,-8989.0,0.66124,-0.72198,0.12596,5.0145,0.010498,1.0955,-89.95,0.89238,0.0074188,59.686
9800,risky_upgrade,1,1,CCC,B,CCC→B,1,0.062828,0.2629,0.087242,0.6978,-0.02579,2451.0,0.98423,0.0,0.13879,4.5912,-0.028636,1.3466,-72.859,0.80842,-0.023537,96.535
9801,risky_upgrade,1,1,CCC,B,CCC→B,1,0.31975,0.4031,-0.039353,0.63747,-0.080477,1899.0,1.463,0.0,0.42266,3.7737,-0.053389,0.60405,-54.932,0.57954,-0.037419,183.08
9802,risky_upgrade,1,3,CCC,B,CCC→B,1,0.47144,0.29808,0.07934,0.05815,-0.11808,325.15,-2.2021499999999996,-0.047775,-0.0031022,2.8387,-0.092639,1.0682,-5.4008,1.0042,-0.10198,27.051
9803,risky_upgrade,1,1,B,BB,B→BB,1,0.053489,0.3586,1.0604,0.2604,0.0044945,625.85,0.2891,0.0021346,0.15821,4.0682,0.0040139,0.71358,-56.826,0.875,0.0033094,66.556
9804,risky_upgrade,1,1,B,BB,B→BB,1,0.40636,0.36389,0.73436,0.25727,-0.65403,15184.0,-0.099665,0.0,0.079137,4.5725,-0.28788,0.81294,-6.161,1.0013,-0.15084,207.22
9805,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.24571,0.20198,0.48014,0.18521,0.43863,1416.0,0.080373,-0.21152,0.17355,3.7606,0.99106,1.3273,-0.91826,0.82601,0.79928,26.737
9806,risky_upgrade,1,1,CCC,B,CCC→B,1,0.16939,0.098991,0.0061574,0.39523,0.010078,182.94,4.2828,0.0,0.33505,3.0334,-0.038526,1.0452,-11.98,0.67409,-0.045313,28.97
9807,risky_upgrade,1,1,CCC,B,CCC→B,1,0.0028648,0.0099534,0.061363,0.28489,0.030078,293.0,0.53628,-0.051478,0.20941,5.0098,0.037607,0.8472,-33.388,0.78574,0.047549,31.111
9808,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.69117,-0.99537,-0.32773,1.0097,-0.32921,-1054.6,-0.23796,-1.1962,-0.31507,3.1835,-2.1801,1.0452,-261.52,1.3712,-2.9482139999999997,41.256
9809,risky_upgrade,1,1,CCC,B,CCC→B,1,0.056334,-0.11289,-0.0075233,0.22488,0.029655,4747.0,0.85284,-0.17371,0.88359,4.9256,0.24808,1.0728,-3.0012,0.11719,0.096186,8.5428
9810,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.42244,0.16944,0.022729,0.050309,0.22361,5490.0,0.079285,0.0,-0.020922,4.1138,0.54946,1.0452,183.51,0.96894,0.025879,15.537
9811,risky_upgrade,1,1,B,BB,B→BB,1,0.29513,0.57747,0.38711,0.098761,-0.28355,746.68,-0.18075,0.0,0.070494,3.4031,-0.95443,0.67299,32.265,0.92453,-0.092476,8.1033
9812,risky_upgrade,1,1,B,BB,B→BB,1,0.13122,0.023089,0.026588,0.38252,0.039523,593.0,0.23583,0.0,0.029085,3.655,0.025224,1.0452,-95.656,0.97061,0.55812,113.15
9813,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.395,0.61328,0.28005,0.072269,0.41618,581.83,0.06729,0.0,0.049989,3.1682,0.45635,0.79314,12.943,0.95097,0.19237,33.594
9814,risky_upgrade,1,3,CCC,B,CCC→B,1,0.2352,0.28392,-0.21811,0.17154,-0.49501,121.75,-0.086746,0.0,-0.080468,2.714,-0.35719,0.84781,-52.845,1.0787,-0.46477,80.709
9815,risky_upgrade,1,3,BB,BBB,BB→BBB,0,-0.17449,0.21804,-0.10046,0.55005,-0.20703,-349.16,0.13605,0.0,-0.14803,3.3012,-0.51245,1.0452,-102.16,1.0535,-0.40506,45.586
9816,risky_upgrade,1,1,CCC,B,CCC→B,1,0.88482,0.25723,0.18987,-0.15787,1.4884,133.98,0.017553,0.0,0.034354,2.1802,0.282825,0.98961,93.371,0.96565,0.10939,0.0
9817,risky_upgrade,1,3,B,BB,B→BB,1,-0.0073993,0.49504,-0.085365,0.3754,-0.44211,-34.0,-0.37363,0.0,-0.13125,3.6623,-0.75394,0.89786,-54.361,1.1018,-0.17798,49.115
9818,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-1.86106,-0.73501,3.0797,-0.11029,-1791.6,-0.75865,-1.880592,-0.1178,3.1052,0.282825,0.31632000000000005,-493.66,1.1109,0.10631,0.0
9819,risky_upgrade,1,1,B,BB,B→BB,1,0.45473,0.41029,0.32377,0.019405,0.55304,1105.0,0.065892,0.028502,0.038459,3.3856,0.78988,1.645,8.2261,0.9599,0.48882,15.508
9820,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.25894,0.20057,-0.096476,0.5729,-0.085365,-12682.0,-0.32454,-0.33394,-0.036288,4.69,-0.25126,0.87274,-138.01,1.0163,-0.21288,66.332
9821,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.24177,-0.44268,-0.4125,0.8489,-0.464,-40775.49,-0.10209,-0.03789,-0.20774,5.4102,-1.1766,1.0452,-154.94,1.4519,2.8106089999999995,90.816
9822,risky_upgrade,1,1,CCC,B,CCC→B,1,0.60745,0.41809,-0.13659,0.23079,-0.42896,166.24,-0.17187,0.0,0.18193,2.4372,-0.38135,1.0452,61.52,0.79281,-0.20051,90.631
9823,risky_upgrade,1,1,CCC,B,CCC→B,1,0.60171,-0.564,0.092351,-0.6269029,-1.4782,38969.0,-0.033264,-0.98898,0.34197,4.8113,-1.5897,2.7253499999999997,543.42,1.2319,-0.27508,173.91
9824,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.024725,0.0475,0.0068127,1.3725,-0.048843,-2232.0,1.997,0.012241,0.62785,4.9556,-0.37781,0.73232,-268.33,0.52208,-0.073056,134.61
9825,risky_upgrade,1,1,BBB,A,BBB→A,0,0.40036,0.39728,0.13989,0.30598,0.40438,14971.0,0.1123,0.0,0.090379,4.5728,0.36226,1.0452,23.053,0.90717,0.24653,67.049
9826,risky_upgrade,1,3,CCC,B,CCC→B,1,0.52846,-0.45193,-0.26242,-0.067494,-0.12728,30.73,-0.26189,-0.40757,-0.043814,1.94594,0.282825,0.33435,134.16,1.0441,-0.11361,0.0
9827,risky_upgrade,1,1,B,BB,B→BB,1,0.030844,0.028448,-0.0042788,0.19881,-0.039471,399.0,0.62067,0.0,0.0022922,4.1118,-1.0732,0.98311,1.956,0.97898,-0.03889,1.9191
9828,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.12165,-0.1901,0.097757,0.50601,0.059176,-558.0,0.54469,-0.25093,0.26553,3.6615,0.07406,0.73022,-114.64,0.72872,0.035463,74.156
9829,risky_upgrade,1,1,B,BB,B→BB,1,0.021331,0.23514,0.9628,1.4101,0.055828,2184.0,0.6084,0.0,0.24295,5.0102,0.16422,1.4307,-60.046,0.80171,0.016862,41.321
9830,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.12878,-0.025711,-0.026133,0.31797,-0.049939,-366.0,2.2457,-0.014624,0.19776,3.4536,-0.2223,1.0891,-39.017,0.80465,-0.46024,20.743
9831,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.14656,0.2592,0.39946,0.13903,-0.087261,-656.0,-2.2021499999999996,0.0,0.053722,3.6509,-0.1457,0.77915,-39.514,0.93426,-0.16664,27.944
9832,risky_upgrade,1,1,CCC,B,CCC→B,1,0.06678,-0.26052,-0.098976,0.64266,-0.020521,54.82,0.71724,-0.24505,-0.0064567,2.9143,-0.057748,0.89061,-73.205,0.99987,-0.068228,80.969
9833,risky_upgrade,1,1,B,BB,B→BB,1,0.25747,0.332,0.11809,0.15515,-0.39728,1027.6,-0.12131,0.0,-0.13106,3.6011,-0.54335,1.1159,33.671,1.1062,-0.1327,69.151
9834,risky_upgrade,1,1,B,BB,B→BB,1,0.1976,0.36915,-0.048127,0.1896,-0.23283,9715.0,-0.12835,0.00042287,0.12021,4.6916,-0.21611,1.3588,-23.691,0.86975,-0.089172,70.683
9835,risky_upgrade,1,1,B,BB,B→BB,1,0.19392,0.13305,0.05279,1.0546,-0.082864,816.0,0.55553,-0.017224,-0.0024653,3.6241,-0.20597,0.5685,-195.28,1.0154,-0.18966,80.782
9836,risky_upgrade,1,1,B,BB,B→BB,1,0.092418,0.33098,0.036015,0.2442,-0.029021,167.0,0.57895,0.0,-0.0067653,3.257,-0.10515,1.0391,-14.826,1.0009,-0.058558,27.624
9837,risky_upgrade,1,1,B,BB,B→BB,1,-0.19566,0.088778,0.13742,0.22612,0.19979,-5684.0,0.50081,-0.034423,0.010072,4.4631,0.60343,1.0452,-36.657,0.94727,0.67612,16.568
9838,risky_upgrade,1,1,B,BB,B→BB,1,0.40621,0.50716,-0.048681,0.55959,-0.11638,7969.0,-0.64273,-0.02561,-0.071273,4.2927,-0.10028,1.0452,-40.215,1.0269,-0.095388,199.69
9839,risky_upgrade,1,1,CCC,B,CCC→B,1,0.041759,0.08378,0.035349,0.51509,0.012696,1114.0,0.45594,0.0,0.024108,4.4261,0.012233,0.82817,-106.46,0.97494,0.016773,94.48
9840,risky_upgrade,1,1,BBB,A,BBB→A,0,0.1004,0.66564,-0.0052717,0.52029,-0.02597,8039.8,0.3621,-0.0075735,-0.0033897,4.9035,-0.041818,1.0953,-50.488,1.0034,-0.011378,106.83
9841,risky_upgrade,1,1,B,BB,B→BB,1,0.076411,0.091028,0.26534,0.3585,0.3298,333.0,0.10252,-0.059397,0.11471,3.6393,0.38266,1.2183,-68.1,0.92842,0.50951,79.553
9842,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.37536,0.1321,-0.058145,0.67759,-0.15764,1441.0,0.699,-0.09999,0.032251,3.5842,-0.095034,1.0452,-73.268,0.97877,-0.39675,186.09
9843,risky_upgrade,1,1,B,BB,B→BB,1,0.070424,0.014961,0.00026538,0.25691,0.028973,21.23,0.11879,0.0099847,0.074541,2.4792,0.03467,1.1865,-94.193,0.8441,0.0054803,195.91
9844,risky_upgrade,1,1,CCC,B,CCC→B,1,0.068797,0.30998,0.16244,0.26289,0.36789,175.02,0.51957,0.0,0.35047,3.4055,1.0658,0.82909,7.4149,0.63765,0.07364,6.1861
9845,risky_upgrade,1,1,B,BB,B→BB,1,0.63155,0.92827,-0.025668,-0.35204,0.85803,889.22,0.016827,0.0,0.0225,3.1486,0.16846,1.2432,162.64,0.97245,0.02549,47.89
9846,risky_upgrade,1,3,CCC,B,CCC→B,1,0.36763,-0.3605,-0.46704,4.0236,-2.09503,244.08,-0.063143,-0.060414,-0.6627794,2.8221,-1.3709,1.0452,16.238,1.6584000000000014,-1.9144,196.39
9847,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.015777,0.36502,-0.18154,0.44681,-0.31704,-1095.0,-0.18714,-0.18154,-0.087394,4.8414,-0.68669,0.72958,-96.923,1.0874,-0.49736,75.378
9848,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.003273,0.094408,0.035241,0.12453,0.043519,-44.15,0.51279,0.028249,0.023792,4.13,0.63508,1.2471,-8.9936,0.97621,0.29922,8.4303
9849,risky_upgrade,1,1,CCC,B,CCC→B,1,0.8898208000000005,0.55145,0.18556,-0.48561,2.2407,146.86,0.028183,-0.0079341,0.9867157000000019,2.2111,0.282825,1.4886,495.64,0.0475312,0.17979,0.0
9850,risky_upgrade,1,1,B,BB,B→BB,1,0.21617,-0.094447,-0.057056,0.010244,-0.10793,89.15,0.27521,-0.037561,0.0067951,2.6153,-0.27347,1.0452,0.16188,0.98668,-0.12505,31.386
9851,risky_upgrade,1,1,CCC,B,CCC→B,1,0.093617,0.010316,0.053605,0.21768,0.188,308.0,0.17653,-0.1356,0.046968,3.5172,3.5022,1.2643,5.4344,0.95862,2.8106089999999995,3.0519
9852,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.08552,0.058349,0.033454,0.5742,0.036353,-665.0,0.24419,-0.23148,0.081326,3.8908,0.20435,1.0452,-73.703,0.89983,0.64218,51.555
9853,risky_upgrade,1,1,B,BB,B→BB,1,-0.045104,0.007898,0.010905,0.77708,0.025248,-474.0,0.55689,0.0,0.021058,4.0216,0.037852,1.0452,-167.6,0.97015,0.01499,134.93
9854,risky_upgrade,1,1,CCC,B,CCC→B,1,0.018056,0.1097,-0.18291,0.99953,-0.93603,56.95,-0.036929,0.23354,0.9801,3.4989,-5.7003,0.31632000000000005,-26.572,0.2331,-0.17971,30.407
9855,risky_upgrade,1,3,CCC,B,CCC→B,1,0.2774,0.73601,-0.33461,-0.079259,-2.09503,114.87,-0.018794,0.0,-0.18108,2.6171,-10.095080000000001,0.83241,46.115,1.1805,-0.41324,0.76873
9856,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.098356,0.36877,-0.63085,0.2472,-0.83141,-359.0,-0.030673,0.0,-0.34609,3.5623,-4.9099,0.79055,-22.717,1.1465,-1.3424,11.195
9857,risky_upgrade,1,1,B,BB,B→BB,1,0.046328,0.40973,0.031491,0.2211,0.054876,284.92,0.15703,0.026395,0.033131,3.7889,0.082454,1.0922,-42.484,0.96687,0.064421,49.312
9858,risky_upgrade,1,3,CCC,B,CCC→B,1,0.24597,0.16412,-0.26721,0.81136,-0.86827,509.61,-0.085006,5.3092e-05,-0.18091,3.3164,-2.0118,1.0452,25.91,1.36,-0.62909,49.498
9859,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.089533,0.2489,-0.1595,0.54499,-0.21239,-1019.5,-0.32441,-0.1595,-0.093168,4.0564,-0.36296,1.0452,-138.91,1.0932,-0.6408,111.39
9860,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.10723,0.33946,-0.077866,0.17372,-0.1467,-9640.0,-0.6242,-0.067643,-0.015475,4.9538,-0.37442,1.0116,-30.528,1.0155,-0.19927,19.095
9861,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.85908,0.20395,0.2785,0.21297,1.7777,17843.0,0.069094,0.01211,0.11421,4.3174,0.3331,1.7586,41.069,0.87289,0.46081,106.25
9862,risky_upgrade,1,1,B,BB,B→BB,1,0.066667,-0.11123,-0.11123,0.54158,0.072518,153.0,0.29954,0.0,0.039767,3.3608,0.29205,0.56175,-15.719,0.95858,0.94859,29.596
9863,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.2918,0.32079,-0.0067142,0.27795,-0.061954,-2904.0,-2.1271,0.0,0.1079,3.9979,-0.45905,0.93321,-58.89,0.88976,-0.099698,12.169
9864,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.55211,-0.30556,-0.032527,4.20196500000005,-0.076523,-515.15,-0.76832,-0.25902,-0.44598,2.9699,0.282825,1.0111,-1344.4,1.3726,-0.11902,0.0
9865,risky_upgrade,1,1,BBB,A,BBB→A,0,0.1848,0.57037,0.082759,0.30717,0.27874,2626.0,0.10459,0.063963,0.055408,4.1526,0.22649,0.84956,-30.25,0.94459,0.11214,84.152
9866,risky_upgrade,1,1,A,AA,A→AA,0,0.057327,0.51871,0.13051,0.26117,0.33497,13356.0,0.072063,0.10148,0.074945,5.3673,0.90663,1.075,-13.134,0.92506,0.19564,26.121
9867,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.096942,0.019776,0.031439,2.0399,0.12528,-9010.0,0.96332,-0.011211,0.26108,4.9682,2.5969,1.0452,-107.67,0.73273,0.26573,11.631
9868,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.0079061,-0.0055209,-0.00058787,0.35653,0.11102,-68.05,0.22666,-0.051125,0.032614,3.9349,1.7279,1.2248,-9.5425,0.97146,0.13625,6.2814
9869,risky_upgrade,1,3,CCC,B,CCC→B,1,0.14348,-0.41208,-0.32319,0.061059,-2.09503,594.0,-0.014433,0.0,0.13086,3.617,-7.5395,0.68996,-2.334,1.046,-1.5404,10.46
9870,risky_upgrade,1,3,CCC,B,CCC→B,1,0.021818,0.11735,-0.11916,0.3891,-0.21514,78.0,-0.53679,-0.11916,-0.026718,3.5533,-0.45789,0.79439,-38.695,1.0267,-1.0154,42.483
9871,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.037869,0.15993,0.0017219,2.0254,0.026075,14763.0,2.1599,0.0054561,-0.084967,5.5909,0.10993,1.0452,-29.694,1.085,0.034116,103.83
9872,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.017917,0.15844,0.025842,0.2399,0.030923,-134.0,0.43217,0.021756,0.0081746,3.8738,0.071301,0.84365,-37.174,0.99183,0.13731,35.387
9873,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.18396,0.050995,-0.21399,2.7867,-0.41487,-337.4,-0.1523,0.0,-0.6627794,3.2634,-2.4345,1.0452,-250.52,1.6584000000000014,-0.99731,70.199
9874,risky_upgrade,1,1,CCC,B,CCC→B,1,0.41025,0.082228,0.15005,0.2181,-0.077797,2482.0,-0.95176,0.0,-0.0076616,3.7818,0.282825,1.1966,21.615,1.0119,-0.49664,0.0
9875,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.0031849,0.15165,-0.070214,0.73951,-0.23525,-0.88,-1.4028,-0.10778,-0.10763,2.4414,-0.4528,0.92407,-30.969,1.0316,-0.26937,30.0
9876,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.54753,-1.4087,-1.034518,2.6158,-0.23214,-6520.0,-1.1929,-1.2277,-0.10456,4.0758,-1.1006,2.3223,-259.94,1.0787,0.12893,59.097
9877,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.031327,0.11212,0.043054,0.90754,0.026911,-558.0,0.5821,0.0,0.038911,4.2507,0.050788,0.69062,-159.15,0.95523,0.15836,141.17
9878,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.022851,0.093997,0.020398,0.80159,0.015947,-335.0,0.50464,0.0,0.047493,4.1661,0.012667,1.0452,-296.77,0.95421,0.068251,289.97
9879,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.13263,0.24547,-0.078539,0.22795,-0.10715,-2854.0,-0.93491,-0.078539,-0.0090083,4.3328,-0.53787,0.95569,-32.951,1.009,-0.31995,16.73
9880,risky_upgrade,1,3,CCC,B,CCC→B,1,0.50149,-0.78765,-0.31917,-0.6269029,-2.09503,211.63,-0.0068505,-0.67903,-0.34972,2.6253,0.282825,0.43528,382.68,1.2602,-0.11048,0.0
9881,risky_upgrade,1,3,CCC,B,CCC→B,1,0.21104,0.09452,-0.31535,0.69975,-0.83182,13995.0,-0.20326,-0.33575,-0.20482,4.8216,-2.0635,0.31632000000000005,11.731,1.2048,-2.9482139999999997,44.845
9882,risky_upgrade,1,1,B,BB,B→BB,1,0.14738,-0.13105,-0.13112,0.13853,0.17691,21.85,0.18566,-0.27155,0.15526,2.171,0.282825,2.0482,9.6175,0.84467,0.68106,0.0
9883,risky_upgrade,1,3,CCC,B,CCC→B,1,0.136,0.22043,0.18765,0.29287,0.014708,255.0,0.24707,0.0,-0.21948,3.273,-10.095080000000001,0.51841,17.872,0.98654,-0.13704,0.44559
9884,risky_upgrade,1,3,CCC,B,CCC→B,1,0.043064,0.22935,-0.18288,0.45114,-0.2555,1004.9,-0.18249,-0.18288,-0.1315,4.368,-0.38374,0.84469,-90.212,1.1315,-0.79741,97.871
9885,risky_upgrade,1,3,CCC,B,CCC→B,1,0.1565,0.36357,-0.4499,0.56406,-1.0545,3771.1,-0.045126,-0.42038,-0.27985,4.382,-0.90148,0.31632000000000005,-106.89,1.2799,-1.1563,148.81
9886,risky_upgrade,1,1,BBB,A,BBB→A,0,0.32263,0.47427,0.0035959,0.40934,0.0076032,4345.1,0.13018,0.00029032,0.022385,4.1293,0.0004552,0.85614,-105.34,0.97761,0.00061213,196.03
9887,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-1.1314,-1.034518,0.2083,-0.55476,-2986.0,-0.060924,-0.018271,-0.11132,3.4532,-2.2472,1.0452,-53.537,1.1165,1.0958,17.146
9888,risky_upgrade,1,1,B,BB,B→BB,1,0.083571,0.261,0.029786,0.39291,0.041222,3629.9,0.32659,0.020505,0.033202,4.6378,0.056296,2.0182,-58.304,0.9668,0.07856,75.518
9889,risky_upgrade,1,1,B,BB,B→BB,1,0.010254,0.4977,0.046384,0.3337,0.11898,303.73,-0.65939,0.046384,0.015591,4.4716,0.16651,1.0639,-90.591,0.98441,0.093197,86.871
9890,risky_upgrade,1,1,CCC,B,CCC→B,1,0.8898208000000005,0.74919,0.099162,-0.18262,1.7447,243.11,0.012332,0.68114,0.058175,2.4112,0.282825,1.0452,136.51,0.92468,0.07219,0.0
9891,risky_upgrade,1,1,B,BB,B→BB,1,-0.038646,0.37109,0.027804,0.19388,0.045222,-1345.2,0.25131,0.027804,0.016039,4.5417,0.14874,0.99231,-54.415,0.98396,0.074927,23.413
9892,risky_upgrade,1,1,B,BB,B→BB,1,0.074854,0.6207,-0.074982,0.48017,0.018966,551.0,0.58852,0.11073,0.028141,3.8669,0.067231,1.0703,25.671,0.97503,0.0017077,8.9803
9893,risky_upgrade,1,1,BBB,A,BBB→A,0,-0.08024,0.45592,0.031987,0.6816,0.082788,-40484.0,0.18659,0.024956,0.078151,5.7029,0.25357,1.0147,-100.56,0.92185,0.054738,51.386
9894,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.086345,0.60449,-0.47018,0.29509,-0.81312,-73.41,-0.051261,0.0,0.20597,2.9295,-2.341,0.72745,-43.869,0.86557,-0.41862,24.602
9895,risky_upgrade,1,3,CCC,B,CCC→B,1,0.21541,0.68468,-0.6569,0.0020681,-2.09503,39.93,-0.015625,0.0,-0.14945,2.268,-10.095080000000001,1.0696,17.034,1.1317,-0.61623,1.4457
9896,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.15326,-1.86106,0.16305,0.048413,0.28331,-15.34,0.036159,-1.880592,-0.00063046,2.0004,0.282825,0.97765,-6.514,0.95953,0.44516,0.0
9897,risky_upgrade,1,1,B,BB,B→BB,1,0.074632,0.062782,0.015189,0.61849,0.016514,213.0,0.97104,0.0,0.020442,3.4555,0.02815,1.0452,-104.97,0.97599,0.1474,105.91
9898,risky_upgrade,1,1,B,BB,B→BB,1,0.28508,0.10235,-0.028529,0.13887,0.16303,1607.0,0.23795,-0.11692,0.020425,3.751,0.20224,0.90215,-3.031,0.9765,0.42428,24.204
9899,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.088074,0.08625,0.1003,0.47484,0.20456,-449.0,0.2556,0.0,0.13387,3.7074,1.0001,1.76,-30.306,0.84232,0.68205,13.109
9900,risky_upgrade,1,1,B,BB,B→BB,1,0.36801,0.46491,0.3373,0.1354,-0.080492,1804.0,-0.90274,0.0,0.17368,3.6904,-0.10112,0.93289,-2.6404,0.82669,-0.061838,52.556
9901,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.032981,-1.2614,-0.81288,1.8041,-0.087828,-19.02,-0.49869,-1.1706,-0.14968,2.7609,-0.20491,1.1003,-149.68,0.9463,0.077235,138.78
9902,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.45013,0.62727,0.01222,0.31153,0.035695,17581.0,0.12931,0.0080621,0.079971,4.5917,0.010642,1.4335,-103.93,0.92003,0.012853,254.48
9903,risky_upgrade,1,1,B,BB,B→BB,1,-0.21402,-0.38793,-0.19007,0.32182,-0.13123,-2842.0,0.78347,-0.78274,-0.0021386,4.1232,-0.91386,1.0452,-36.939,0.99833,2.8106089999999995,11.811
9904,risky_upgrade,1,1,BBB,A,BBB→A,0,-0.0071791,0.4025,0.034937,0.39322,0.08807,-247.33,0.10573,0.0090046,0.096915,4.5372,0.059717,1.148,-52.949,0.90308,0.022371,47.428
9905,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.17392,-0.083971,-0.067422,0.70925,-0.11125,-14327.0,-2.2021499999999996,-0.067083,-0.025825,4.9158,-0.47577,0.96095,-91.176,1.0258,0.79889,39.776
9906,risky_upgrade,1,3,CCC,B,CCC→B,1,0.032131,0.50975,-0.24973,0.18639,-0.55002,962.0,-0.12857,-0.24245,-0.053318,4.4763,-1.1992,0.92804,-25.441,1.0533,-0.47563,30.096
9907,risky_upgrade,1,1,B,BB,B→BB,1,-0.10052,0.33774,0.024527,0.32944,0.044459,-2273.4,0.15326,0.015802,0.082894,4.3544,0.054787,1.0452,-101.18,0.91711,0.046789,70.312
9908,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-1.0055,0.001245,0.8044,0.00066637,-40775.49,0.16446,0.001245,0.11216,5.0192,0.0068224,2.0086,-293.14,0.88784,-0.0012382,31.944
9909,risky_upgrade,1,0,B,BB,B→BB,1,-0.36037,-0.49656,-0.11573,1.2615,-0.56242,-1123.6,-0.19096,-0.20813,-0.31004,3.4939,0.282825,1.0185,-121.36,1.2997,2.5102,0.0
9910,risky_upgrade,1,1,B,BB,B→BB,1,0.22617,0.20309,0.0069863,0.41648,0.009778,671.24,0.53557,0.0,0.00066333,3.4724,0.020133,1.0452,-3.3941,1.0056,0.020739,44.376
9911,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.37347,-0.15876,0.015948,0.22469,0.026236,72.385,0.22317,-0.17471,0.033598,2.2874,0.6312,1.0452,42.188,0.99978,0.11981,3.0928
9912,risky_upgrade,1,1,BBB,A,BBB→A,0,-0.050979,0.41327,1.4174,0.30515,0.1216,-735.87,0.238,0.32168,0.076517,4.1594,3.5783,0.97052,-17.225,0.94707,2.8106089999999995,5.695
9913,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.071672,-0.060017,-0.012442,1.9737,0.0066742,-2183.0,-2.2021499999999996,-0.051054,-0.01043,4.4837,0.042039,1.1465,-162.02,0.98643,-0.11788,113.51
9914,risky_upgrade,1,1,CCC,B,CCC→B,1,0.55624,-1.559,0.48063,-0.032825,1.2284,65.18,0.019236,-1.880592,0.066751,2.0689,7.4958,1.0452,22.603,0.94345,0.74411,2.7967
9915,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.4872,-0.48602,-0.21042,0.91995,0.11425,-552.0,0.2974,-0.65009,0.31631,3.0542,0.4919,2.6671,-234.89,0.6865,-0.37129,96.796
9916,risky_upgrade,1,1,CCC,B,CCC→B,1,0.2432,0.22525,0.21136,0.40224,0.2806,822.0,0.11455,0.0,0.11633,3.5289,0.9008,1.0452,6.1502,0.87781,0.69675,40.641
9917,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.1564,-0.010593,-0.0030373,0.27211,-0.036228,-7751.0,-0.89631,0.0,0.015353,4.6951,-0.067988,0.86651,-86.521,0.99597,-0.042487,55.723
9918,risky_upgrade,1,1,B,BB,B→BB,1,-0.10558,0.21834,0.034606,0.23697,0.0689,-4448.0,0.26379,0.024281,0.010264,4.6246,0.13798,1.2322,-34.502,0.98974,0.11121,21.407
