,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,Attr49,Attr38,Attr25,Attr13,Attr35,working_capital_to_assets,Attr30,Attr24,Attr52,retained_earnings_to_assets,Attr56,Attr55,Attr26,Attr63,Attr41,Attr29,Attr21,Attr43,Attr57,Attr20,Attr58,cash_to_current_liabilities,Attr45,Attr46
2340,risky_upgrade,1,0,B,BB,B→BB,1,0.00376,0.21856,0.21856,0.019639,0.04868,0.084571,0.30856,0.008135,0.32721,0.008135,0.016455,1162.0,0.061023,3.1073,0.29118,4.138,1.2337,125.13,0.037219,81.319,0.98354,-70.164,0.015037,0.41594
2343,risky_upgrade,1,0,B,BB,B→BB,1,0.017048,0.40853,-0.36696,0.041356,0.07889,0.2227,0.1687,0.18956,0.17491,-0.50325,0.022894,616.0,0.22683,5.8472,0.12851,3.4419,1.0389,84.404,0.2128,52.388,0.96946,-30.238,0.17513,0.86365
2344,risky_upgrade,1,1,CCC,B,CCC→B,1,0.15234,-0.7113339999999999,-1.1791,0.33987,0.21822,-1.00064,2.0861,0.24881,1.7374,0.25487,-0.20118,-19892.0,0.16592,0.47918,0.22303,4.08,1.4315,124.68,-0.21616,101.34,1.2012,-647.94,0.96745,0.07834487
2345,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.43015,0.70449,0.70348,-0.38553,-0.33231,0.26481,0.23021,-0.38986,0.18757,-0.38986,-0.36832,4991.8,-0.9360057,3.8962,-0.026442,4.2753,0.9369,186.25,-0.55418,86.243,1.3683,12.308,-1.8636,1.2448
2347,risky_upgrade,1,0,B,BB,B→BB,1,0.034501,0.42364,0.21716,0.052207,0.046992,0.11143,0.2432,0.11926,0.18904,0.0,0.017185,313.0,0.17137,5.1899,0.15777,3.4486,1.0452,81.829,0.27527,17.44,0.95162,-5.2866,0.69755,0.29595
2349,risky_upgrade,1,0,CCC,B,CCC→B,1,0.009521,0.091937,-0.1553,0.020886,0.076063,-0.20862,0.426,-0.014404,0.31683,-0.035472,0.020401,-6440.0,0.024279,3.2219,0.21699,4.4895,1.331,73.022,0.22841,51.541,0.9796,-92.767,-0.12388,0.21356
2350,risky_upgrade,1,0,B,BB,B→BB,1,-0.009718,0.14691,0.11882,0.022089,0.023629,-0.006559,0.23626,0.02061,0.23852,0.017112,0.003937,-31.05,0.086012,4.2091,0.35186,3.6752,1.2528,81.236,0.14402,23.8,0.99606,-26.103,0.073389,0.71783
2351,risky_upgrade,1,0,CCC,B,CCC→B,1,0.010951,0.56676,0.26351,0.008202,0.018138,-0.022791,0.13725,0.028389,0.08382,0.0,0.10297,-105.0,0.056521,11.971,0.44172,3.6634,1.0452,24.963,0.057064,9.5494,0.89213,-12.081,0.3135,0.41562
2352,risky_upgrade,1,0,B,BB,B→BB,1,0.011755,0.24055,-0.16463,0.027798,0.077797,0.057544,0.41433,0.021384,0.37972,-0.21204,0.038343,590.0,0.054283,2.7083,0.31828,4.0109,1.1904,137.25,0.091892,73.874,0.96854,-71.309,0.033026,0.60664
2354,risky_upgrade,1,0,B,BB,B→BB,1,0.016931,0.056856,0.01676,0.014948,0.11434,0.046512,0.15205,0.088685,0.15869,-0.048837,0.018833,58.0,0.071361,6.4116,0.29719,3.0959,1.0452,57.976,1.1537,53.588,0.98278,-51.303,0.073893,0.97224
2355,risky_upgrade,1,0,B,BB,B→BB,1,0.015625,0.57773,0.54563,0.037156,0.014343,0.030709,0.052693,0.20828,0.073987,0.0,0.002525,126.0,0.41053,13.493,0.068997,3.6131,1.1631,20.178,0.21111,14.963,0.9743,-12.926,0.50768,0.87996
2356,risky_upgrade,1,0,CCC,B,CCC→B,1,0.020619,0.1243,0.1243,0.046038,0.083694,-0.23046,0.27835,0.10274,0.29273,0.10274,0.025871,-3158.7,0.16145,3.5068,0.23898,4.1369,1.2566,71.109,0.82651,31.206,0.97413,-63.07,0.42964,0.41123
2357,risky_upgrade,1,0,B,BB,B→BB,1,-0.000895,0.52159,0.38653,0.017015,0.025731,0.06648,0.10868,0.044381,0.086769,0.034752,0.009679,4046.0,0.12653,11.638,0.30218,4.7843,0.9844,33.471,0.089908,3.8788,0.99032,1.2611,0.75187,1.0542
2358,risky_upgrade,1,0,A,AA,A→AA,0,-0.007707,0.68213,0.66519,0.049384,0.049024,0.28421,0.12369,0.048285,0.12896,0.038241,0.017958,3378.0,0.33669,7.8962,0.088573,4.075,0.97364,86.315,0.057488,28.205,0.98204,16.151,0.21196,1.351
2359,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.30932,-0.7113339999999999,-1.599,-0.41129,-0.3596,-1.00064,1.9423,-0.54942,1.6226,-0.54942,-0.21624,-32149.0,-0.20836,0.50671,-0.24883,4.2244,1.5479,153.07,0.3436,95.607,1.2162,-538.93,-1.6628,0.09694
2360,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.037785,0.45713,0.30625,0.075783,0.17322,0.096302,0.15727,0.1756,0.18712,0.13764,0.056357,237.0,0.36735,5.6622,0.078486,3.3911,1.0452,68.81,0.31087,9.4657,0.94292,2.0702,1.7841,0.25693
2361,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.1869,0.21053,-0.44737,-0.20231,-0.39474,-0.070175,0.25434,-0.46053,0.29221,0.013158,0.069364,-16.0,-0.58333,2.8833,-0.061856,2.3579,1.0452,82.283,-2.1875,37.274,0.94412,-39.74,-1.9811,0.55556
2363,risky_upgrade,1,0,BBB,A,BBB→A,0,0.039676,0.63822,0.63822,0.006973,0.028869,0.63822,-0.26444,0.005074,0.51762,0.005074,0.039408,457.85,0.014025,2.0112,0.41201,2.8558,1.317,223.64,0.00795,0.0,0.96059,328.72,0.282825,2.7641
2364,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.006526,0.43183,0.31902,0.028882,0.06328,-0.032487,0.25899,0.073042,0.22304,0.0,0.024819,-311.0,0.10106,4.5469,0.24055,3.981,1.5219,74.959,0.037179,28.031,0.98456,-34.061,0.064706,0.3574
2366,risky_upgrade,1,0,B,BB,B→BB,1,0.003193,0.59027,0.073798,0.020818,0.016633,0.01736,0.56908,0.009627,0.27236,-0.004512,0.013205,729.0,0.034974,3.7177,0.33388,4.6232,1.0251,102.52,-0.031101,75.209,0.97039,-72.221,-0.033631,0.77307
2367,risky_upgrade,1,0,B,BB,B→BB,1,0.088547,0.36821,0.35627,0.069461,0.43773,0.021301,0.1121,0.31554,0.14499,0.0,0.091527,91.0,0.40731,7.5767,0.046027,3.6306,1.0452,42.478,0.65289,24.426,0.90656,-24.871,0.75073,0.65901
2370,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.047164,0.4564,0.4041,0.058431,0.044227,0.35436,0.17092,0.22447,0.23173,0.0,0.018627,4545.0,0.20154,4.3738,0.13657,4.1081,1.547,112.68,0.23195,14.028,0.94731,39.716,1.1049,0.46974
2371,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.006874,-0.1683,-0.45254,0.015553,0.029585,-0.5854,0.24095,-0.079365,0.21995,-0.49227,0.005522,-3256.0,0.063452,4.5699,0.46466,3.7452,1.2325,37.941,-0.057501,4.378,0.99456,-44.952,0.27714,0.078781
2374,risky_upgrade,1,0,B,BB,B→BB,1,-0.023655,0.32324,0.32324,0.038018,0.018301,0.022193,0.3499,0.004723,0.36573,0.000631,-0.027068,279.95,0.094416,2.6622,0.26564,4.1009,1.0452,129.48,0.001952,70.304,1.0271,-68.147,0.002044,0.52408
2375,risky_upgrade,1,0,B,BB,B→BB,1,0.031629,0.152,0.14762,0.03853,0.1435,0.13623,0.19237,0.12631,0.22636,0.10123,0.046388,4666.0,0.14751,4.6326,0.1659,4.5347,1.1088,82.139,0.68572,26.456,0.95361,-14.688,0.36315,0.82833
2376,risky_upgrade,1,0,CCC,B,CCC→B,1,0.083176,0.19157,0.18632,0.1154,0.10939,0.19393,0.56507,0.23988,1.1091,0.0,0.44873,1884.6,0.14574,1.6308,0.24833,3.9876,1.0543,255.63,0.61503,219.22,0.55596,-298.78,0.15036,0.26292
2377,risky_upgrade,1,0,B,BB,B→BB,1,-0.013587,0.38374,0.060806,0.040942,-0.02006,0.043352,0.30251,0.023422,0.27804,0.0,-0.009174,611.0,0.13004,3.5546,0.21758,4.149,1.0452,106.92,0.063426,42.29,0.98248,-36.924,0.082557,0.441
2378,risky_upgrade,1,0,B,BB,B→BB,1,-0.009902,0.54213,0.17525,0.053153,0.026354,-0.25174,0.22003,0.021218,0.24579,0.0,0.01424,-41.17,0.18603,4.0326,0.11258,2.2136,1.0452,29.772,0.015227,6.201,0.96939,-57.857,0.26316,0.18977
2380,risky_upgrade,1,0,B,BB,B→BB,1,-0.012384,0.42561,0.28218,0.045729,0.01963,-0.009548,0.52121,0.012322,0.43379,0.0,0.016299,-182.0,0.085575,2.3279,0.30137,4.2802,1.2711,137.2,0.038336,92.212,0.97584,-103.12,0.041927,0.69463
2381,risky_upgrade,1,0,B,BB,B→BB,1,0.002781,0.1875,0.15229,0.003108,0.033451,0.1743,0.073047,0.059859,0.075656,0.0,0.003108,198.0,0.033586,13.245,0.80965,3.0554,0.93185,32.574,0.13615,0.77628,0.99706,5.0762,1.1154,0.07834487
2382,risky_upgrade,1,0,B,BB,B→BB,1,-0.000183,0.46063,0.1629,-0.018086,0.030973,-0.10704,0.31792,-0.07549,0.22126,-0.077642,0.008962,-4078.0,-0.055552,4.5604,0.43845,4.5809,1.7986,54.874,-0.47664,22.674,0.99104,-39.569,-0.51292,0.51638
2383,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.09158,0.52411,0.27801,-0.022608,-0.007858,-0.051053,0.67265,-0.1018,0.41083,-0.11434,-0.019309,-24648.0,-0.052835,2.388,0.29507,5.6837,0.92143,131.03,-0.41127,34.358,1.0193,-58.279,-1.2649,0.64826
2384,risky_upgrade,1,0,B,BB,B→BB,1,0.11562,0.2562,0.22133,0.12156,0.069503,0.052367,0.96407,0.11442,0.22026,0.059421,0.089694,874.0,0.099951,4.9575,0.2759,4.2225,2.6368,85.014,0.33609,23.118,0.8845,1.4025,1.5369,0.49406
2385,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.00233,0.38833,0.033207,-0.032719,0.002706,-0.061857,0.39995,0.14741,0.3939,-0.070973,0.13925,-475.0,-0.080492,2.5296,-2.2021499999999996,3.8853,0.66719,125.55,-0.12678,15.469,0.8603,-31.271,-0.77204,0.1331
2386,risky_upgrade,1,0,B,BB,B→BB,1,0.0,0.29709,0.26106,0.023172,0.026503,-0.028674,0.51816,0.031347,0.56782,-0.034601,0.15772,-3068.0,0.043819,2.0909,0.66915,5.0294,1.0452,159.01,0.11014,33.69,0.96537,-45.189,0.25105,0.76269
2387,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.003037,0.54204,0.26292,0.029345,0.057837,-0.040315,0.19118,0.040427,0.1208,0.0326,0.01456,-408.13,0.14063,8.4007,0.18733,4.0053,1.5101,38.341,0.12399,1.9248,0.98544,-6.2105,1.6551,0.86503
2389,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.01426,0.60426,0.60426,0.059797,0.069764,0.080282,0.13526,0.051897,0.13895,0.041,0.021102,581.0,0.40962,7.3517,0.067264,3.8596,1.0293,60.154,0.067853,49.403,0.9789,-40.585,0.11338,0.22586
2391,risky_upgrade,1,0,CCC,B,CCC→B,1,0.10565,0.11637,0.11104,0.063127,0.2855,0.57602,0.11504,0.15567,0.15073,0.12953,0.12014,7911.0,0.39453,7.5404,0.03925,4.1378,1.0452,121.35,1.1666,89.816,0.87986,-10.926,0.20138,0.80613
2392,risky_upgrade,1,0,BBB,A,BBB→A,0,-0.082838,0.69731,0.60387,0.045409,-0.03553,0.069952,0.28843,-0.018781,0.23411,0.0,-0.031889,3188.6,0.15465,4.0936,0.23599,4.6588,1.0452,96.401,-0.027589,38.837,1.0162,-29.298,-0.15618,0.82143
2393,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.005609,0.47773,-0.026129,0.037646,0.010003,-0.060759,0.29657,0.024774,0.084096,-0.048958,0.00426,-772.0,0.12144,11.925,0.20808,4.104,1.0452,18.738,0.079084,4.3886,0.97892,-14.081,0.80926,0.2224
2394,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.032773,0.2363,0.22824,0.027951,0.003382,-0.42127,3.0407,-0.004183,2.742,-0.000153,-0.09304,-7143.0,0.017145,0.33365,1.3623,4.2293,0.31632000000000005,161.11,-0.000669,0.0,1.093,-883.03,0.282825,0.15367
2395,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.28296,-0.008123,-0.18798,-0.2094,-0.22139,-0.46532,1.1315,-0.28971,0.79393,-0.28971,-0.22248,-3227.3,-0.18307,1.0303,-0.26191,3.8411,0.84567,186.14,1.5412,97.356,1.2225,-223.28,-1.0463,0.26333
2397,risky_upgrade,1,2,B,BB,B→BB,1,0.020606,0.9843212,0.040153,0.022072,0.040344,0.8898208000000005,-0.32137,0.04608,0.014425480000000001,0.0,0.019324,52.1,9.224649999999944,57.91630000000018,0.002963,1.94594,1.0452,56.861,0.046257,0.0,0.978,174.33,0.282825,26.55150999999995
2398,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.047317,0.83549,0.38649,0.051382,0.24204,0.40084,0.039444,0.16928,0.047403,0.0,0.066065,376.74,0.92317,22.222,0.026099,2.9731,1.0452,54.319,0.15955,37.205,0.94701,2.8373,0.35773,2.3946
2399,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.16457,0.45018,0.13605,0.025936,-0.20472,0.003463,0.82524,0.001091,0.32387,0.086248,-0.1989,14.0,0.031359,2.5556,-0.24011,3.6067,1.0452,142.09,0.007349,53.273,0.97403,-44.467,0.007258,0.38674
2400,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.01455,0.31735,0.28849,-0.003698,0.008914,-0.047216,0.076222,-0.038146,0.068548,0.0,0.000966,-396.0,-0.049393,14.379,-1.1927,3.9236,1.0377,22.564,-0.31049,5.0073,1.0074,-7.2952,-0.72971,0.23405
2401,risky_upgrade,1,1,CCC,B,CCC→B,1,0.018947,-0.7113339999999999,-1.86106,0.013829,0.11341,-1.00064,0.32199,0.13809,0.33757,-1.880592,0.011347,-217.42,0.041398,2.9935,0.5877,1.9636,1.0452,30.425,-0.059122,1.5739,0.97866,-88.382,3.2071,0.07834487
2402,risky_upgrade,1,0,B,BB,B→BB,1,0.051064,0.16682,0.15616,0.051058,0.14931,0.000426,0.33003,0.12838,0.33433,0.0,0.15032,2.0,0.11793,3.1336,0.21634,3.6713,1.0452,113.54,0.58909,39.362,0.85877,-43.191,0.36241,0.36371
2403,risky_upgrade,1,0,CCC,B,CCC→B,1,0.017233,0.32523,0.29564,0.005211,0.032638,-0.008438,0.3467,0.033368,0.336,0.0,0.1802,-257.0,0.009491,3.0164,0.68302,4.4837,1.0961,113.99,0.01969,40.945,0.81928,-45.599,0.029874,0.383
2404,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.011151,-0.070536,-0.14351,0.049474,0.034365,0.057718,0.53152,0.008018,0.52353,0.019432,0.061544,703.0,0.10729,2.0354,0.24997,4.0856,1.3967,188.97,-0.1354,167.05,0.93846,-162.88,0.038391,0.17468
2405,risky_upgrade,1,0,B,BB,B→BB,1,-0.00412,0.56137,0.3991,0.038213,0.042012,-0.15268,0.3113,0.023087,0.22829,0.022707,-0.000878,-7542.4,0.12127,4.3766,0.21415,4.6937,0.89574,51.923,0.056896,24.157,1.0009,-55.488,0.17969,0.36039
2406,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.033823,0.39524,0.36814,0.000803,-0.040773,0.054014,0.10952,-0.051896,0.17885,-0.051896,-0.01447,1459.9,0.004204,5.5116,1.3179,4.4318,0.86468,43.447,-0.14097,16.828,1.0145,-9.7422,-0.40109,0.85197
2407,risky_upgrade,1,0,B,BB,B→BB,1,-0.006786,0.39561,-0.016147,0.014856,0.055749,-0.2023,0.26268,0.017119,0.17372,0.0,0.018387,-3959.0,0.055537,5.8373,0.20375,4.2916,1.0739,35.806,-0.16795,17.909,0.98125,-44.011,-0.21233,0.32465
2409,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.008464,0.58717,0.46084,0.020881,0.032032,-0.13619,0.093539,0.018371,0.086699,0.018371,0.011909,-2732.8,0.17879,11.673,0.15836,4.3025,1.2048,9.690959000000001,0.039866,4.9656,0.98809,-18.449,0.33265,0.44959
2410,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.056322,0.59319,0.32847,0.037092,-0.008746,-0.02265,0.46627,-0.015036,0.25496,-0.013359,-0.011082,-2557.1,0.081486,3.8792,0.36778,5.0527,1.1717,85.314,-0.040671,34.436,1.0111,-42.232,-0.1145,0.56298
2411,risky_upgrade,1,0,B,BB,B→BB,1,0.006277,0.11624,0.015115,0.01542,0.046552,0.03211,0.31637,0.01526,0.30235,0.0,0.015705,42.0,0.048045,3.3599,0.39588,3.1166,1.0452,111.72,0.28021,24.275,0.97443,-20.581,0.075684,0.23141
6024,risky_upgrade,1,0,B,BB,B→BB,1,-0.012498,0.22559,-0.01194,0.03042,0.016065,0.07384,0.56729,0.0039272,0.66969,-0.015867,0.013541,93.26,0.045905,1.5137,0.53067,3.1014,1.0452,221.97,0.017408,215.47,0.98518,-204.29,0.0056886,1.0686
6025,risky_upgrade,1,0,B,BB,B→BB,1,0.005986,0.0024174,-0.078925,-0.045375,0.0088843,-0.053446,0.43993,-0.077147,0.44368,0.0,0.0039268,-411.0,-0.11715,2.2628,0.7539,3.8859,1.0907,149.19,2.8106089999999995,77.017,0.98405,-87.062,-0.27915,0.49889
6026,risky_upgrade,1,0,CCC,B,CCC→B,1,0.063445,0.17777,-0.092469,0.048802,0.11407,-0.1565,0.46969,0.09161,0.4376,-0.12189,0.06076,-590.0,0.073881,2.4014,0.24677,3.5763,1.0452,110.07,0.55144,63.593,0.96733,-109.37,0.19917,0.3814
6027,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.013801,0.59196,-0.043335,0.02187,0.067065,0.59155,0.24382,0.06382,0.13603,-0.10716,0.021899,915.13,0.066407,7.5158,0.68777,3.1895,1.0452,82.744,-2.9482139999999997,11.931,0.97698,51.984,0.63598,0.99017
6028,risky_upgrade,1,0,B,BB,B→BB,1,-0.0016163,0.34138,0.30951,0.027156,0.038165,0.2989,0.33263,0.006145,0.23237,0.0,0.02192,3412.7,0.066325,4.396,0.2763,4.0576,1.0452,129.03,0.0074609,94.157,0.99648,-32.516,0.0056708,0.62068
6029,risky_upgrade,1,0,CCC,B,CCC→B,1,0.042929,0.62541,0.10678,0.028014,0.039169,-0.20961,0.85876,0.082485,0.38491,0.0,0.22281,-12538.0,0.022517,2.6951,0.66947,4.7768,0.9417,53.929,0.11235,13.143,0.77025,-95.553,0.53916,0.11416
6030,risky_upgrade,1,1,CCC,B,CCC→B,1,0.010397,-0.24717,-0.81733,-0.10767,-0.32211,-0.77353,0.89753,-0.3434,0.69845,-0.65896,-0.10822,-13119.0,-0.12873,1.1117,2.884,4.2294,1.0714,123.86,0.64957,65.314,0.89031,-206.05,-0.6471,0.20148
6031,risky_upgrade,1,0,CCC,B,CCC→B,1,0.099827,0.40924,0.11827,0.0094496,0.089174,0.049929,0.73615,0.010624,0.65953,-0.0094912,0.094993,7491.0,0.01502,1.6754,0.20879,5.1762,0.90522,229.85,0.0031505,128.45,0.88231,-120.1,0.0027755,0.62368
6032,risky_upgrade,1,0,CCC,B,CCC→B,1,0.034733,0.14755,-0.11157,0.019821,0.031631,0.087492,0.47462,0.035252,0.46061,-0.14483,0.01774,391.0,0.024699,2.2102,0.45992,3.6502,1.0452,179.1,0.14268,114.99,0.9647,-98.627,0.037572,0.72052
6034,risky_upgrade,1,0,B,BB,B→BB,1,0.013276,0.48005,0.086438,0.060413,0.054146,0.021912,0.43024,0.29483,0.34885,0.0,0.16893,1.0471,0.12067,2.9525,0.21474,4.2391,1.0353,127.2,0.084378,86.761,0.84062,-86.872,0.10587,0.34532
6035,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.75006,0.93393,0.53523,-0.43664,-0.018302,-0.030981,4.20196500000005,-0.029375,2.6517,0.53082,0.46782,-6754.0,0.025424,0.61913,-1.0264,5.3385,1.0452,247.7,0.0,19.564,0.75398,-937.42,0.0,0.49792
6036,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.29701,-0.7113339999999999,-1.0756,-0.36004,-0.5391808,-1.00064,1.1186,-0.6465,0.57215,-0.5104,-0.6627794,-656.0,-0.28912,1.0263,-0.13035,2.7235,1.0452,99.439,0.59345,21.448,1.2033,-160.68,-5.6,0.07834487
6037,risky_upgrade,1,0,CCC,B,CCC→B,1,0.025746,0.20325,0.2001,0.029189,0.089522,0.20451,0.054717,0.10106,0.23496,0.0,0.025796,3244.0,0.10404,4.3688,0.29565,4.2004,1.0452,41.19,0.40664,6.7898,0.97099,14.857,1.2803,0.84571
6038,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.11624,0.30016,-0.30062,-0.1286,-0.1373,-0.073643,0.57861,-0.23178,0.3735,-0.18907,0.10437,-1121.0,-0.22953,2.3074,-0.16871,4.1825,0.94133,130.08,-0.79089,33.653,0.91122,-49.484,-1.4646,0.26142
6039,risky_upgrade,1,0,CCC,B,CCC→B,1,0.05345,0.35012,0.24293,0.041487,0.070244,0.0079861,0.57811,0.048722,0.77941,0.0,0.32862,648.79,0.058812,1.8515,0.39548,4.9098,1.0452,177.86,0.17159,97.881,0.70781,-137.64,0.13908,0.51607
6040,risky_upgrade,1,0,CCC,B,CCC→B,1,0.036141,0.6379,0.019797,0.0081576,0.035865,0.2239,0.50249,0.006232,0.48583,0.0,0.52527,3393.0,0.015249,2.1258,0.49339,4.1805,1.0452,254.97,0.01054,163.03,0.48656,-69.185,0.018263,1.0876
6042,risky_upgrade,1,0,CCC,B,CCC→B,1,0.032446,0.53074,-0.73888,0.0016021,0.052833,-0.058396,0.60606,0.0018727,0.3269,-0.74075,0.13967,-5900.0,0.0026242,3.0967,0.62719,5.0045,1.0452,90.299,0.0065396,46.54,0.87443,-72.375,0.012565,0.47404
6043,risky_upgrade,1,0,CCC,B,CCC→B,1,0.061633,0.38111,0.17281,0.06099,0.026206,-0.36415,1.0741,0.094238,0.88951,-0.019017,0.22984,-14618.0,0.048248,1.1458,0.5947,4.6036,0.95831,118.48,0.15814,62.151,0.7516,-254.23,0.31157,0.22436
6044,risky_upgrade,1,0,B,BB,B→BB,1,0.055771,0.51281,0.47931,0.073043,-0.039358,0.12668,0.29236,0.042228,0.27659,-0.064045,-0.022872,1426.0,0.20724,3.532,0.12087,4.0514,1.0643,128.26,0.16979,82.534,1.0327,-54.928,0.2141,0.46135
6045,risky_upgrade,1,0,B,BB,B→BB,1,0.069805,0.67037,0.30646,0.035313,0.074422,0.2587,0.59841,-0.015556,0.34326,0.0,0.40298,1977.0,0.054339,3.0558,0.31032,3.8832,1.2135,196.17,0.083301,131.39,0.61582,-37.135,0.098095,1.3066
6046,risky_upgrade,1,0,B,BB,B→BB,1,0.017509,0.42923,0.35241,0.012351,0.049275,0.071888,0.19938,0.048389,0.22246,0.0019647,0.1078,913.84,0.043234,5.0205,0.39767,4.1042,1.1884,77.839,0.063945,39.532,0.90326,-34.065,0.083384,0.58261
6048,risky_upgrade,1,0,B,BB,B→BB,1,0.077052,0.12014,-0.029206,0.075581,0.20472,0.13096,0.32248,0.20402,0.31352,-0.38338,0.16292,744.0,0.17943,3.4313,0.15458,3.7544,1.225,109.86,2.8106089999999995,35.319,0.82855,-20.282,0.66257,0.46985
6050,risky_upgrade,1,0,CCC,B,CCC→B,1,0.0011578,0.23138,-0.16391,-0.0017687,0.0045495,0.02382,0.18745,-0.03824,0.19339,-0.20728,0.86279,1627.0,-0.0091308,5.1738,5.5699,4.8344,1.0248,70.384,-0.030332,10.954,0.13766,-8.8032,-0.058861,0.1886
6051,risky_upgrade,1,0,B,BB,B→BB,1,0.056945,0.78608,0.75317,0.058789,0.25811,0.73909,-0.028378,0.7416,0.049926,0.0,0.11063,1572.1,1.013,21.22,0.027585,3.3278,1.3653,49.108,0.27563,6.1196,0.88774,55.742,2.8473,1.9563
6052,risky_upgrade,1,0,BBB,A,BBB→A,0,-0.0021224,0.57277,0.39701,0.022105,0.038976,0.33261,0.16795,0.016375,0.1728,0.0,0.015743,227.08,0.11283,5.8797,0.19516,2.8342,1.0452,109.08,0.015804,84.25,0.98598,-36.992,0.015612,1.3785
6053,risky_upgrade,1,0,B,BB,B→BB,1,-0.0018501,0.73623,0.14134,0.039182,0.060619,0.6762,-0.11786,0.060619,0.082766,0.087388,0.018666,113.67,0.43527,12.312,0.069098,2.2256,1.0452,32.982,0.065449,0.0,0.98133,78.015,0.282825,2.4511
6054,risky_upgrade,1,0,BB,BBB,BB→BBB,0,-0.032681,0.70196,0.56925,0.087544,-0.00027846,0.049256,0.30588,0.024242,0.17697,0.0,-0.00020145,242.34,0.24306,5.6495,0.10818,3.692,1.0452,82.313,0.015926,59.269,0.97175,-40.88,0.067179,0.91913
6055,risky_upgrade,1,0,BBB,A,BBB→A,0,-0.12007,0.9843212,0.9445156000000003,0.075601,-0.5391808,0.0,0.0,-1.034518,0.014425480000000001,0.8147872000000004,-0.013713,0.0,0.22170499999999999,5.0876,0.0,2.8071,1.0452,75.995,-0.046714,75.995,1.0055,0.0,-0.15252,1.02665
6056,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.069058,0.44825,0.02435,-0.032098,-0.050022,-0.09297,0.38411,-0.011745,0.36823,-0.041423,-0.034825,-541.28,-0.08356,2.6033,-2.2021499999999996,3.7651,0.93657,106.49,-0.20562,52.788,1.0637,-84.376,-0.44369,0.455
6057,risky_upgrade,1,0,A,AA,A→AA,0,0.0086047,0.59065,0.40488,0.060647,0.043513,0.21981,0.59415,0.62571,0.52489,0.080972,0.13555,68985.0,0.0957,2.1829,0.25021,5.4967,0.83315,202.47,0.047226,49.082,0.90334,1.7872,0.16961,1.2435
6058,risky_upgrade,1,0,A,AA,A→AA,0,0.022517,0.536,0.41705,0.10072,0.084373,0.023824,0.28679,0.292,0.2566,0.0,0.044818,411.79,0.29932,4.0572,0.086732,4.2377,1.1118,88.882,0.1787,11.568,0.97507,-11.314,1.3448,0.92275
6059,risky_upgrade,1,0,CCC,B,CCC→B,1,0.041713,0.62342,-0.22289,0.027409,0.066444,-0.14723,0.32732,0.077108,0.24332,-0.31353,0.1867,-636.76,0.079363,4.2849,0.27599,3.636,0.92092,44.358,0.094744,10.859,0.80816,-46.375,0.92126,0.20627
6062,risky_upgrade,1,0,BBB,A,BBB→A,0,0.26951,0.46743,0.40618,0.27521,0.41935,0.23133,-0.047168,0.44066,0.41224,-0.049106,0.37453,1843.0,0.6585,3.2958,0.042169,3.9013,1.7379,21.458,0.75027,8.5054,0.62281,58.782,9.6345,1.3711
6063,risky_upgrade,1,0,CCC,B,CCC→B,1,0.0057798,0.21607,0.11787,0.0032838,-0.038678,0.062684,0.31637,0.0080836,0.27618,0.0,0.18939,192.0,-0.0032445,3.5366,1.8365,3.4861,1.0452,111.45,-0.01177,32.251,0.79485,-22.403,-0.011693,0.3227
6064,risky_upgrade,1,0,CCC,B,CCC→B,1,0.25585,0.71017,0.37944,0.31134,-0.14816,0.29453,-0.0094241,0.1857,0.29677,0.0,-0.23141,1318.0,0.55735,2.7364,0.050643,3.6508,1.0452,131.48,0.20862,64.846,0.82193,75.839,1.3026,1.7593
6065,risky_upgrade,1,0,B,BB,B→BB,1,0.0095766,0.77898,0.43528,0.01462,-0.01859,0.23415,0.19205,0.015367,0.20419,0.0,0.12867,11518.0,0.055245,4.7972,0.74846,4.6919,1.0452,148.01,0.016133,87.925,0.8424,-7.3522,0.049314,1.2789
