,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,Attr49,Attr38,retained_earnings_to_assets,working_capital_to_assets,Attr25,Attr24,Attr35,Attr13,Attr30,Attr52,Attr29,Attr56,Attr55,Attr21,Attr41,Attr12,Attr58,cash_to_current_liabilities,Attr57,Attr63,Attr47,Attr54,Attr15
2371,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.037785,0.45713,0.13764,0.096302,0.30625,0.1756,0.17322,0.075783,0.15727,0.18712,3.3911,0.056357,237.0,1.0452,0.078486,0.32372,0.94292,2.0702,0.31087,5.6622,10.029,1.2652,850.63
2372,risky_upgrade,1,1,B,BB,B→BB,1,-0.008972,0.49575,0.020602,-0.23991,0.42954,0.032854,0.039778,0.033653,0.18085,0.16978,4.4278,0.018738,-6425.3,1.2787,0.17266,0.067011,0.98126,-43.636,0.047962,6.0024,7.1523,0.66132,2050.9
2373,risky_upgrade,1,1,A,AA,A→AA,0,0.051577,0.6372,0.0,0.36039,0.49076,0.32316,0.21995,0.13878,0.17301,0.14912,3.5834,0.090267,1381.0,1.441,0.042037,0.69424,0.90284,36.159,0.33063,7.342,22.247,2.071,464.41
2374,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.1869,0.21053,0.013158,-0.070175,-0.44737,-0.46053,-0.39474,-0.20231,0.25434,0.29221,2.3579,0.069364,-16.0,1.0452,-0.061856,-0.58333,0.94412,-39.74,-2.1875,2.8833,31.404,0.75,-625.71
2375,risky_upgrade,1,1,B,BB,B→BB,1,-0.002709,0.29245,-0.004839,-0.11758,0.066874,0.068794,0.054286,0.041716,0.32471,0.31003,4.3594,0.023858,-2690.0,1.3932,0.22336,0.050648,0.97573,-68.569,0.097356,3.2687,48.182,0.69387,2915.8
2376,risky_upgrade,1,1,B,BB,B→BB,1,0.007849,0.32445,0.0,-0.1992,0.16746,0.10031,0.076413,0.019431,0.16416,0.13371,3.8123,0.015825,-1293.0,1.5706,0.26708,0.09821,0.98569,-17.57,0.24842,7.5815,2.2903,0.57683,3131.0
2377,risky_upgrade,1,1,B,BB,B→BB,1,0.088547,0.36821,0.0,0.021301,0.35627,0.31554,0.43773,0.069461,0.1121,0.14499,3.6306,0.091527,91.0,1.0452,0.046027,0.49963,0.90656,-24.871,0.65289,7.5767,26.834,1.0614,693.53
2378,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.06881,0.6583,0.0,0.46203,0.38445,0.18187,0.15328,0.11269,-0.10201,0.17641,3.7366,0.082235,2519.0,1.0452,0.062824,0.59877,0.90412,94.084,0.20894,6.1389,3.9964,2.8127,605.05
2379,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.006874,-0.1683,-0.49227,-0.5854,-0.45254,-0.079365,0.029585,0.015553,0.24095,0.21995,3.7452,0.005522,-3256.0,1.2325,0.46466,0.015192,0.99456,-44.952,-0.057501,4.5699,4.4006,-0.40367,5752.4
2380,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.10515,0.46956,0.0,0.38204,0.40245,0.49398,0.51025,0.10715,0.096707,0.1257,3.4876,0.10794,1174.0,1.0452,0.033922,0.93129,0.88851,27.716,0.86082,8.9178,5.0372,5.3626,383.37
2381,risky_upgrade,1,1,CCC,B,CCC→B,1,0.037699,0.44933,0.0,0.05342,0.10834,0.058964,-0.004244,0.025691,0.47194,0.27506,3.6027,0.37057,214.0,1.2614,0.42852,0.092602,0.60425,-35.233,0.28652,3.6044,39.916,0.99778,6885.4
2382,risky_upgrade,1,1,CCC,B,CCC→B,1,0.011424,0.5004,-0.029578,-0.20811,-0.015947,0.015869,-0.071678,0.005899,0.17743,0.17874,3.0652,0.14875,-241.82,1.0452,0.54248,0.032023,0.82071,-34.248,0.027224,5.4286,7.1242,0.70174,11503.0
2383,risky_upgrade,1,3,B,BB,B→BB,1,-0.081082,0.75973,-0.12619,0.74352,0.75973,-0.12811,-0.11691,-0.058124,-0.007427,0.099676,3.3782,-0.073008,1776.3,0.92195,-0.067935,-0.68053,1.073,59.393,-0.1661,9.3498,81.866,11.112,-671.64
2384,risky_upgrade,1,1,B,BB,B→BB,1,-0.023655,0.32324,0.000631,0.022193,0.32324,0.004723,0.018301,0.038018,0.3499,0.36573,4.1009,-0.027068,279.95,1.0452,0.26564,0.007844,1.0271,-68.147,0.001952,2.6622,68.451,0.86035,3606.3
2385,risky_upgrade,1,1,CCC,B,CCC→B,1,0.031629,0.152,0.10123,0.13623,0.14762,0.12631,0.1435,0.03853,0.19237,0.22636,4.5347,0.046388,4666.0,1.1088,0.1659,0.15215,0.95361,-14.688,0.68572,4.6326,27.743,4.5191,2055.7
2386,risky_upgrade,1,1,CCC,B,CCC→B,1,0.083176,0.19157,0.0,0.19393,0.18632,0.23988,0.10939,0.1154,0.56507,1.1091,3.9876,0.44873,1884.6,1.0543,0.24833,0.1882,0.55596,-298.78,0.61503,1.6308,380.53370000000007,31.602,1959.8
2387,risky_upgrade,1,1,B,BB,B→BB,1,0.050273,0.86035,-0.43201,0.15029,-0.35121,0.044719,0.037692,0.044925,0.10257,0.10876,4.0148,0.13169,1555.0,0.39497,0.11387,0.42809,0.86632,8.1586,0.066165,9.5289,61.365,1.1256,1395.3
2389,risky_upgrade,1,1,B,BB,B→BB,1,-0.009902,0.54213,0.0,-0.25174,0.17525,0.021218,0.026354,0.053153,0.22003,0.24579,2.2136,0.01424,-41.17,1.0452,0.11258,0.046341,0.96939,-57.857,0.015227,4.0326,6.1462,0.68289,1702.9
2390,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.12578,0.61695,0.0,0.20056,0.14241,-0.22832,-0.1728,-0.15736,0.22448,0.19868,3.7845,0.008717,1221.0,1.0452,-0.069967,-0.69604,0.99417,7.0977,-0.37007,4.4231,36.085,1.3092,-612.36
2391,risky_upgrade,1,1,CCC,B,CCC→B,1,0.002781,0.1875,0.0,0.1743,0.15229,0.059859,0.033451,0.003108,0.073047,0.075656,3.0554,0.003108,198.0,0.93185,0.80965,0.039003,0.99706,5.0762,0.13615,13.245,0.77787,14.2,8865.7
2392,risky_upgrade,1,3,BB,BBB,BB→BBB,0,-0.09158,0.52411,-0.11434,-0.051053,0.27801,-0.1018,-0.007858,-0.022608,0.67265,0.41083,5.6837,-0.019309,-24648.0,0.92143,0.29507,-0.25314,1.0193,-58.279,-0.41127,2.388,33.707,0.80768,-10898.0
2393,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.048471,0.028452,0.10137,0.70154,0.01982,-0.08155,-0.063473,-0.058051,0.55047,0.20457,3.7629,-0.046903,4064.0,1.0452,-0.54157,-0.27987,1.0461,56.877,-2.8663,4.6481,29.878,3.9812,-4510.1
2394,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.00233,0.38833,-0.070973,-0.061857,0.033207,0.14741,0.002706,-0.032719,0.39995,0.3939,3.8853,0.13925,-475.0,0.66719,-2.2021499999999996,-0.082765,0.8603,-31.271,-0.12678,2.5296,15.413,0.83157,-4534.6
2395,risky_upgrade,1,1,B,BB,B→BB,1,0.0,0.29709,-0.034601,-0.028674,0.26106,0.031347,0.026503,0.023172,0.51816,0.56782,5.0294,0.15772,-3068.0,1.0452,0.66915,0.048451,0.96537,-45.189,0.11014,2.0909,34.029,0.77837,8329.8
2396,risky_upgrade,1,1,B,BB,B→BB,1,-0.003037,0.54204,0.0326,-0.040315,0.26292,0.040427,0.057837,0.029345,0.19118,0.1208,4.0053,0.01456,-408.13,1.5101,0.18733,0.090924,0.98544,-6.2105,0.12399,8.4007,1.9532,0.90993,2410.1
2397,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.021651,0.79864,0.0,0.41321,0.27629,0.23687,0.043065,0.05661,0.019642,0.091008,4.9466,0.054062,36538.0,1.0616,0.14764,0.63296,0.91319,50.125,0.11274,11.181,21.78,2.0017,618.29
2398,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.01426,0.60426,0.041,0.080282,0.60426,0.051897,0.069764,0.059797,0.13526,0.13895,3.8596,0.021102,581.0,1.0293,0.067264,0.14281,0.9789,-40.585,0.067853,7.3517,50.468,1.0862,830.28
2399,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.20881,-0.7113339999999999,-0.27804,-1.00064,-1.0551,-0.27804,-0.16378,-0.15538,1.5839,1.4121,4.207,-0.12194,-25535.0,1.2531,-0.85117,-0.14466,1.1219,-517.04,0.26352,0.63119,63.416,-1.5909,-3721.7
2400,risky_upgrade,1,1,CCC,B,CCC→B,1,0.10565,0.11637,0.12953,0.57602,0.11104,0.15567,0.2855,0.063127,0.11504,0.15073,4.1378,0.12014,7911.0,1.0452,0.03925,0.44907,0.87986,-10.926,1.1666,7.5404,102.08,1.5049,778.59
2401,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.005609,0.47773,-0.048958,-0.060759,-0.026129,0.024774,0.010003,0.037646,0.29657,0.084096,4.104,0.00426,-772.0,1.0452,0.20808,0.12591,0.97892,-14.081,0.079084,11.925,4.4011,0.55292,2939.4
2403,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.28296,-0.008123,-0.28971,-0.46532,-0.18798,-0.28971,-0.22139,-0.2094,1.1315,0.79393,3.8411,-0.22248,-3227.3,0.84567,-0.26191,-0.28755,1.2225,-223.28,1.5412,1.0303,79.638,-0.017862,-1993.8
2405,risky_upgrade,1,1,B,BB,B→BB,1,0.035669,0.22611,0.0,0.16663,0.21645,0.31531,0.21452,0.053481,0.15476,0.14575,3.7142,0.043982,863.0,1.0084,0.098658,0.31497,0.9517,-28.039,0.74183,7.0722,40.386,1.581,1081.9
2406,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.48431,0.064105,-0.33033,-0.47693,0.064105,-0.33033,-0.23328,-0.35121,1.379,0.97563,4.2592,-0.41713,-8662.3,0.43734,-0.21925,-0.35419,1.4171,-350.83,-2.9482139999999997,0.72328,136.43,0.11778,-1436.9
2407,risky_upgrade,1,2,CCC,B,CCC→B,1,0.020606,0.9843212,0.0,0.8898208000000005,0.040153,0.04608,0.040344,0.022072,-0.32137,0.014425480000000001,1.94594,0.019324,52.1,1.0452,0.002963,9.399790000000033,0.978,174.33,0.046257,57.91630000000018,0.0,1.3767,30.29
2410,risky_upgrade,1,1,B,BB,B→BB,1,0.051064,0.16682,0.0,0.000426,0.15616,0.12838,0.14931,0.051058,0.33003,0.33433,3.6713,0.15032,2.0,1.0452,0.21634,0.16,0.85877,-43.191,0.58909,3.1336,41.239,0.84576,2369.2
2411,risky_upgrade,1,1,CCC,B,CCC→B,1,0.017233,0.32523,0.0,-0.008438,0.29564,0.033368,0.032638,0.005211,0.3467,0.336,4.4837,0.1802,-257.0,1.0961,0.68302,0.015719,0.81928,-45.599,0.01969,3.0164,41.499,0.86743,24734.0
2412,risky_upgrade,1,1,A,AA,A→AA,0,0.021076,0.84284,0.037953,0.23084,0.84284,0.040082,0.04445,0.092571,-0.024065,0.16261,3.6555,-0.011887,1044.3,1.0045,0.054953,0.32749,1.0119,19.581,0.04503,6.0773,92.945,1.3036,648.8
2414,risky_upgrade,1,1,BBB,A,BBB→A,0,-0.010998,0.66681,0.0,0.083767,0.052099,0.020462,0.068728,0.038234,0.33183,0.13465,4.8512,0.031304,5946.3,1.0452,0.23672,0.069997,1.0016,-19.807,0.058928,7.5102,33.439,1.0688,3174.8
2415,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.033823,0.39524,-0.051896,0.054014,0.36814,-0.051896,-0.040773,0.000803,0.10952,0.17885,4.4318,-0.01447,1459.9,0.86468,1.3179,-0.10192,1.0145,-9.7422,-0.14097,5.5116,16.588,0.90488,37403.399999999994
2416,risky_upgrade,1,1,B,BB,B→BB,1,0.03107,0.20277,0.025664,0.09122,0.16285,0.037809,0.071361,0.03446,0.45602,0.46324,5.2002,0.064291,14463.0,1.2829,0.27543,0.052359,0.93571,-62.155,0.15759,2.3071,79.817,1.0863,4844.9
2418,risky_upgrade,1,1,B,BB,B→BB,1,-0.007331,0.49449,0.006338,0.43923,0.49449,0.012022,0.014559,0.014722,0.13806,0.14094,4.041,0.008258,4826.9,1.0452,0.29788,0.023912,0.99174,9.7417,0.012817,7.1542,35.153,8.5238,3465.6
2419,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.041444,0.69731,0.0,-0.12852,0.12978,0.045607,-0.098064,-0.030657,2.0119,0.58197,4.104,-0.23272,-1633.0,0.64405,0.9333,-0.12172,0.98788,-121.92,-0.27429,1.3939,7.4576,0.84405,-23963.0
2420,risky_upgrade,1,1,B,BB,B→BB,1,0.006277,0.11624,0.0,0.03211,0.015115,0.01526,0.046552,0.01542,0.31637,0.30235,3.1166,0.015705,42.0,1.0452,0.39588,0.017266,0.97443,-20.581,0.28021,3.3599,24.66,1.3747,7545.0
5967,risky_upgrade,1,1,B,BB,B→BB,1,-0.0016163,0.34138,0.0,0.2989,0.30951,0.006145,0.038165,0.027156,0.33263,0.23237,4.0576,0.02192,3412.7,1.0452,0.2763,0.015515,0.99648,-32.516,0.0074609,4.396,96.181,1.1191,5084.4
5968,risky_upgrade,1,1,CCC,B,CCC→B,1,0.042929,0.62541,0.0,-0.20961,0.10678,0.082485,0.039169,0.028014,0.85876,0.38491,4.7768,0.22281,-12538.0,0.9417,0.66947,0.075499,0.77025,-95.553,0.11235,2.6951,13.634,0.73483,11234.0
5969,risky_upgrade,1,0,CCC,B,CCC→B,1,0.010397,-0.24717,-0.65896,-0.77353,-0.81733,-0.3434,-0.32211,-0.10767,0.89753,0.69845,4.2294,-0.10822,-13119.0,1.0714,2.884,-0.1197,0.89031,-206.05,0.64957,1.1117,50.714,-0.46964,-3049.3
5970,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.033364,0.88117,0.2418,0.092317,0.23201,-0.028614,-0.023099,-0.055369,0.21773,0.1982,3.5494,0.9867157000000019,327.08,1.0452,-0.22963,-0.24089,0.10185,24.345,-0.038469,4.3507,13.563,1.117,-1515.2
5971,risky_upgrade,1,1,B,BB,B→BB,1,-0.022761,0.83322,0.0,-0.0070077,0.77645,-0.030133,-0.024527,-0.021277,0.1242,0.11229,3.1544,0.13013,-10.0,1.0452,-0.1942,-0.18455,0.87494,-10.063,-0.037133,8.6738,6.5084,0.98754,-2274.9
5972,risky_upgrade,1,1,B,BB,B→BB,1,0.018794,0.27825,-0.21113,-0.26646,-0.11281,-0.033056,0.11015,0.040762,0.46517,0.57494,3.7782,0.080669,-1599.0,1.8025,0.30453,0.034634,0.9569,-122.23,0.043019,1.8919,42.132,0.5108,5211.6
5974,risky_upgrade,1,1,B,BB,B→BB,1,0.072529,0.065851,-0.22934,-0.0032415,-0.091159,0.18029,0.21759,0.061764,0.31749,0.33636,3.6934,0.10786,-16.0,1.0452,0.14708,0.1978,0.8909,-45.956,2.1008,3.2025,38.614,0.71705,1891.2
5975,risky_upgrade,1,0,BBB,A,BBB→A,0,0.0109695,0.15096,-1.880592,0.15096,-1.86106,-1.034518,-0.5391808,0.068488,0.2175,1.1026,1.94594,0.052943000000000004,1.49,1.0452,-0.026427,-2.09503,1.6584000000000014,-9.8811,-2.9482139999999997,0.293002,85.967,1.3767,-60.211
5976,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.29701,-0.7113339999999999,-0.5104,-1.00064,-1.0756,-0.6465,-0.5391808,-0.36004,1.1186,0.57215,2.7235,-0.6627794,-656.0,1.0452,-0.13035,-0.375,1.2033,-160.68,0.59345,1.0263,12.594,-1.9011,-1135.1
5977,risky_upgrade,1,1,B,BB,B→BB,1,0.024596,0.68841,0.0,0.018043,0.37129,0.029752,-0.085049,0.075557,0.77962,0.3968,4.3436,-0.12423,398.0,1.0452,0.29597,0.097371,0.94524,-122.03,0.064722,2.2417,128.63,1.0178,3810.5
5981,risky_upgrade,1,1,CCC,B,CCC→B,1,0.036141,0.6379,0.0,0.2239,0.019797,0.006232,0.035865,0.0081576,0.50249,0.48583,4.1805,0.52527,3393.0,1.0452,0.49339,0.017341,0.48656,-69.185,0.01054,2.1258,168.37,1.531,23935.0
5982,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.22946,0.584,0.0,0.49284,0.011554,0.13388,0.6873924000000006,-0.0027221,0.16329,0.12699,2.7475,0.22934,275.54,1.2887,0.028674,-0.043437,0.7561,54.742,-0.35553,10.218,0.0,5.2595,-26372.28
5983,risky_upgrade,1,1,A,AA,A→AA,0,0.13136,0.44733,0.23059,0.3591,0.44171,0.37142,0.40502,0.098386,0.19185,0.23428,3.9487,0.14659,3191.0,1.8929,0.048022,0.47352,0.86543,-28.291,0.4717,5.0016,83.648,5.0677,741.73
5984,risky_upgrade,1,1,CCC,B,CCC→B,1,0.061633,0.38111,-0.019017,-0.36415,0.17281,0.094238,0.026206,0.06099,1.0741,0.88951,4.6036,0.22984,-14618.0,0.95831,0.5947,0.069884,0.7516,-254.23,0.15814,1.1458,63.346,0.50412,6580.7
5986,risky_upgrade,1,1,B,BB,B→BB,1,0.069805,0.67037,0.0,0.2587,0.30646,-0.015556,0.074422,0.035313,0.59841,0.34326,3.8832,0.40298,1977.0,1.2135,0.31032,0.10791,0.61582,-37.135,0.083301,3.0558,137.82,1.5361,6717.0
5987,risky_upgrade,1,1,B,BB,B→BB,1,0.017133,0.49925,-0.13597,0.44602,0.30329,0.11014,0.13815,0.022019,0.08152,0.083835,2.924,0.022612,374.41,1.0452,0.10871,0.21996,0.97887,0.08566,0.22062,12.204,27.168,9.3798,1358.2
5988,risky_upgrade,1,1,B,BB,B→BB,1,0.017509,0.42923,0.0019647,0.071888,0.35241,0.048389,0.049275,0.012351,0.19938,0.22246,4.1042,0.1078,913.84,1.1884,0.39767,0.062011,0.90326,-34.065,0.063945,5.0205,44.152,1.1949,6172.9
5989,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.033305,0.63045,0.0,0.34317,0.594,0.14042,0.19244,0.039764,0.074697,0.093623,3.1458,0.046371,480.1,1.0452,0.065984,0.37931,0.96078,-7.1418,0.16447,11.201,36.838,2.1945,819.53
5990,risky_upgrade,1,1,BBB,A,BBB→A,0,-0.032681,0.70196,0.0,0.049256,0.56925,0.024242,-0.00027846,0.087544,0.30588,0.17697,3.692,-0.00020145,242.34,1.0452,0.10818,0.13574,0.97175,-40.88,0.015926,5.6495,59.257,0.90933,1276.7
5991,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.17261,-0.024977,-0.97297,-0.13777,-0.6048,-0.45616,-0.44467,-0.15271,0.38698,0.30574,3.181,-0.15557,-209.0,1.0452,-0.097214,-0.4514,1.1486,-23.1,1.3938,2.8304,0.0,-0.19702,-1108.8
5992,risky_upgrade,1,1,B,BB,B→BB,1,0.0081894,0.34703,0.089918,0.21729,0.25065,0.049947,0.050356,0.0081229,0.052381,0.10708,3.2335,0.0081695,372.0,1.0452,0.43228,0.076485,0.99181,-1.2237,0.11658,9.4159,14.271,2.6835,4772.2
5993,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.8681929,0.56558,-1.880592,0.27469,-0.69519,0.36369,-0.19963,-0.5750552000000001,1.7066,1.5246,4.4248,0.40793,7305.0,1.6248,-0.049981,-0.51798,1.6584000000000014,-94.816,-0.31223,0.42655,156.62,1.4513,-784.54
5995,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.058428,0.57836,-0.20152,0.57836,-0.38529,-0.19899,-0.19831,-0.041069,-0.054405,0.1006,1.94594,-0.049621,34.21,1.0452,-0.086059,-0.47193,1.0496,50.094,-0.34405,9.4703,0.0,1.3767,-938.46
5996,risky_upgrade,1,1,B,BB,B→BB,1,-0.0029936,0.60742,0.0,0.12651,0.048861,0.01238,0.0046338,0.015172,0.16293,0.091303,4.0722,0.0014316,1494.0,1.0452,0.28096,0.042509,0.98817,10.831,0.022509,10.968,2.9111,1.0433,3974.1
5997,risky_upgrade,1,1,B,BB,B→BB,1,0.045806,0.37636,0.0,0.020135,0.23668,0.98428,-0.0026832,0.055641,1.9405,0.49,4.9957,0.17863,1993.7,1.1654,0.70113,0.079564,0.87738,-69.134,0.020306,2.4835,41.928,0.44199,12834.0
5998,risky_upgrade,1,1,BBB,A,BBB→A,0,0.068344,0.62326,-0.19617,0.3105,-0.12428,0.085515,0.29582,0.048211,0.29006,0.18361,3.4987,0.12618,979.0,1.0452,0.11681,0.22754,0.91868,11.559,0.29141,6.2329,38.639,1.9866,2434.4
5999,risky_upgrade,1,1,CCC,B,CCC→B,1,0.0057798,0.21607,0.0,0.062684,0.11787,0.0080836,-0.038678,0.0032838,0.31637,0.27618,3.4861,0.18939,192.0,1.0452,1.8365,0.011614,0.79485,-22.403,-0.01177,3.5366,31.5,0.8959,35394.0
6000,risky_upgrade,1,1,B,BB,B→BB,1,0.040686,0.44168,0.0,-0.042973,0.35545,0.40237,0.22748,0.035754,0.08141,0.10553,3.7053,0.097252,-218.0,0.99989,0.088969,0.35202,0.90456,-19.922,0.41674,9.8455,16.79,0.89092,1108.6
6002,risky_upgrade,1,1,B,BB,B→BB,1,0.0095766,0.77898,0.0,0.23415,0.43528,0.015367,-0.01859,0.01462,0.19205,0.20419,4.6919,0.12867,11518.0,1.0452,0.74846,0.070134,0.8424,-7.3522,0.016133,4.7972,86.126,1.4248,5368.5
6003,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.63951,0.14341,-0.13857,0.038515,0.12394,-0.36548,-0.29214,-0.36012,1.6705,0.65971,4.0865,-0.65539,470.0,0.83451,-0.19483,-0.47206,1.354,-136.43,-1.6263,0.91568,146.41,0.30225,-1947.2
6004,risky_upgrade,1,1,B,BB,B→BB,1,-0.0043761,0.37966,0.0,0.12446,0.30682,0.04713,0.015702,0.019341,0.30398,0.28431,3.3166,0.0072496,258.0,1.0794,0.44861,0.020645,0.98808,-23.676,0.018483,3.5397,42.03,1.4876,5750.3
6005,risky_upgrade,1,1,B,BB,B→BB,1,0.0051665,0.43005,0.0,0.17546,0.079848,0.027798,0.021914,0.016922,0.41741,0.26133,4.4235,0.012719,4652.0,1.0833,0.51924,0.022192,0.98204,-38.026,0.036866,3.8691,69.434,1.134,9253.0
6006,risky_upgrade,1,1,CCC,B,CCC→B,1,0.018532,0.39363,0.036067,0.013844,0.098072,0.049891,0.1038,0.022155,0.23542,0.16218,5.08,0.028331,1664.5,1.1854,0.21285,0.083818,0.97167,-28.542,0.36776,6.346,29.239,1.0069,3885.2
6007,risky_upgrade,1,1,B,BB,B→BB,1,-0.01288,0.34201,0.0069704,-0.084242,0.031846,0.0094878,0.025272,0.034104,0.59016,0.40805,4.33,0.017079,-1801.0,1.2681,0.44379,0.014444,0.98292,-77.92,0.21888,2.4933,56.519,0.80025,6319.5
6008,risky_upgrade,1,1,B,BB,B→BB,1,0.0087789,0.56435,0.00069659,-0.1695,0.38769,0.0009378,0.0020471,0.0058021,2.6202,1.809,4.8901,0.0093734,-13162.0,1.0452,7.4916,0.0025563,0.99063,-419.96,0.0017968,0.55801,118.58,0.70312,37403.399999999994
6009,risky_upgrade,1,3,B,BB,B→BB,1,-0.00047376,0.61239,0.13437,0.084769,0.30984,0.013688,0.0088271,-0.011144,0.35761,0.27567,4.9688,0.043218,7890.0,1.1578,-2.2021499999999996,-0.040191,0.95912,-51.565,-0.03198,3.6067,74.187,1.1166,-12375.0
6010,risky_upgrade,1,1,CCC,B,CCC→B,1,0.031236,0.55813,-0.029835,0.15629,-0.029559,0.012215,0.030845,0.0047581,0.66584,0.42757,3.9341,0.14164,1343.0,0.95008,0.71066,0.011452,0.85653,-115.57,0.0011603,2.4067,168.68,1.3889,37403.399999999994
6011,risky_upgrade,1,2,A,AA,A→AA,0,-0.40348,0.9843212,0.013444,0.31914,0.0089728,-0.0046801,-0.0050379,0.35377,0.23086,0.03642,2.5256,-0.02577,107.06,1.0452,0.13352,-0.64082,1.0048,658.76,-0.0064606,26.767,155.72,1.4738,1454.5
6012,risky_upgrade,1,1,CCC,B,CCC→B,1,0.072147,-0.10244,0.23334,-0.22971,-0.10244,0.23607,0.22293,0.1029,0.3491,0.45882,3.7871,0.085952,-1407.1,0.8885,0.14085,0.21467,0.91405,-94.369,-2.2779,2.3845,58.153,-0.78777,1487.6
6013,risky_upgrade,1,1,CCC,B,CCC→B,1,0.067958,0.41806,0.0,0.034268,0.30592,0.11434,0.12001,0.051954,0.27016,0.061203,3.4209,0.3678,90.33,1.0313,0.13768,0.89548,0.62794,-7.0094,0.19771,17.236,13.069,0.49439,1972.0
6014,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.14363,0.97926,0.0,0.61333,0.94222,-0.059496,-0.087304,-0.029883,-0.36546,0.019161,3.1303,-0.091686,827.99,0.81766,-0.02153,-2.09503,1.0809,158.87,-0.08261,45.964,52.037,2.6723,-265.73
6015,risky_upgrade,1,3,CCC,B,CCC→B,1,0.0109695,0.9843212,-1.880592,0.8898208000000005,-1.7289,-0.13664,-0.13664,0.068488,0.2175,0.055777,1.94594,0.052943000000000004,18.23,1.0452,-0.0018592,-2.09503,0.95096,2614.7,-0.13761,0.293002,0.0,1.3767,-20.359
6016,risky_upgrade,1,1,CCC,B,CCC→B,1,0.013823,0.15564,0.0040541,-0.085614,0.08872,0.0094176,0.039117,0.0090555,0.20025,0.40562,4.0025,0.018704,-861.18,0.31632000000000005,0.61256,0.011153,0.9813,-36.788,0.045696,2.5124,22.112,0.64512,17315.0
6017,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.01469,0.94124,-0.040841,0.28392,0.53036,-0.010601,-0.010847,0.040953,-0.11362,0.078307,2.0853,0.9867157000000019,34.55,1.8497,-0.1803,0.51541,0.0475312,136.02,0.032129,12.585,0.0,1.4318,708.18
6018,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.026206,-0.045463,0.0,-0.06432,-0.067193,-0.14322,-0.07296,-0.019425,0.22256,0.18271,3.3619,-0.015686,-148.0,1.5044,-0.45836,-0.12591,1.0199,-8.1838,2.4288,5.1689,3.3503,-0.27744,-4221.3
6019,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.41103,0.6396,-0.77748,0.61976,0.6396,-0.77748,-0.5391808,-0.40847,-0.12918,0.16143,3.2011,-0.20649,984.82,0.31632000000000005,-0.016516,-2.09503,1.2065,86.69,-1.2156,5.1345,13.979,32.234,-174.03
6020,risky_upgrade,1,1,B,BB,B→BB,1,-0.029227,0.88937,0.0,0.40813,0.80068,0.014244,0.013357,0.046466,-0.20055,0.069369,2.7511,0.0083426,230.09,1.0452,0.050169,0.12933,0.98866,94.251,0.016654,14.537,0.0040779,1.8462,542.8
6021,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.24034,0.75941,0.0,0.46074,0.20648,0.14402,-0.5391808,-0.18473,0.15827,0.056089,2.7338,-0.27692,249.63,0.44883,-0.033846,-2.09503,1.1423,22.672,-2.2724,13.962,15.952,2.5426,-412.46
6023,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.016199,0.56988,0.15593,0.50612,0.5235,1.3467,0.10975,0.064288,0.071816,0.084082,3.0326,0.02573,545.6,0.57546,0.10902,0.69473,0.94463,43.82,0.27362,12.181,0.0,4.0037,570.12
6024,risky_upgrade,1,1,CCC,B,CCC→B,1,0.079814,0.4438,0.28354,0.38653,0.4438,0.35319,0.42257,0.071953,0.10384,0.11854,3.6259,0.082044,1633.3,1.0452,0.041828,0.635,0.91796,-4.4675,0.63891,9.1901,34.176,7.7499,551.98
6025,risky_upgrade,1,1,CCC,B,CCC→B,1,0.02339,0.24868,0.0,-0.0098778,0.21044,-0.25505,-0.2073,0.0065929,0.46401,0.36966,3.5851,0.21087,-38.0,1.0316,0.71778,0.015485,0.68166,-57.169,0.039544,2.3488,55.561,0.66389,27884.0
