,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,working_capital_to_assets,Attr49,Attr38,retained_earnings_to_assets,Attr25,net_profit_to_assets,Attr13,Attr24,Attr35,Attr30,Attr52,Attr55,Attr41,Attr56,Attr29,Attr12,Attr57,Attr63,Attr21,Attr58,Attr15,cash_to_current_liabilities
2348,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.8898208000000005,0.22679,0.98073,-0.11116,0.28696,0.39812,0.24263,0.4794,0.48041,-0.37585,0.014425480000000001,171.41,0.001295,0.23496,2.2727,9.399790000000033,0.40594,57.91630000000018,1.0452,0.7648,14.214,211.72
2350,risky_upgrade,1,1,B,BB,B→BB,1,0.057544,0.011755,0.24055,-0.21204,-0.16463,0.013551,0.027798,0.021384,0.077797,0.41433,0.37972,590.0,0.31828,0.038343,4.0109,0.031565,0.091892,2.7083,1.1904,0.96854,5521.7,-71.309
2351,risky_upgrade,1,1,B,BB,B→BB,1,-0.077954,-0.020939,0.67244,-0.31215,-0.32109,-0.008836,0.021293,-0.004049,0.011832,0.23935,0.21255,-698.0,0.30305,0.007981,3.952,-0.012751,-0.013927,4.6718,1.0452,0.99694,4224.2,-51.608
2353,risky_upgrade,1,1,B,BB,B→BB,1,0.030709,0.015625,0.57773,0.0,0.54563,0.11854,0.037156,0.20828,0.014343,0.052693,0.073987,126.0,0.068997,0.002525,3.6131,0.356,0.21111,13.493,1.1631,0.9743,755.78,-12.926
2354,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.30932,-0.7113339999999999,-0.54942,-1.599,-0.54942,-0.41129,-0.54942,-0.3596,1.9423,1.6226,-32149.0,-0.24883,-0.21624,4.2244,-0.22069,0.3436,0.50671,1.5479,1.2162,-1751.8,-538.93
2355,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.13975,0.047317,0.2007,0.10956,0.17309,0.10956,0.058425,0.14865,0.21691,0.22752,0.2398,-2674.8,0.097338,0.068154,4.282,0.19243,0.63293,4.4752,1.1551,0.93185,1445.9,-42.891
2356,risky_upgrade,1,1,B,BB,B→BB,1,-0.23991,-0.008972,0.49575,0.020602,0.42954,0.020602,0.033653,0.032854,0.039778,0.18085,0.16978,-6425.3,0.17266,0.018738,4.4278,0.067011,0.047962,6.0024,1.2787,0.98126,2050.9,-43.636
2357,risky_upgrade,1,1,A,AA,A→AA,0,0.36039,0.051577,0.6372,0.0,0.49076,0.18835,0.13878,0.32316,0.21995,0.17301,0.14912,1381.0,0.042037,0.090267,3.5834,0.69424,0.33063,7.342,1.441,0.90284,464.41,36.159
2358,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.070175,-0.1869,0.21053,0.013158,-0.44737,-0.46053,-0.20231,-0.46053,-0.39474,0.25434,0.29221,-16.0,-0.061856,0.069364,2.3579,-0.58333,-2.1875,2.8833,1.0452,0.94412,-625.71,-39.74
2359,risky_upgrade,1,1,B,BB,B→BB,1,-0.11758,-0.002709,0.29245,-0.004839,0.066874,0.023532,0.041716,0.068794,0.054286,0.32471,0.31003,-2690.0,0.22336,0.023858,4.3594,0.050648,0.097356,3.2687,1.3932,0.97573,2915.8,-68.569
2360,risky_upgrade,1,1,BBB,A,BBB→A,0,0.37312,0.16168,0.38784,0.0,0.33946,0.16189,0.21069,0.20117,0.20938,0.42928,0.50599,4455.0,0.089889,0.19029,4.077,0.44539,0.45708,2.437,1.0452,0.81027,1016.3,4.6874
2361,risky_upgrade,1,1,B,BB,B→BB,1,-0.1992,0.007849,0.32445,0.0,0.16746,0.048529,0.019431,0.10031,0.076413,0.16416,0.13371,-1293.0,0.26708,0.015825,3.8123,0.09821,0.24842,7.5815,1.5706,0.98569,3131.0,-17.57
2362,risky_upgrade,1,1,B,BB,B→BB,1,0.01736,0.003193,0.59027,-0.004512,0.073798,-0.008735,0.020818,0.009627,0.016633,0.56908,0.27236,729.0,0.33388,0.013205,4.6232,-0.022547,-0.031101,3.7177,1.0251,0.97039,10003.0,-72.221
2363,risky_upgrade,1,1,B,BB,B→BB,1,0.021301,0.088547,0.36821,0.0,0.35627,0.2404,0.069461,0.31554,0.43773,0.1121,0.14499,91.0,0.046027,0.091527,3.6306,0.49963,0.65289,7.5767,1.0452,0.90656,693.53,-24.871
2364,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.46203,0.06881,0.6583,0.0,0.38445,0.13612,0.11269,0.18187,0.15328,-0.10201,0.17641,2519.0,0.062824,0.082235,3.7366,0.59877,0.20894,6.1389,1.0452,0.90412,605.05,94.084
2365,risky_upgrade,1,1,B,BB,B→BB,1,0.019664,-0.017687,0.31335,0.006231,0.31335,0.006231,0.021004,0.006231,0.003518,0.14215,0.23333,372.0,0.38175,0.000683,4.2769,0.009092,0.019885,4.2887,1.0044,0.99932,4052.0,-20.775
2367,risky_upgrade,1,2,BB,BBB,BB→BBB,0,0.74352,-0.081082,0.75973,-0.12619,0.75973,-0.12619,-0.058124,-0.12811,-0.11691,-0.007427,0.099676,1776.3,-0.067935,-0.073008,3.3782,-0.68053,-0.1661,9.3498,0.92195,1.073,-671.64,59.393
2369,risky_upgrade,1,1,CCC,B,CCC→B,1,0.13623,0.031629,0.152,0.10123,0.14762,0.10123,0.03853,0.12631,0.1435,0.19237,0.22636,4666.0,0.1659,0.046388,4.5347,0.15215,0.68572,4.6326,1.1088,0.95361,2055.7,-14.688
2370,risky_upgrade,1,1,B,BB,B→BB,1,0.043352,-0.013587,0.38374,0.0,0.060806,0.020935,0.040942,0.023422,-0.02006,0.30251,0.27804,611.0,0.21758,-0.009174,4.149,0.03804,0.063426,3.5546,1.0452,0.98248,2728.8,-36.924
2372,risky_upgrade,1,2,CCC,B,CCC→B,1,0.20056,-0.12578,0.61695,0.0,0.14241,-0.22832,-0.15736,-0.22832,-0.1728,0.22448,0.19868,1221.0,-0.069967,0.008717,3.7845,-0.69604,-0.37007,4.4231,1.0452,0.99417,-612.36,7.0977
2373,risky_upgrade,1,1,CCC,B,CCC→B,1,0.44135,0.32867,0.68701,0.0,0.67941,0.2005,0.32889,0.2346,-0.41866,-0.11869,0.092465,839.01,0.044471,-0.022861,3.279,2.1651,0.29185,6.5828,1.0452,0.5472,486.63,103.73
2374,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.10704,-0.000183,0.46063,-0.077642,0.1629,-0.077642,-0.018086,-0.07549,0.030973,0.31792,0.22126,-4078.0,0.43845,0.008962,4.5809,-0.14128,-0.47664,4.5604,1.7986,0.99104,-6891.3,-39.569
2375,risky_upgrade,1,2,CCC,B,CCC→B,1,0.70154,-0.048471,0.028452,0.10137,0.01982,-0.08155,-0.058051,-0.08155,-0.063473,0.55047,0.20457,4064.0,-0.54157,-0.046903,3.7629,-0.27987,-2.8663,4.6481,1.0452,1.0461,-4510.1,56.877
2376,risky_upgrade,1,1,B,BB,B→BB,1,0.052367,0.11562,0.2562,0.059421,0.22133,0.075494,0.12156,0.11442,0.069503,0.96407,0.22026,874.0,0.2759,0.089694,4.2225,0.58981,0.33609,4.9575,2.6368,0.8845,3001.9,1.4025
2377,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.061857,-0.00233,0.38833,-0.070973,0.033207,-0.049234,-0.032719,0.14741,0.002706,0.39995,0.3939,-475.0,-2.2021499999999996,0.13925,3.8853,-0.082765,-0.12678,2.5296,0.66719,0.8603,-4534.6,-31.271
2379,risky_upgrade,1,1,B,BB,B→BB,1,-0.028674,0.0,0.29709,-0.034601,0.26106,0.031347,0.023172,0.031347,0.026503,0.51816,0.56782,-3068.0,0.66915,0.15772,5.0294,0.048451,0.11014,2.0909,1.0452,0.96537,8329.8,-45.189
2380,risky_upgrade,1,1,B,BB,B→BB,1,0.46197,0.011635,0.79746,0.0,0.11525,0.11563,0.036205,0.16825,0.12618,0.029959,0.029505,1090.2,0.038603,0.026129,3.3729,0.82751,0.14499,34.586,1.2675,0.97615,422.56,35.509
2381,risky_upgrade,1,1,B,BB,B→BB,1,-0.040315,-0.003037,0.54204,0.0326,0.26292,0.0326,0.029345,0.040427,0.057837,0.19118,0.1208,-408.13,0.18733,0.01456,4.0053,0.090924,0.12399,8.4007,1.5101,0.98544,2410.1,-6.2105
2382,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.41321,0.021651,0.79864,0.0,0.27629,0.090042,0.05661,0.23687,0.043065,0.019642,0.091008,36538.0,0.14764,0.054062,4.9466,0.63296,0.11274,11.181,1.0616,0.91319,618.29,50.125
2384,risky_upgrade,1,1,BBB,A,BBB→A,0,0.069952,-0.082838,0.69731,0.0,0.60387,-0.018516,0.045409,-0.018781,-0.03553,0.28843,0.23411,3188.6,0.23599,-0.031889,4.6588,-0.069001,-0.027589,4.0936,1.0452,1.0162,2372.5,-29.298
2385,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.42127,-0.032773,0.2363,-0.000153,0.22824,-0.000153,0.027951,-0.004183,0.003382,3.0407,2.742,-7143.0,1.3623,-0.09304,4.2293,-0.008404,-0.000669,0.33365,0.31632000000000005,1.093,37403.399999999994,-883.03
2386,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.46532,-0.28296,-0.008123,-0.28971,-0.18798,-0.28971,-0.2094,-0.28971,-0.22139,1.1315,0.79393,-3227.3,-0.26191,-0.22248,3.8411,-0.28755,1.5412,1.0303,0.84567,1.2225,-1993.8,-223.28
2388,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.47693,-0.48431,0.064105,-0.33033,0.064105,-0.33033,-0.35121,-0.33033,-0.23328,1.379,0.97563,-8662.3,-0.21925,-0.41713,4.2592,-0.35419,-2.9482139999999997,0.72328,0.43734,1.4171,-1436.9,-350.83
2389,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.40084,0.047317,0.83549,0.0,0.38649,0.13331,0.051382,0.16928,0.24204,0.039444,0.047403,376.74,0.026099,0.066065,2.9731,1.029,0.15955,22.222,1.0452,0.94701,319.66,2.8373
2390,risky_upgrade,1,1,CCC,B,CCC→B,1,0.003463,-0.16457,0.45018,0.086248,0.13605,0.001091,0.025936,0.001091,-0.20472,0.82524,0.32387,14.0,-0.24011,-0.1989,3.6067,0.002707,0.007349,2.5556,1.0452,0.97403,11639.0,-44.467
2391,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,0.018947,-0.7113339999999999,-1.880592,-1.86106,0.13809,0.013829,0.13809,0.11341,0.32199,0.33757,-217.42,0.5877,0.011347,1.9636,0.041398,-0.059122,2.9935,1.0452,0.97866,8816.9,-88.382
2393,risky_upgrade,1,1,A,AA,A→AA,0,0.23084,0.021076,0.84284,0.037953,0.84284,0.037953,0.092571,0.040082,0.04445,-0.024065,0.16261,1044.3,0.054953,-0.011887,3.6555,0.32749,0.04503,6.0773,1.0045,1.0119,648.8,19.581
2395,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.083767,-0.010998,0.66681,0.0,0.052099,0.015903,0.038234,0.020462,0.068728,0.33183,0.13465,5946.3,0.23672,0.031304,4.8512,0.069997,0.058928,7.5102,1.0452,1.0016,3174.8,-19.807
2396,risky_upgrade,1,1,CCC,B,CCC→B,1,0.054014,-0.033823,0.39524,-0.051896,0.36814,-0.051896,0.000803,-0.051896,-0.040773,0.10952,0.17885,1459.9,1.3179,-0.01447,4.4318,-0.10192,-0.14097,5.5116,0.86468,1.0145,37403.399999999994,-9.7422
2397,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.2023,-0.006786,0.39561,0.0,-0.016147,-0.031617,0.014856,0.017119,0.055749,0.26268,0.17372,-3959.0,0.20375,0.018387,4.2916,-0.060816,-0.16795,5.8373,1.0739,0.98125,6572.2,-44.011
2398,risky_upgrade,1,1,B,BB,B→BB,1,0.09122,0.03107,0.20277,0.025664,0.16285,0.025664,0.03446,0.037809,0.071361,0.45602,0.46324,14463.0,0.27543,0.064291,5.2002,0.052359,0.15759,2.3071,1.2829,0.93571,4844.9,-62.155
2400,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.43923,-0.007331,0.49449,0.006338,0.49449,0.006338,0.014722,0.012022,0.014559,0.13806,0.14094,4826.9,0.29788,0.008258,4.041,0.023912,0.012817,7.1542,1.0452,0.99174,3465.6,9.7417
5939,risky_upgrade,1,1,B,BB,B→BB,1,0.07384,-0.012498,0.22559,-0.015867,-0.01194,0.0039272,0.03042,0.0039272,0.016065,0.56729,0.66969,93.26,0.53067,0.013541,3.1014,0.0050833,0.017408,1.5137,1.0452,0.98518,7951.3,-204.29
5940,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.1565,0.063445,0.17777,-0.12189,-0.092469,0.065141,0.048802,0.09161,0.11407,0.46969,0.4376,-590.0,0.24677,0.06076,3.5763,0.11719,0.55144,2.4014,1.0452,0.96733,3512.9,-109.37
5942,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.20961,0.042929,0.62541,0.0,0.10678,0.018757,0.028014,0.082485,0.039169,0.85876,0.38491,-12538.0,0.66947,0.22281,4.7768,0.075499,0.11235,2.6951,0.9417,0.77025,11234.0,-95.553
5944,risky_upgrade,1,1,CCC,B,CCC→B,1,0.092317,-0.033364,0.88117,0.2418,0.23201,-0.033898,-0.055369,-0.028614,-0.023099,0.21773,0.1982,327.08,-0.22963,0.9867157000000019,3.5494,-0.24089,-0.038469,4.3507,1.0452,0.10185,-1515.2,24.345
5945,risky_upgrade,1,1,CCC,B,CCC→B,1,0.049929,0.099827,0.40924,-0.0094912,0.11827,0.000917,0.0094496,0.010624,0.089174,0.73615,0.65953,7491.0,0.20879,0.094993,5.1762,-0.0015344,0.0031505,1.6754,0.90522,0.88231,29168.0,-120.1
5946,risky_upgrade,1,1,CCC,B,CCC→B,1,0.087492,0.034733,0.14755,-0.14483,-0.11157,0.021052,0.019821,0.035252,0.031631,0.47462,0.46061,391.0,0.45992,0.01774,3.6502,0.04381,0.14268,2.2102,1.0452,0.9647,8825.0,-98.627
5947,risky_upgrade,1,1,B,BB,B→BB,1,-0.26646,0.018794,0.27825,-0.21113,-0.11281,0.0088319,0.040762,-0.033056,0.11015,0.46517,0.57494,-1599.0,0.30453,0.080669,3.7782,0.034634,0.043019,1.8919,1.8025,0.9569,5211.6,-122.23
5948,risky_upgrade,1,1,B,BB,B→BB,1,-0.0032415,0.072529,0.065851,-0.22934,-0.091159,0.13834,0.061764,0.18029,0.21759,0.31749,0.33636,-16.0,0.14708,0.10786,3.6934,0.1978,2.1008,3.2025,1.0452,0.8909,1891.2,-45.956
5949,risky_upgrade,1,1,B,BB,B→BB,1,0.021912,0.013276,0.48005,0.0,0.086438,0.03454,0.060413,0.29483,0.054146,0.43024,0.34885,1.0471,0.21474,0.16893,4.2391,0.099355,0.084378,2.9525,1.0353,0.84062,2599.9,-86.872
5950,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.030981,-0.75006,0.93393,0.53082,0.53523,0.0,-0.43664,-0.029375,-0.018302,4.20196500000005,2.6517,-6754.0,-1.0264,0.46782,5.3385,-0.41204,0.0,0.61913,1.0452,0.75398,-7524.7,-937.42
5951,risky_upgrade,1,0,CCC,B,CCC→B,1,-1.00064,-0.29701,-0.7113339999999999,-0.5104,-1.0756,-0.5767976,-0.36004,-0.6465,-0.5391808,1.1186,0.57215,-656.0,-0.13035,-0.6627794,2.7235,-0.375,0.59345,1.0263,1.0452,1.2033,-1135.1,-160.68
5953,risky_upgrade,1,1,CCC,B,CCC→B,1,0.20451,0.025746,0.20325,0.0,0.2001,0.08265,0.029189,0.10106,0.089522,0.054717,0.23496,3244.0,0.29565,0.025796,4.2004,0.12722,0.40664,4.3688,1.0452,0.97099,2870.7,14.857
5954,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.073643,-0.11624,0.30016,-0.18907,-0.30062,-0.1779,-0.1286,-0.23178,-0.1373,0.57861,0.3735,-1121.0,-0.16871,0.10437,4.1825,-0.29674,-0.79089,2.3074,0.94133,0.91122,-1669.7,-49.484
5955,risky_upgrade,1,2,CCC,B,CCC→B,1,0.15024,-0.091114,0.36876,-0.28545,-0.4363,-0.13609,-0.05807,-0.29791,-0.12482,0.36011,0.32048,3919.0,-0.28916,-0.07503,4.4164,-0.23731,-0.36906,2.9025,1.075,1.0652,-2384.8,-59.486
5956,risky_upgrade,1,1,CCC,B,CCC→B,1,0.0079861,0.05345,0.35012,0.0,0.24293,0.0438,0.041487,0.048722,0.070244,0.57811,0.77941,648.79,0.39548,0.32862,4.9098,0.076815,0.17159,1.8515,1.0452,0.70781,5579.2,-137.64
5957,risky_upgrade,1,1,CCC,B,CCC→B,1,0.2239,0.036141,0.6379,0.0,0.019797,0.006232,0.0081576,0.006232,0.035865,0.50249,0.48583,3393.0,0.49339,0.52527,4.1805,0.017341,0.01054,2.1258,1.0452,0.48656,23935.0,-69.185
5958,risky_upgrade,1,1,B,BB,B→BB,1,0.49284,0.22946,0.584,0.0,0.011554,-0.067699,-0.0027221,0.13388,0.6873924000000006,0.16329,0.12699,275.54,0.028674,0.22934,2.7475,-0.043437,-0.35553,10.218,1.2887,0.7561,-26372.28,54.742
5959,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.087251,-0.14197,0.32976,0.0,0.012658,-0.043061,0.071553,-0.028773,-0.039801,1.3071,0.5599,-618.0,0.34075,-0.058325,3.8502,-0.10694,-0.39992,1.6876,1.0362,1.0066,6667.8,-89.909
5960,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.058396,0.032446,0.53074,-0.74075,-0.73888,0.0018727,0.0016021,0.0018727,0.052833,0.60606,0.3269,-5900.0,0.62719,0.13967,5.0045,0.0049612,0.0065396,3.0967,1.0452,0.87443,37403.399999999994,-72.375
5961,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.36415,0.061633,0.38111,-0.019017,0.17281,0.036968,0.06099,0.094238,0.026206,1.0741,0.88951,-14618.0,0.5947,0.22984,4.6036,0.069884,0.15814,1.1458,0.95831,0.7516,6580.7,-254.23
5962,risky_upgrade,1,1,B,BB,B→BB,1,0.12668,0.055771,0.51281,-0.064045,0.47931,0.083307,0.073043,0.042228,-0.039358,0.29236,0.27659,1426.0,0.12087,-0.022872,4.0514,0.21231,0.16979,3.532,1.0643,1.0327,1479.2,-54.928
5963,risky_upgrade,1,1,BBB,A,BBB→A,0,0.61386,-0.021532,0.93372,0.0,0.28932,0.035592,0.053962,0.11659,0.037133,-0.0068746,0.022748,1166.9,0.015555,0.013843,3.279,0.75535,0.038118,44.577,0.93085,0.98297,165.72,7.7988
5964,risky_upgrade,1,1,B,BB,B→BB,1,0.69612,-0.035171,0.76874,-0.0013234,0.33862,-0.067279,-0.032857,0.074288,-0.017876,0.0047667,0.10334,2061.9,-0.10706,0.088871,3.4716,-0.30702,-0.087519,9.344,0.80953,0.93321,-1254.9,77.727
5965,risky_upgrade,1,1,B,BB,B→BB,1,0.44602,0.017133,0.49925,-0.13597,0.30329,0.11014,0.022019,0.11014,0.13815,0.08152,0.083835,374.41,0.10871,0.022612,2.924,0.21996,0.22062,12.204,1.0452,0.97887,1358.2,0.08566
5967,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.18051,-0.095118,0.20938,0.0,0.088247,-0.092469,-0.046759,0.91179,-0.079529,0.68549,0.67826,-5259.0,-0.91265,0.10219,4.4644,-0.12824,-0.52038,1.5718,0.98898,0.9693,-5441.4,-200.23
5968,risky_upgrade,1,1,B,BB,B→BB,1,0.13096,0.077052,0.12014,-0.38338,-0.029206,0.16888,0.075581,0.20402,0.20472,0.32248,0.31352,744.0,0.15458,0.16292,3.7544,0.25934,2.8106089999999995,3.4313,1.225,0.82855,1725.6,-20.282
5969,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.023375,0.019285,0.31074,-0.051818,0.001122,0.025412,0.0099252,0.045067,0.025698,0.24407,0.19842,-2375.0,0.4343,0.19191,5.0069,0.05013,0.14253,5.0508,1.1526,0.79911,9240.0,-27.636
5971,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.21767,0.020046,0.33772,-0.019783,0.25626,0.081296,0.017592,0.11701,0.21196,0.099084,0.11442,-280.58,0.18672,0.30603,3.1103,0.15666,0.24072,8.9053,1.0741,0.71032,2329.9,-17.391
5973,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.34317,0.033305,0.63045,0.0,0.594,0.10369,0.039764,0.14042,0.19244,0.074697,0.093623,480.1,0.065984,0.046371,3.1458,0.37931,0.16447,11.201,1.0452,0.96078,819.53,-7.1418
5974,risky_upgrade,1,1,B,BB,B→BB,1,0.093515,0.0025236,0.30553,0.0,0.26897,0.028497,0.028405,0.14588,0.040623,0.24807,0.2454,509.0,0.25681,0.014669,3.7358,0.053319,0.10014,4.1356,1.0665,0.97943,3321.2,-40.408
5976,risky_upgrade,1,0,CCC,B,CCC→B,1,-0.13777,-0.17261,-0.024977,-0.97297,-0.6048,-0.45616,-0.15271,-0.45616,-0.44467,0.38698,0.30574,-209.0,-0.097214,-0.15557,3.181,-0.4514,1.3938,2.8304,1.0452,1.1486,-1108.8,-23.1
5978,risky_upgrade,1,0,CCC,B,CCC→B,1,0.27469,-0.8681929,0.56558,-1.880592,-0.69519,-0.1738,-0.5750552000000001,0.36369,-0.19963,1.7066,1.5246,7305.0,-0.049981,0.40793,4.4248,-0.51798,-0.31223,0.42655,1.6248,1.6584000000000014,-784.54,-94.816
5979,risky_upgrade,1,2,CCC,B,CCC→B,1,0.57836,-0.058428,0.57836,-0.20152,-0.38529,-0.19899,-0.041069,-0.19899,-0.19831,-0.054405,0.1006,34.21,-0.086059,-0.049621,1.94594,-0.47193,-0.34405,9.4703,1.0452,1.0496,-938.46,50.094
5980,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.14723,0.041713,0.62342,-0.31353,-0.22289,0.043177,0.027409,0.077108,0.066444,0.32732,0.24332,-636.76,0.27599,0.1867,3.636,0.11745,0.094744,4.2849,0.92092,0.80816,4599.1,-46.375
5981,risky_upgrade,1,1,B,BB,B→BB,1,0.020135,0.045806,0.37636,0.0,0.23668,0.0076422,0.055641,0.98428,-0.0026832,1.9405,0.49,1993.7,0.70113,0.17863,4.9957,0.079564,0.020306,2.4835,1.1654,0.87738,12834.0,-69.134
5982,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.24844,-0.014337,0.46584,0.0019665,0.021705,0.010737,0.049681,0.014124,0.051931,0.5551,0.37649,-3627.9,0.2832,0.035766,4.1644,0.026442,0.056177,2.7182,1.0452,0.99465,4092.9,-75.528
5984,risky_upgrade,1,1,BBB,A,BBB→A,0,0.3105,0.068344,0.62326,-0.19617,-0.12428,0.071919,0.048211,0.085515,0.29582,0.29006,0.18361,979.0,0.11681,0.12618,3.4987,0.22754,0.29141,6.2329,1.0452,0.91868,2434.4,11.559
5986,risky_upgrade,1,2,B,BB,B→BB,1,0.061922,-0.034005,0.27563,-0.22622,-0.27885,-0.052634,-0.01236,-0.095025,-0.01845,0.47052,0.45148,44.67,1.5849,-0.011754,2.8582,-0.075157,-0.19096,2.1892,0.89482,1.0114,-13953.0,-53.771
5987,risky_upgrade,1,1,CCC,B,CCC→B,1,0.29453,0.25585,0.71017,0.0,0.37944,0.14816,0.31134,0.1857,-0.14816,-0.0094241,0.29677,1318.0,0.050643,-0.23141,3.6508,0.7937,0.20862,2.7364,1.0452,0.82193,531.54,75.839
5991,risky_upgrade,1,1,B,BB,B→BB,1,0.17546,0.0051665,0.43005,0.0,0.079848,0.0096179,0.016922,0.027798,0.021914,0.41741,0.26133,4652.0,0.51924,0.012719,4.4235,0.022192,0.036866,3.8691,1.0833,0.98204,9253.0,-38.026
5992,risky_upgrade,1,1,CCC,B,CCC→B,1,0.013844,0.018532,0.39363,0.036067,0.098072,0.036067,0.022155,0.049891,0.1038,0.23542,0.16218,1664.5,0.21285,0.028331,5.08,0.083818,0.36776,6.346,1.1854,0.97167,3885.2,-28.542
5994,risky_upgrade,1,1,BBB,A,BBB→A,0,-0.1695,0.0087789,0.56435,0.00069659,0.38769,0.00069659,0.0058021,0.0009378,0.0020471,2.6202,1.809,-13162.0,7.4916,0.0093734,4.8901,0.0025563,0.0017968,0.55801,1.0452,0.99063,37403.399999999994,-419.96
5995,risky_upgrade,1,2,A,AA,A→AA,0,0.31576,-0.075811,0.81314,-0.037191,0.73587,-0.037191,-0.009882,-0.043149,-0.061744,0.05885,0.14278,1749.0,-0.28293,-0.069174,3.7434,-0.23092,-0.05054,6.5507,1.0452,1.0692,-7970.1,57.94
5996,risky_upgrade,1,1,B,BB,B→BB,1,-0.01568,-0.00016624,0.39184,0.0,0.017049,0.0034156,0.02489,0.014574,0.039427,0.44296,0.27393,-134.0,0.32594,0.018991,3.9318,0.0075875,0.045207,3.7193,1.2643,0.97597,6529.3,-69.099
5997,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.22971,0.072147,-0.10244,0.23334,-0.10244,0.23334,0.1029,0.23607,0.22293,0.3491,0.45882,-1407.1,0.14085,0.085952,3.7871,0.21467,-2.2779,2.3845,0.8885,0.91405,1487.6,-94.369
5999,risky_upgrade,1,2,CCC,B,CCC→B,1,0.61333,-0.14363,0.97926,0.0,0.94222,-0.080896,-0.029883,-0.059496,-0.087304,-0.36546,0.019161,827.99,-0.02153,-0.091686,3.1303,-2.09503,-0.08261,45.964,0.81766,1.0809,-265.73,158.87
6000,risky_upgrade,1,2,CCC,B,CCC→B,1,0.8898208000000005,0.0109695,0.9843212,-1.880592,-1.7289,-0.13664,0.068488,-0.13664,-0.13664,0.2175,0.055777,18.23,-0.0018592,0.052943000000000004,1.94594,-2.09503,-0.13761,0.293002,1.0452,0.95096,-20.359,2614.7
6001,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.047493,-0.13252,0.38458,-0.19814,0.3647,-0.19814,-0.06661,-0.19814,-0.14091,0.34345,0.31978,-3124.0,-0.34474,-0.045618,4.8181,-0.34803,-0.54329,2.9907,0.72258,1.0456,-1896.2,-75.075
6002,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.085614,0.013823,0.15564,0.0040541,0.08872,0.0040541,0.0090555,0.0094176,0.039117,0.20025,0.40562,-861.18,0.61256,0.018704,4.0025,0.011153,0.045696,2.5124,0.31632000000000005,0.9813,17315.0,-36.788
6003,risky_upgrade,1,1,CCC,B,CCC→B,1,0.28392,-0.01469,0.94124,-0.040841,0.53036,0.030241,0.040953,-0.010601,-0.010847,-0.11362,0.078307,34.55,-0.1803,0.9867157000000019,2.0853,0.51541,0.032129,12.585,1.8497,0.0475312,708.18,136.02
6006,risky_upgrade,1,1,CCC,B,CCC→B,1,0.092317,-0.033364,0.88117,0.2418,0.23201,-0.033898,-0.055369,-0.028614,-0.023099,0.21773,0.1982,327.08,-0.22963,0.9867157000000019,3.5494,-0.24089,-0.038469,4.3507,1.0452,0.10185,-1515.2,24.345
6007,risky_upgrade,1,1,B,BB,B→BB,1,0.40813,-0.029227,0.88937,0.0,0.80068,0.014811,0.046466,0.014244,0.013357,-0.20055,0.069369,230.09,0.050169,0.0083426,2.7511,0.12933,0.016654,14.537,1.0452,0.98866,542.8,94.251
6008,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.67709,-0.21252,-0.1693,-0.059863,-0.23637,-0.17651,-0.036353,-0.10898,-0.49301,0.43886,0.34087,-2663.0,-0.088629,-0.18106,3.5947,-0.13528,0.78919,2.3285,0.56399,1.0277,-4512.6,-92.523
6010,risky_upgrade,1,1,B,BB,B→BB,1,0.38653,0.079814,0.4438,0.28354,0.4438,0.28354,0.071953,0.35319,0.42257,0.10384,0.11854,1633.3,0.041828,0.082044,3.6259,0.635,0.63891,9.1901,1.0452,0.91796,551.98,-4.4675
