,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,Attr49,working_capital_to_assets,Attr30,Attr25,Attr52,Attr24,Attr13,Attr35,Attr38,retained_earnings_to_assets,Attr55,Attr56,Attr29,Attr41,Attr57,cash_to_current_liabilities,Attr26,Attr58,Attr21,Attr53,Attr63,Attr45,Attr15
2342,risky_upgrade,1,3,CCC,B,CCC→B,1,0.047317,-0.13975,0.22752,0.17309,0.2398,0.14865,0.058425,0.21691,0.2007,0.10956,-2674.8,0.068154,4.282,0.097338,0.63293,-42.891,0.20358,0.93185,1.1551,0.47135,4.4752,0.48061,1445.9
2343,risky_upgrade,1,3,B,BB,B→BB,1,-0.0158,-0.007875,0.2809,0.028654,0.26192,-0.003554,0.028261,0.020863,0.31381,-0.13157,-12.23,0.009228,3.1912,0.2315,-0.011884,-39.895,0.092886,0.98398,1.0452,0.7307,3.8455,-0.015388,3929.5
2344,risky_upgrade,1,3,B,BB,B→BB,1,-0.008972,-0.23991,0.18085,0.42954,0.16978,0.032854,0.033653,0.039778,0.49575,0.020602,-6425.3,0.018738,4.4278,0.17266,0.047962,-43.636,0.15595,0.98126,1.2787,0.57301,6.0024,0.36409,2050.9
2346,risky_upgrade,1,3,BB,BBB,BB→BBB,0,-0.006526,-0.032487,0.25899,0.31902,0.22304,0.073042,0.028882,0.06328,0.43183,0.0,-311.0,0.024819,3.981,0.24055,0.037179,-34.061,0.10106,0.98456,1.5219,0.72032,4.5469,0.064706,3274.0
2347,risky_upgrade,1,3,B,BB,B→BB,1,0.007849,-0.1992,0.16416,0.16746,0.13371,0.10031,0.019431,0.076413,0.32445,0.0,-1293.0,0.015825,3.8123,0.26708,0.24842,-17.57,0.099158,0.98569,1.5706,0.3473,7.5815,1.6237,3131.0
2348,risky_upgrade,1,3,B,BB,B→BB,1,0.088547,0.021301,0.1121,0.35627,0.14499,0.31554,0.069461,0.43773,0.36821,0.0,91.0,0.091527,3.6306,0.046027,0.65289,-24.871,0.40731,0.90656,1.0452,1.0614,7.5767,0.75073,693.53
2349,risky_upgrade,1,3,B,BB,B→BB,1,-0.017687,0.019664,0.14215,0.31335,0.23333,0.006231,0.021004,0.003518,0.31335,0.006231,372.0,0.000683,4.2769,0.38175,0.019885,-20.775,0.090079,0.99932,1.0044,1.0622,4.2887,0.033661,4052.0
2350,risky_upgrade,1,3,B,BB,B→BB,1,0.047164,0.35436,0.17092,0.4041,0.23173,0.22447,0.058431,0.044227,0.4564,0.0,4545.0,0.018627,4.1081,0.13657,0.23195,39.716,0.20154,0.94731,1.547,4.2651,4.3738,1.1049,1483.7
2351,risky_upgrade,1,3,B,BB,B→BB,1,-0.006932,0.033487,0.12031,0.042896,0.074374,0.022178,0.017117,0.034116,0.52033,0.0,210.0,0.005506,3.7973,0.20811,0.10064,-11.716,0.13609,0.99326,1.0452,0.43514,13.473,0.09692,2682.1
2352,risky_upgrade,1,3,CCC,B,CCC→B,1,0.037699,0.05342,0.47194,0.10834,0.27506,0.058964,0.025691,-0.004244,0.44933,0.0,214.0,0.37057,3.6027,0.42852,0.28652,-35.233,0.04408,0.60425,1.2614,0.29601,3.6044,0.19367,6885.4
2353,risky_upgrade,1,3,CCC,B,CCC→B,1,0.011424,-0.20811,0.17743,-0.015947,0.17874,0.015869,0.005899,-0.071678,0.5004,-0.029578,-241.82,0.14875,3.0652,0.54248,0.027224,-34.248,0.027239,0.82071,1.0452,0.70174,5.4286,0.25175,11503.0
2354,risky_upgrade,1,3,B,BB,B→BB,1,-0.023655,0.022193,0.3499,0.32324,0.36573,0.004723,0.038018,0.018301,0.32324,0.000631,279.95,-0.027068,4.1009,0.26564,0.001952,-68.147,0.094416,1.0271,1.0452,0.86035,2.6622,0.002044,3606.3
2356,risky_upgrade,1,3,CCC,B,CCC→B,1,0.083176,0.19393,0.56507,0.18632,1.1091,0.23988,0.1154,0.10939,0.19157,0.0,1884.6,0.44873,3.9876,0.24833,0.61503,-298.78,0.14574,0.55596,1.0543,31.602,1.6308,0.15036,1959.8
2357,risky_upgrade,1,3,A,AA,A→AA,0,-0.038342,0.56427,-0.11462,0.52341,0.084548,0.088764,0.088159,0.046075,0.80151,0.0,25326.0,0.023436,4.6521,0.039948,0.051509,78.988,0.81522,0.97078,1.0734,2.9429,12.039,0.25122,417.76
2358,risky_upgrade,1,3,B,BB,B→BB,1,-0.013587,0.043352,0.30251,0.060806,0.27804,0.023422,0.040942,-0.02006,0.38374,0.0,611.0,-0.009174,4.149,0.21758,0.063426,-36.924,0.13004,0.98248,1.0452,0.96836,3.5546,0.082557,2728.8
2359,risky_upgrade,1,3,B,BB,B→BB,1,-0.009902,-0.25174,0.22003,0.17525,0.24579,0.021218,0.053153,0.026354,0.54213,0.0,-41.17,0.01424,2.2136,0.11258,0.015227,-57.857,0.18603,0.96939,1.0452,0.68289,4.0326,0.26316,1702.9
2360,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.12578,0.20056,0.22448,0.14241,0.19868,-0.22832,-0.15736,-0.1728,0.61695,0.0,1221.0,0.008717,3.7845,-0.069967,-0.37007,7.0977,-0.59605,0.99417,1.0452,1.3092,4.4231,-1.3988,-612.36
2362,risky_upgrade,1,3,B,BB,B→BB,1,-0.054799,0.061598,0.30388,0.41235,0.27257,0.004346,0.064718,-0.141,0.58248,0.0,474.0,-0.11926,3.8862,0.17274,0.001814,-36.907,0.17121,0.98545,0.98687,0.97013,3.2092,0.005216,2131.9
2363,risky_upgrade,1,3,CCC,B,CCC→B,1,0.32867,0.44135,-0.11869,0.67941,0.092465,0.2346,0.32889,-0.41866,0.68701,0.0,839.01,-0.022861,3.279,0.044471,0.29185,103.73,0.64104,0.5472,1.0452,1.5252,6.5828,2.0568,486.63
2364,risky_upgrade,1,3,CCC,B,CCC→B,1,0.002781,0.1743,0.073047,0.15229,0.075656,0.059859,0.003108,0.033451,0.1875,0.0,198.0,0.003108,3.0554,0.80965,0.13615,5.0762,0.033586,0.99706,0.93185,14.2,13.245,1.1154,8865.7
2365,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.000183,-0.10704,0.31792,0.1629,0.22126,-0.07549,-0.018086,0.030973,0.46063,-0.077642,-4078.0,0.008962,4.5809,0.43845,-0.47664,-39.569,-0.055552,0.99104,1.7986,0.28444,4.5604,-0.51292,-6891.3
2366,risky_upgrade,1,1,BB,BBB,BB→BBB,0,-0.09158,-0.051053,0.67265,0.27801,0.41083,-0.1018,-0.022608,-0.007858,0.52411,-0.11434,-24648.0,-0.019309,5.6837,0.29507,-0.41127,-58.279,-0.052835,1.0193,0.92143,0.42843,2.388,-1.2649,-10898.0
2367,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.048471,0.70154,0.55047,0.01982,0.20457,-0.08155,-0.058051,-0.063473,0.028452,0.10137,4064.0,-0.046903,3.7629,-0.54157,-2.8663,56.877,-0.080929,1.0461,1.0452,3.9812,4.6481,-0.69942,-4510.1
2368,risky_upgrade,1,3,CCC,B,CCC→B,1,0.11562,0.052367,0.96407,0.22133,0.22026,0.11442,0.12156,0.069503,0.2562,0.059421,874.0,0.089694,4.2225,0.2759,0.33609,1.4025,0.099951,0.8845,2.6368,0.28391,4.9575,1.5369,3001.9
2370,risky_upgrade,1,4,CCC,B,CCC→B,1,0.057374,-1.00064,2.0306,-1.86106,1.4819,0.034945,0.086039,-0.21134,-0.7113339999999999,-1.880592,-40395.0,-0.18106,4.4303,0.40189,-0.025203,-515.92,0.042082,0.90354,1.0452,-3.3425,0.5599,0.08287,8673.6
2371,risky_upgrade,1,0,BB,BBB,BB→BBB,0,0.011635,0.46197,0.029959,0.11525,0.029505,0.16825,0.036205,0.12618,0.79746,0.0,1090.2,0.026129,3.3729,0.038603,0.14499,35.509,0.86378,0.97615,1.2675,2.001,34.586,0.282825,422.56
2372,risky_upgrade,1,3,BBB,A,BBB→A,0,0.12393,0.014161,0.18622,0.29449,0.25158,0.36933,0.15471,0.38393,0.41475,0.0,26.0,0.14197,3.2639,0.050933,0.87064,-20.391,0.51858,0.85825,1.0452,0.84437,4.6195,2.1307,577.71
2374,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.021651,0.41321,0.019642,0.27629,0.091008,0.23687,0.05661,0.043065,0.79864,0.0,36538.0,0.054062,4.9466,0.14764,0.11274,50.125,0.44718,0.91319,1.0616,2.0017,11.181,0.73126,618.29
2375,risky_upgrade,1,4,CCC,B,CCC→B,1,-0.20977,-1.00064,1.9586,-1.2759,1.8308,-0.37367,-0.13189,-0.087838,-0.7113339999999999,-0.281,-40775.49,-0.080481,4.834,-2.2021499999999996,0.14922,-653.35,-0.066651,1.0805,1.2494,-2.0002,0.50553,-0.98165,-5474.4
2376,risky_upgrade,1,4,CCC,B,CCC→B,1,-0.20881,-1.00064,1.5839,-1.0551,1.4121,-0.27804,-0.15538,-0.16378,-0.7113339999999999,-0.27804,-25535.0,-0.12194,4.207,-0.85117,0.26352,-517.04,-0.098074,1.1219,1.2531,-1.5909,0.63119,-1.1757,-3721.7
2377,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.005609,-0.060759,0.29657,-0.026129,0.084096,0.024774,0.037646,0.010003,0.47773,-0.048958,-772.0,0.00426,4.104,0.20808,0.079084,-14.081,0.12144,0.97892,1.0452,0.33412,11.925,0.80926,2939.4
2378,risky_upgrade,1,4,CCC,B,CCC→B,1,-0.032773,-0.42127,3.0407,0.22824,2.742,-0.004183,0.027951,0.003382,0.2363,-0.000153,-7143.0,-0.09304,4.2293,1.3623,-0.000669,-883.03,0.017145,1.093,0.31632000000000005,0.24714,0.33365,0.282825,37403.399999999994
2379,risky_upgrade,1,3,B,BB,B→BB,1,0.035669,0.16663,0.15476,0.21645,0.14575,0.31531,0.053481,0.21452,0.22611,0.0,863.0,0.043982,3.7142,0.098658,0.74183,-28.039,0.27317,0.9517,1.0084,1.581,7.0722,0.32007,1081.9
2380,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.48431,-0.47693,1.379,0.064105,0.97563,-0.33033,-0.35121,-0.23328,0.064105,-0.33033,-8662.3,-0.41713,4.2592,-0.21925,-2.9482139999999997,-350.83,-0.25402,1.4171,0.43734,0.11778,0.72328,-0.92447,-1436.9
2381,risky_upgrade,1,0,B,BB,B→BB,1,0.020606,0.8898208000000005,-0.32137,0.040153,0.014425480000000001,0.04608,0.022072,0.040344,0.9843212,0.0,52.1,0.019324,1.94594,0.002963,0.046257,174.33,9.224649999999944,0.978,1.0452,1.2053,57.91630000000018,0.282825,30.29
2382,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.16457,0.003463,0.82524,0.13605,0.32387,0.001091,0.025936,-0.20472,0.45018,0.086248,14.0,-0.1989,3.6067,-0.24011,0.007349,-44.467,0.031359,0.97403,1.0452,0.25003,2.5556,0.007258,11639.0
2385,risky_upgrade,1,3,CCC,B,CCC→B,1,0.017233,-0.008438,0.3467,0.29564,0.336,0.033368,0.005211,0.032638,0.32523,0.0,-257.0,0.1802,4.4837,0.68302,0.01969,-45.599,0.009491,0.81928,1.0961,0.86743,3.0164,0.029874,24734.0
2386,risky_upgrade,1,0,A,AA,A→AA,0,0.12576,0.63649,-0.24093,0.85851,0.052433,0.47186,0.182,0.19454,0.92786,0.0,6219.8,0.15078,3.99,0.010343,0.17371,178.9,2.7206,0.84152,0.77715,3.0355,22.358,1.5321,112.07
2387,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.011151,0.057718,0.53152,-0.14351,0.52353,0.008018,0.049474,0.034365,-0.070536,0.019432,703.0,0.061544,4.0856,0.24997,-0.1354,-162.88,0.10729,0.93846,1.3967,-0.35982,2.0354,0.038391,4111.5
2392,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.041444,-0.12852,2.0119,0.12978,0.58197,0.045607,-0.030657,-0.098064,0.69731,0.0,-1633.0,-0.23272,4.104,0.9333,-0.27429,-121.92,-0.020947,0.98788,0.64405,0.18377,1.3939,-3.9237,-23963.0
6025,risky_upgrade,1,3,B,BB,B→BB,1,-0.012498,0.07384,0.56729,-0.01194,0.66969,0.0039272,0.03042,0.016065,0.22559,-0.015867,93.26,0.013541,3.1014,0.53067,0.017408,-204.29,0.045905,0.98518,1.0452,1.464,1.5137,0.0056886,7951.3
6026,risky_upgrade,1,3,B,BB,B→BB,1,0.005986,-0.053446,0.43993,-0.078925,0.44368,-0.077147,-0.045375,0.0088843,0.0024174,0.0,-411.0,0.0039268,3.8859,0.7539,2.8106089999999995,-87.062,-0.11715,0.98405,1.0907,-0.01549,2.2628,-0.27915,-3575.4
6027,risky_upgrade,1,3,CCC,B,CCC→B,1,0.063445,-0.1565,0.46969,-0.092469,0.4376,0.09161,0.048802,0.11407,0.17777,-0.12189,-590.0,0.06076,3.5763,0.24677,0.55144,-109.37,0.073881,0.96733,1.0452,0.3154,2.4014,0.19917,3512.9
6028,risky_upgrade,1,1,B,BB,B→BB,1,0.013801,0.59155,0.24382,-0.043335,0.13603,0.06382,0.02187,0.067065,0.59196,-0.10716,915.13,0.021899,3.1895,0.68777,-2.9482139999999997,51.984,0.066407,0.97698,1.0452,1.2053,7.5158,0.63598,5496.4
6029,risky_upgrade,1,3,B,BB,B→BB,1,-0.022761,-0.0070077,0.1242,0.77645,0.11229,-0.030133,-0.021277,-0.024527,0.83322,0.0,-10.0,0.13013,3.1544,-0.1942,-0.037133,-10.063,-0.16045,0.87494,1.0452,0.96179,8.6738,-1.1622,-2274.9
6030,risky_upgrade,1,3,CCC,B,CCC→B,1,0.034733,0.087492,0.47462,-0.11157,0.46061,0.035252,0.019821,0.031631,0.14755,-0.14483,391.0,0.01774,3.6502,0.45992,0.14268,-98.627,0.024699,0.9647,1.0452,1.3681,2.2102,0.037572,8825.0
6031,risky_upgrade,1,3,B,BB,B→BB,1,0.018794,-0.26646,0.46517,-0.11281,0.57494,-0.033056,0.040762,0.11015,0.27825,-0.21113,-1599.0,0.080669,3.7782,0.30453,0.043019,-122.23,0.049696,0.9569,1.8025,0.37687,1.8919,0.060952,5211.6
6032,risky_upgrade,1,3,BBB,A,BBB→A,0,0.0,0.09348,0.44482,0.081509,0.40369,0.0034231,0.013448,0.03583,0.68368,0.0,625.37,0.19596,3.8254,0.53222,0.023366,17.28,0.029184,0.98698,1.2609,0.93602,3.0809,0.29075,12507.0
6033,risky_upgrade,1,3,B,BB,B→BB,1,0.013276,0.021912,0.43024,0.086438,0.34885,0.29483,0.060413,0.054146,0.48005,0.0,1.0471,0.16893,4.2391,0.21474,0.084378,-86.872,0.12067,0.84062,1.0353,0.79764,2.9525,0.10587,2599.9
6034,risky_upgrade,1,4,CCC,B,CCC→B,1,-0.75006,-0.030981,4.20196500000005,0.53523,2.6517,-0.029375,-0.43664,-0.018302,0.93393,0.53082,-6754.0,0.46782,5.3385,-1.0264,0.0,-937.42,0.025424,0.75398,1.0452,0.65474,0.61913,0.0,-7524.7
6036,risky_upgrade,1,3,B,BB,B→BB,1,0.024596,0.018043,0.77962,0.37129,0.3968,0.029752,0.075557,-0.085049,0.68841,0.0,398.0,-0.12423,4.3436,0.29597,0.064722,-122.03,0.095787,0.94524,1.0452,0.67962,2.2417,0.10964,3810.5
6037,risky_upgrade,1,0,CCC,B,CCC→B,1,0.025746,0.20451,0.054717,0.2001,0.23496,0.10106,0.029189,0.089522,0.20325,0.0,3244.0,0.025796,4.2004,0.29565,0.40664,14.857,0.10404,0.97099,1.0452,64.90636000000016,4.3688,1.2803,2870.7
6038,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.11624,-0.073643,0.57861,-0.30062,0.3735,-0.23178,-0.1286,-0.1373,0.30016,-0.18907,-1121.0,0.10437,4.1825,-0.16871,-0.79089,-49.484,-0.22953,0.91122,0.94133,0.44746,2.3074,-1.4646,-1669.7
6039,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.091114,0.15024,0.36011,-0.4363,0.32048,-0.29791,-0.05807,-0.12482,0.36876,-0.28545,3919.0,-0.07503,4.4164,-0.28916,-0.36906,-59.486,-0.15317,1.0652,1.075,1.3334,2.9025,-0.32238,-2384.8
6040,risky_upgrade,1,3,CCC,B,CCC→B,1,0.05345,0.0079861,0.57811,0.24293,0.77941,0.048722,0.041487,0.070244,0.35012,0.0,648.79,0.32862,4.9098,0.39548,0.17159,-137.64,0.058812,0.70781,1.0452,0.71354,1.8515,0.13908,5579.2
6042,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.14197,-0.087251,1.3071,0.012658,0.5599,-0.028773,0.071553,-0.039801,0.32976,0.0,-618.0,-0.058325,3.8502,0.34075,-0.39992,-89.909,0.054957,1.0066,1.0362,0.1577,1.6876,-0.75142,6667.8
6043,risky_upgrade,1,3,CCC,B,CCC→B,1,0.032446,-0.058396,0.60606,-0.73888,0.3269,0.0018727,0.0016021,0.052833,0.53074,-0.74075,-5900.0,0.13967,5.0045,0.62719,0.0065396,-72.375,0.0026242,0.87443,1.0452,0.42056,3.0967,0.012565,37403.399999999994
6044,risky_upgrade,1,0,BBB,A,BBB→A,0,-0.021532,0.61386,-0.0068746,0.28932,0.022748,0.11659,0.053962,0.037133,0.93372,0.0,1166.9,0.013843,3.279,0.015555,0.038118,7.7988,2.0493,0.98297,0.93085,2.8709,44.577,0.064871,165.72
6047,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.095118,-0.18051,0.68549,0.088247,0.67826,0.91179,-0.046759,-0.079529,0.20938,0.0,-5259.0,0.10219,4.4644,-0.91265,-0.52038,-200.23,-0.062487,0.9693,0.98898,0.41323,1.5718,-0.22591,-5441.4
6048,risky_upgrade,1,3,B,BB,B→BB,1,0.077052,0.13096,0.32248,-0.029206,0.31352,0.20402,0.075581,0.20472,0.12014,-0.38338,744.0,0.16292,3.7544,0.15458,2.8106089999999995,-20.282,0.17943,0.82855,1.225,0.5794,3.4313,0.66257,1725.6
6049,risky_upgrade,1,3,CCC,B,CCC→B,1,0.019285,-0.023375,0.24407,0.001122,0.19842,0.045067,0.0099252,0.025698,0.31074,-0.051818,-2375.0,0.19191,5.0069,0.4343,0.14253,-27.636,0.030926,0.79911,1.1526,0.47434,5.0508,0.13004,9240.0
6050,risky_upgrade,1,3,CCC,B,CCC→B,1,0.0011578,0.02382,0.18745,-0.16391,0.19339,-0.03824,-0.0017687,0.0045495,0.23138,-0.20728,1627.0,0.86279,4.8344,5.5699,-0.030332,-8.8032,-0.0091308,0.13766,1.0248,1.1108,5.1738,-0.058861,-26372.28
6051,risky_upgrade,1,3,CCC,B,CCC→B,1,0.020046,-0.21767,0.099084,0.25626,0.11442,0.11701,0.017592,0.21196,0.33772,-0.019783,-280.58,0.30603,3.1103,0.18672,0.24072,-17.391,0.12267,0.71032,1.0741,0.60808,8.9053,2.1093,2329.9
6052,risky_upgrade,1,0,B,BB,B→BB,1,0.056945,0.73909,-0.028378,0.75317,0.049926,0.7416,0.058789,0.25811,0.78608,0.0,1572.1,0.11063,3.3278,0.027585,0.27563,55.742,1.013,0.88774,1.3653,16.759,21.22,2.8473,292.59
6053,risky_upgrade,1,3,BB,BBB,BB→BBB,0,-0.0021224,0.33261,0.16795,0.39701,0.1728,0.016375,0.022105,0.038976,0.57277,0.0,227.08,0.015743,2.8342,0.19516,0.015804,-36.992,0.11283,0.98598,1.0452,2.3849,5.8797,0.015612,2808.3
6055,risky_upgrade,1,0,B,BB,B→BB,1,-0.0018501,0.6762,-0.11786,0.14134,0.082766,0.060619,0.039182,0.060619,0.73623,0.087388,113.67,0.018666,2.2256,0.069098,0.065449,78.015,0.43527,0.98133,1.0452,12.266,12.312,0.282825,756.62
6056,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.17261,-0.13777,0.38698,-0.6048,0.30574,-0.45616,-0.15271,-0.44467,-0.024977,-0.97297,-209.0,-0.15557,3.181,-0.097214,1.3938,-23.1,-0.32918,1.1486,1.0452,-2.5815,2.8304,0.282825,-1108.8
6057,risky_upgrade,1,3,B,BB,B→BB,1,0.0081894,0.21729,0.052381,0.25065,0.10708,0.049947,0.0081229,0.050356,0.34703,0.089918,372.0,0.0081695,3.2335,0.43228,0.11658,-1.2237,0.06195,0.99181,1.0452,2.6835,9.4159,0.16966,4772.2
6058,risky_upgrade,1,0,BBB,A,BBB→A,0,-0.12007,0.0,0.0,0.9445156000000003,0.014425480000000001,-1.034518,0.075601,-0.5391808,0.9843212,0.8147872000000004,0.0,-0.013713,2.8071,0.0,-0.046714,0.0,0.22170499999999999,1.0055,1.0452,64.90636000000016,5.0876,-0.15252,0.0
6059,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.8681929,0.27469,1.7066,-0.69519,1.5246,0.36369,-0.5750552000000001,-0.19963,0.56558,-1.880592,7305.0,0.40793,4.4248,-0.049981,-0.31223,-94.816,-0.46513,1.6584000000000014,1.6248,1.4283,0.42655,-1.84,-784.54
6060,risky_upgrade,1,3,A,AA,A→AA,0,0.094408,0.011212,0.65266,-0.012939,3.241538000000006,0.04186,0.05439,0.084214,0.60171,-0.0088682,818.0,0.9867157000000019,4.8631,0.23044,0.068494,-695.29,0.067864,0.074533,1.0452,0.83194,1.9706,0.63786,4379.9
6061,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.069058,-0.09297,0.38411,0.02435,0.36823,-0.011745,-0.032098,-0.050022,0.44825,-0.041423,-541.28,-0.034825,3.7651,-2.2021499999999996,-0.20562,-84.376,-0.08356,1.0637,0.93657,0.82822,2.6033,-0.44369,-4368.1
6062,risky_upgrade,1,3,A,AA,A→AA,0,0.022517,0.023824,0.28679,0.41705,0.2566,0.292,0.10072,0.084373,0.536,0.0,411.79,0.044818,4.2377,0.086732,0.1787,-11.314,0.29932,0.97507,1.1118,0.8767,4.0572,1.3448,1060.6
6063,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.058428,0.57836,-0.054405,-0.38529,0.1006,-0.19899,-0.041069,-0.19831,0.57836,-0.20152,34.21,-0.049621,1.94594,-0.086059,-0.34405,50.094,-0.38893,1.0496,1.0452,1.2053,9.4703,0.282825,-938.46
6064,risky_upgrade,1,3,CCC,B,CCC→B,1,0.041713,-0.14723,0.32732,-0.22289,0.24332,0.077108,0.027409,0.066444,0.62342,-0.31353,-636.76,0.1867,3.636,0.27599,0.094744,-46.375,0.079363,0.80816,0.92092,0.58452,4.2849,0.92126,4599.1
6065,risky_upgrade,1,3,B,BB,B→BB,1,0.045806,0.020135,1.9405,0.23668,0.49,0.98428,0.055641,-0.0026832,0.37636,0.0,1993.7,0.17863,4.9957,0.70113,0.020306,-69.134,0.024319,0.87738,1.1654,0.44199,2.4835,0.25399,12834.0
6066,risky_upgrade,1,3,BB,BBB,BB→BBB,0,0.0021323,0.43921,0.17866,0.57038,0.16768,0.12581,0.056954,0.038536,0.71958,0.0,2.8848,0.27556,5.0357,0.1191,0.055255,34.312,0.27636,0.72664,0.88831,2.1955,6.0611,0.13391,1272.4
6067,risky_upgrade,1,3,BB,BBB,BB→BBB,0,-0.014337,-0.24844,0.5551,0.021705,0.37649,0.014124,0.049681,0.051931,0.46584,0.0019665,-3627.9,0.035766,4.1644,0.2832,0.056177,-75.528,0.084992,0.99465,1.0452,0.26758,2.7182,0.29569,4092.9
6068,risky_upgrade,1,2,CCC,B,CCC→B,1,-0.13545,-0.35734,0.20553,-1.1852,0.15473,-0.50231,-0.064818,-0.44525,0.13779,-0.68288,-51.79,-0.086832,2.1612,-0.10811,2.8106089999999995,-27.905,-0.28896,1.0975,1.0452,-0.30341,5.9467,-7.4286,-1263.1
6069,risky_upgrade,1,3,B,BB,B→BB,1,0.040686,-0.042973,0.08141,0.35545,0.10553,0.40237,0.035754,0.22748,0.44168,0.0,-218.0,0.097252,3.7053,0.088969,0.41674,-19.922,0.29542,0.90456,0.99989,0.83658,9.8455,0.72464,1108.6
6070,risky_upgrade,1,1,B,BB,B→BB,1,-0.034005,0.061922,0.47052,-0.27885,0.45148,-0.095025,-0.01236,-0.01845,0.27563,-0.22622,44.67,-0.011754,2.8582,1.5849,-0.19096,-53.771,-0.02616,1.0114,0.89482,1.1593,2.1892,-0.18789,-13953.0
6071,risky_upgrade,1,3,CCC,B,CCC→B,1,0.25585,0.29453,-0.0094241,0.37944,0.29677,0.1857,0.31134,-0.14816,0.71017,0.0,1318.0,-0.23141,3.6508,0.050643,0.20862,75.839,0.55735,0.82193,1.0452,1.5062,2.7364,1.3026,531.54
6072,risky_upgrade,1,1,CCC,B,CCC→B,1,-0.63951,0.038515,1.6705,0.12394,0.65971,-0.36548,-0.36012,-0.29214,0.14341,-0.13857,470.0,-0.65539,4.0865,-0.19483,-1.6263,-136.43,-0.19137,1.354,0.83451,0.30225,0.91568,-0.78771,-1947.2
6074,risky_upgrade,1,3,B,BB,B→BB,1,0.0051665,0.17546,0.41741,0.079848,0.26133,0.027798,0.016922,0.021914,0.43005,0.0,4652.0,0.012719,4.4235,0.51924,0.036866,-38.026,0.03909,0.98204,1.0833,0.68792,3.8691,0.029672,9253.0
6075,risky_upgrade,1,3,CCC,B,CCC→B,1,0.018532,0.013844,0.23542,0.098072,0.16218,0.049891,0.022155,0.1038,0.39363,0.036067,1664.5,0.028331,5.08,0.21285,0.36776,-28.542,0.078427,0.97167,1.1854,0.25087,6.346,0.12267,3885.2
6076,risky_upgrade,1,3,CCC,B,CCC→B,1,-0.01288,-0.084242,0.59016,0.031846,0.40805,0.0094878,0.034104,0.025272,0.34201,0.0069704,-1801.0,0.017079,4.33,0.44379,0.21888,-77.92,0.055155,0.98292,1.2681,0.074515,2.4933,0.027964,6319.5
6078,risky_upgrade,1,1,B,BB,B→BB,1,-0.00047376,0.084769,0.35761,0.30984,0.27567,0.013688,-0.011144,0.0088271,0.61239,0.13437,7890.0,0.043218,4.9688,-2.2021499999999996,-0.03198,-51.565,-0.032011,0.95912,1.1578,0.91206,3.6067,-0.05916,-12375.0
6079,risky_upgrade,1,3,BBB,A,BBB→A,0,0.016088,0.02433,0.65583,0.643,0.63526,0.01747,0.062503,0.024795,0.64907,0.0073807,2040.0,-0.015789,4.9235,0.28357,0.011479,-121.26,0.06662,1.0158,1.0634,1.0228,1.5497,0.039484,3834.2
6080,risky_upgrade,1,3,CCC,B,CCC→B,1,0.063445,-0.1565,0.46969,-0.092469,0.4376,0.09161,0.048802,0.11407,0.17777,-0.12189,-590.0,0.06076,3.5763,0.24677,0.55144,-109.37,0.073881,0.96733,1.0452,0.3154,2.4014,0.19917,3512.9
6081,risky_upgrade,1,1,A,AA,A→AA,0,-0.075811,0.31576,0.05885,0.73587,0.14278,-0.043149,-0.009882,-0.061744,0.81314,-0.037191,1749.0,-0.069174,3.7434,-0.28293,-0.05054,57.94,-0.02324,1.0692,1.0452,1.4795,6.5507,-0.34333,-7970.1
6082,risky_upgrade,1,3,CCC,B,CCC→B,1,0.031236,0.15629,0.66584,-0.029559,0.42757,0.012215,0.0047581,0.030845,0.55813,-0.029835,1343.0,0.14164,3.9341,0.71066,0.0011603,-115.57,0.0004783,0.85653,0.95008,0.72632,2.4067,0.00070924,37403.399999999994
6083,risky_upgrade,1,3,BBB,A,BBB→A,0,0.090237,0.061434,0.19492,0.33317,0.17928,0.33677,0.13809,0.39842,0.48708,0.2658,653.16,0.11266,4.0266,0.043259,0.79781,-15.671,0.56092,0.88734,1.0452,0.7815,6.286,1.5112,546.85
6084,risky_upgrade,1,3,CCC,B,CCC→B,1,0.072147,-0.22971,0.3491,-0.10244,0.45882,0.23607,0.1029,0.22293,-0.10244,0.23334,-1407.1,0.085952,3.7871,0.14085,-2.2779,-94.369,0.24288,0.91405,0.8885,-0.78777,2.3845,0.61107,1487.6
