,group,is_risky,cluster,from_grade,to_grade,transition,high_risk_transition,Attr52,Attr49,Attr38,working_capital_to_assets,Attr30,Attr25,Attr13,Attr24,Attr35,retained_earnings_to_assets,Attr55,Attr41,Attr29,Attr56,Attr21,Attr12,cash_to_current_liabilities,Attr57,Attr63,Attr53,Attr58,Attr46
2372,risky_upgrade,1,1,B,BB,B→BB,1,0.13371,0.007849,0.32445,-0.1992,0.16416,0.16746,0.019431,0.10031,0.076413,0.0,-1293.0,0.26708,3.8123,0.015825,1.5706,0.09821,-17.57,0.24842,7.5815,0.3473,0.98569,0.07834487
2374,risky_upgrade,1,1,BBB,A,BBB→A,0,0.17641,0.06881,0.6583,0.46203,-0.10201,0.38445,0.11269,0.18187,0.15328,0.0,2519.0,0.062824,3.7366,0.082235,1.0452,0.59877,94.084,0.20894,6.1389,2.7837,0.90412,1.837
2375,risky_upgrade,1,1,B,BB,B→BB,1,0.23333,-0.017687,0.31335,0.019664,0.14215,0.31335,0.021004,0.006231,0.003518,0.006231,372.0,0.38175,4.2769,0.000683,1.0044,0.009092,-20.775,0.019885,4.2887,1.0622,0.99932,0.75858
2376,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.23173,0.047164,0.4564,0.35436,0.17092,0.4041,0.058431,0.22447,0.044227,0.0,4545.0,0.13657,4.1081,0.018627,1.547,0.23193,39.716,0.23195,4.3738,4.2651,0.94731,0.46974
2377,risky_upgrade,1,1,B,BB,B→BB,1,0.074374,-0.006932,0.52033,0.033487,0.12031,0.042896,0.017117,0.022178,0.034116,0.0,210.0,0.20811,3.7973,0.005506,1.0452,0.048208,-11.716,0.10064,13.473,0.43514,0.99326,0.57816
2378,risky_upgrade,1,1,BBB,A,BBB→A,0,0.26616,-0.022587,0.58477,0.097011,0.27199,0.50502,0.035675,0.002735,0.017212,0.002392,5822.2,0.23039,4.7783,0.00722,1.232,0.006791,-24.801,0.004736,3.7844,1.0094,0.99278,0.75115
2379,risky_upgrade,1,1,CCC,B,CCC→B,1,0.27506,0.037699,0.44933,0.05342,0.47194,0.10834,0.025691,0.058964,-0.004244,0.0,214.0,0.42852,3.6027,0.37057,1.2614,0.092602,-35.233,0.28652,3.6044,0.29601,0.60425,0.50931
2380,risky_upgrade,1,1,CCC,B,CCC→B,1,0.17874,0.011424,0.5004,-0.20811,0.17743,-0.015947,0.005899,0.015869,-0.071678,-0.029578,-241.82,0.54248,3.0652,0.14875,1.0452,0.032023,-34.248,0.027224,5.4286,0.70174,0.82071,0.15831
2381,risky_upgrade,1,1,B,BB,B→BB,1,0.099676,-0.081082,0.75973,0.74352,-0.007427,0.75973,-0.058124,-0.12811,-0.11691,-0.12619,1776.3,-0.067935,3.3782,-0.073008,0.92195,-0.68053,59.393,-0.1661,9.3498,11.112,1.073,2.6993
2382,risky_upgrade,1,1,B,BB,B→BB,1,0.36573,-0.023655,0.32324,0.022193,0.3499,0.32324,0.038018,0.004723,0.018301,0.000631,279.95,0.26564,4.1009,-0.027068,1.0452,0.007844,-68.147,0.001952,2.6622,0.86035,1.0271,0.52408
2383,risky_upgrade,1,1,CCC,B,CCC→B,1,0.22636,0.031629,0.152,0.13623,0.19237,0.14762,0.03853,0.12631,0.1435,0.10123,4666.0,0.1659,4.5347,0.046388,1.1088,0.15215,-14.688,0.68572,4.6326,4.3889,0.95361,0.82833
2384,risky_upgrade,1,1,B,BB,B→BB,1,1.1091,0.083176,0.19157,0.19393,0.56507,0.18632,0.1154,0.23988,0.10939,0.0,1884.6,0.24833,3.9876,0.44873,1.0543,0.1882,-298.78,0.61503,1.6308,31.602,0.55596,0.26292
2385,risky_upgrade,1,1,B,BB,B→BB,1,0.27804,-0.013587,0.38374,0.043352,0.30251,0.060806,0.040942,0.023422,-0.02006,0.0,611.0,0.21758,4.149,-0.009174,1.0452,0.03804,-36.924,0.063426,3.5546,0.96836,0.98248,0.441
2386,risky_upgrade,1,1,B,BB,B→BB,1,0.24579,-0.009902,0.54213,-0.25174,0.22003,0.17525,0.053153,0.021218,0.026354,0.0,-41.17,0.11258,2.2136,0.01424,1.0452,0.046341,-57.857,0.015227,4.0326,0.68289,0.96939,0.18977
2387,risky_upgrade,1,1,B,BB,B→BB,1,0.43379,-0.012384,0.42561,-0.009548,0.52121,0.28218,0.045729,0.012322,0.01963,0.0,-182.0,0.30137,4.2802,0.016299,1.2711,0.020661,-103.12,0.038336,2.3279,0.6754,0.97584,0.69463
2388,risky_upgrade,1,1,B,BB,B→BB,1,0.27257,-0.054799,0.58248,0.061598,0.30388,0.41235,0.064718,0.004346,-0.141,0.0,474.0,0.17274,3.8862,-0.11926,0.98687,0.002723,-36.907,0.001814,3.2092,0.97013,0.98545,0.76014
2389,risky_upgrade,1,1,CCC,B,CCC→B,1,0.075656,0.002781,0.1875,0.1743,0.073047,0.15229,0.003108,0.059859,0.033451,0.0,198.0,0.80965,3.0554,0.003108,0.93185,0.039003,5.0762,0.13615,13.245,14.2,0.99706,0.07834487
2390,risky_upgrade,1,1,CCC,B,CCC→B,1,0.3939,-0.00233,0.38833,-0.061857,0.39995,0.033207,-0.032719,0.14741,0.002706,-0.070973,-475.0,-2.2021499999999996,3.8853,0.13925,0.66719,-0.082765,-31.271,-0.12678,2.5296,0.83157,0.8603,0.1331
2391,risky_upgrade,1,2,CCC,B,CCC→B,1,1.4819,0.057374,-0.7113339999999999,-1.00064,2.0306,-1.86106,0.086039,0.034945,-0.21134,-1.880592,-40395.0,0.40189,4.4303,-0.18106,1.0452,0.016762,-515.92,-0.025203,0.5599,-3.3425,0.90354,0.21057
2393,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.029505,0.011635,0.79746,0.46197,0.029959,0.11525,0.036205,0.16825,0.12618,0.0,1090.2,0.038603,3.3729,0.026129,1.2675,0.82751,35.509,0.14499,34.586,2.001,0.97615,0.41849
2394,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.13501,0.033935,0.52141,0.49351,0.16917,0.24646,0.027537,0.09397,0.17283,0.0,1636.0,0.16354,3.5205,0.04718,1.0452,0.19703,-13.525,0.20347,7.6818,10.947,0.96417,1.4342
2395,risky_upgrade,1,1,BBB,A,BBB→A,0,0.25158,0.12393,0.41475,0.014161,0.18622,0.29449,0.15471,0.36933,0.38393,0.0,26.0,0.050933,3.2639,0.14197,1.0452,0.63078,-20.391,0.87064,4.6195,0.84437,0.85825,0.51548
2396,risky_upgrade,1,1,B,BB,B→BB,1,0.1208,-0.003037,0.54204,-0.040315,0.19118,0.26292,0.029345,0.040427,0.057837,0.0326,-408.13,0.18733,4.0053,0.01456,1.5101,0.090924,-6.2105,0.12399,8.4007,0.44138,0.98544,0.86503
2397,risky_upgrade,1,2,CCC,B,CCC→B,1,1.8308,-0.20977,-0.7113339999999999,-1.00064,1.9586,-1.2759,-0.13189,-0.37367,-0.087838,-0.281,-40775.49,-2.2021499999999996,4.834,-0.080481,1.2494,-0.1182,-653.35,0.14922,0.50553,-2.0002,1.0805,0.1044
2398,risky_upgrade,1,1,CCC,B,CCC→B,1,0.15073,0.10565,0.11637,0.57602,0.11504,0.11104,0.063127,0.15567,0.2855,0.12953,7911.0,0.03925,4.1378,0.12014,1.0452,0.44907,-10.926,1.1666,7.5404,1.436,0.87986,0.80613
2400,risky_upgrade,1,2,CCC,B,CCC→B,1,2.742,-0.032773,0.2363,-0.42127,3.0407,0.22824,0.027951,-0.004183,0.003382,-0.000153,-7143.0,1.3623,4.2293,-0.09304,0.31632000000000005,-0.008404,-883.03,-0.000669,0.33365,0.24714,1.093,0.15367
2401,risky_upgrade,1,1,B,BB,B→BB,1,0.14575,0.035669,0.22611,0.16663,0.15476,0.21645,0.053481,0.31531,0.21452,0.0,863.0,0.098658,3.7142,0.043982,1.0084,0.31497,-28.039,0.74183,7.0722,1.581,0.9517,0.79748
2403,risky_upgrade,1,1,CCC,B,CCC→B,1,0.32387,-0.16457,0.45018,0.003463,0.82524,0.13605,0.025936,0.001091,-0.20472,0.086248,14.0,-0.24011,3.6067,-0.1989,1.0452,0.002707,-44.467,0.007349,2.5556,0.25003,0.97403,0.38674
2404,risky_upgrade,1,1,CCC,B,CCC→B,1,0.068548,-0.01455,0.31735,-0.047216,0.076222,0.28849,-0.003698,-0.038146,0.008914,0.0,-396.0,-1.1927,3.9236,0.000966,1.0377,-0.14226,-7.2952,-0.31049,14.379,0.71511,1.0074,0.23405
2405,risky_upgrade,1,2,CCC,B,CCC→B,1,0.33757,0.018947,-0.7113339999999999,-1.00064,0.32199,-1.86106,0.013829,0.13809,0.11341,-1.880592,-217.42,0.5877,1.9636,0.011347,1.0452,0.041398,-88.382,-0.059122,2.9935,-4.8142759999999996,0.97866,0.07834487
2406,risky_upgrade,1,1,CCC,B,CCC→B,1,0.336,0.017233,0.32523,-0.008438,0.3467,0.29564,0.005211,0.033368,0.032638,0.0,-257.0,0.68302,4.4837,0.1802,1.0961,0.015719,-45.599,0.01969,3.0164,0.86743,0.81928,0.383
2407,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.22829,-0.00412,0.56137,-0.15268,0.3113,0.3991,0.038213,0.023087,0.042012,0.022707,-7542.4,0.21415,4.6937,-0.000878,0.89574,0.052918,-55.488,0.056896,4.3766,0.5571,1.0009,0.36039
2408,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.13465,-0.010998,0.66681,0.083767,0.33183,0.052099,0.038234,0.020462,0.068728,0.0,5946.3,0.23672,4.8512,0.031304,1.0452,0.069997,-19.807,0.058928,7.5102,0.43254,1.0016,0.60616
2409,risky_upgrade,1,1,CCC,B,CCC→B,1,0.17885,-0.033823,0.39524,0.054014,0.10952,0.36814,0.000803,-0.051896,-0.040773,-0.051896,1459.9,1.3179,4.4318,-0.01447,0.86468,-0.10192,-9.7422,-0.14097,5.5116,0.84282,1.0145,0.85197
2410,risky_upgrade,1,1,B,BB,B→BB,1,0.17372,-0.006786,0.39561,-0.2023,0.26268,-0.016147,0.014856,0.017119,0.055749,0.0,-3959.0,0.20375,4.2916,0.018387,1.0739,-0.060816,-44.011,-0.16795,5.8373,0.27585,0.98125,0.32465
2411,risky_upgrade,1,1,B,BB,B→BB,1,0.086699,-0.008464,0.58717,-0.13619,0.093539,0.46084,0.020881,0.018371,0.032032,0.018371,-2732.8,0.15836,4.3025,0.011909,1.2048,0.052828,-18.449,0.039866,11.673,0.5845,0.98809,0.44959
2412,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.25496,-0.056322,0.59319,-0.02265,0.46627,0.32847,0.037092,-0.015036,-0.008746,-0.013359,-2557.1,0.36778,5.0527,-0.011082,1.1717,-0.047162,-42.232,-0.040671,3.8792,0.46669,1.0111,0.56298
2413,risky_upgrade,1,1,B,BB,B→BB,1,0.14094,-0.007331,0.49449,0.43923,0.13806,0.49449,0.014722,0.012022,0.014559,0.006338,4826.9,0.29788,4.041,0.008258,1.0452,0.023912,9.7417,0.012817,7.1542,8.5238,0.99174,1.1903
2415,risky_upgrade,1,1,B,BB,B→BB,1,0.30235,0.006277,0.11624,0.03211,0.31637,0.015115,0.01542,0.01526,0.046552,0.0,42.0,0.39588,3.1166,0.015705,1.0452,0.017266,-20.581,0.28021,3.3599,0.63083,0.97443,0.23141
5977,risky_upgrade,1,1,B,BB,B→BB,1,0.44368,0.005986,0.0024174,-0.053446,0.43993,-0.078925,-0.045375,-0.077147,0.0088843,0.0,-411.0,0.7539,3.8859,0.0039268,1.0907,-0.11814,-87.062,2.8106089999999995,2.2628,-0.01549,0.98405,0.49889
5978,risky_upgrade,1,1,CCC,B,CCC→B,1,0.4376,0.063445,0.17777,-0.1565,0.46969,-0.092469,0.048802,0.09161,0.11407,-0.12189,-590.0,0.24677,3.5763,0.06076,1.0452,0.11719,-109.37,0.55144,2.4014,0.3154,0.96733,0.3814
5979,risky_upgrade,1,1,B,BB,B→BB,1,0.23237,-0.0016163,0.34138,0.2989,0.33263,0.30951,0.027156,0.006145,0.038165,0.0,3412.7,0.2763,4.0576,0.02192,1.0452,0.015515,-32.516,0.0074609,4.396,1.1191,0.99648,0.62068
5981,risky_upgrade,1,2,CCC,B,CCC→B,1,0.69845,0.010397,-0.24717,-0.77353,0.89753,-0.81733,-0.10767,-0.3434,-0.32211,-0.65896,-13119.0,2.884,4.2294,-0.10822,1.0714,-0.1197,-206.05,0.64957,1.1117,-0.46964,0.89031,0.20148
5983,risky_upgrade,1,1,B,BB,B→BB,1,0.33636,0.072529,0.065851,-0.0032415,0.31749,-0.091159,0.061764,0.18029,0.21759,-0.22934,-16.0,0.14708,3.6934,0.10786,1.0452,0.1978,-45.956,2.1008,3.2025,0.71705,0.8909,0.38409
5985,risky_upgrade,1,2,CCC,B,CCC→B,1,2.6517,-0.75006,0.93393,-0.030981,4.20196500000005,0.53523,-0.43664,-0.029375,-0.018302,0.53082,-6754.0,-1.0264,5.3385,0.46782,1.0452,-0.41204,-937.42,0.0,0.61913,0.65474,0.75398,0.49792
5986,risky_upgrade,1,1,B,BB,B→BB,1,0.3968,0.024596,0.68841,0.018043,0.77962,0.37129,0.075557,0.029752,-0.085049,0.0,398.0,0.29597,4.3436,-0.12423,1.0452,0.097371,-122.03,0.064722,2.2417,0.67962,0.94524,0.9095
5988,risky_upgrade,1,1,CCC,B,CCC→B,1,0.32048,-0.091114,0.36876,0.15024,0.36011,-0.4363,-0.05807,-0.29791,-0.12482,-0.28545,3919.0,-0.28916,4.4164,-0.07503,1.075,-0.23731,-59.486,-0.36906,2.9025,1.3334,1.0652,0.82429
5989,risky_upgrade,1,1,CCC,B,CCC→B,1,0.48583,0.036141,0.6379,0.2239,0.50249,0.019797,0.0081576,0.006232,0.035865,0.0,3393.0,0.49339,4.1805,0.52527,1.0452,0.017341,-69.185,0.01054,2.1258,1.4191,0.48656,1.0876
5990,risky_upgrade,1,1,CCC,B,CCC→B,1,0.5599,-0.14197,0.32976,-0.087251,1.3071,0.012658,0.071553,-0.028773,-0.039801,0.0,-618.0,0.34075,3.8502,-0.058325,1.0362,-0.10694,-89.909,-0.39992,1.6876,0.1577,1.0066,0.17871
5991,risky_upgrade,1,1,CCC,B,CCC→B,1,0.3269,0.032446,0.53074,-0.058396,0.60606,-0.73888,0.0016021,0.0018727,0.052833,-0.74075,-5900.0,0.62719,5.0045,0.13967,1.0452,0.0049612,-72.375,0.0065396,3.0967,0.42056,0.87443,0.47404
5992,risky_upgrade,1,1,CCC,B,CCC→B,1,0.88951,0.061633,0.38111,-0.36415,1.0741,0.17281,0.06099,0.094238,0.026206,-0.019017,-14618.0,0.5947,4.6036,0.22984,0.95831,0.069884,-254.23,0.15814,1.1458,0.30921,0.7516,0.22436
5993,risky_upgrade,1,1,CCC,B,CCC→B,1,0.34326,0.069805,0.67037,0.2587,0.59841,0.30646,0.035313,-0.015556,0.074422,0.0,1977.0,0.31032,3.8832,0.40298,1.2135,0.10791,-37.135,0.083301,3.0558,0.90465,0.61582,1.3066
5994,risky_upgrade,1,1,B,BB,B→BB,1,0.10334,-0.035171,0.76874,0.69612,0.0047667,0.33862,-0.032857,0.074288,-0.017876,-0.0013234,2061.9,-0.10706,3.4716,0.088871,0.80953,-0.30702,77.727,-0.087519,9.344,9.0497,0.93321,2.0984
5996,risky_upgrade,1,1,CCC,B,CCC→B,1,0.67826,-0.095118,0.20938,-0.18051,0.68549,0.088247,-0.046759,0.91179,-0.079529,0.0,-5259.0,-0.91265,4.4644,0.10219,0.98898,-0.12824,-200.23,-0.52038,1.5718,0.41323,0.9693,0.21409
5997,risky_upgrade,1,1,B,BB,B→BB,1,0.31352,0.077052,0.12014,0.13096,0.32248,-0.029206,0.075581,0.20402,0.20472,-0.38338,744.0,0.15458,3.7544,0.16292,1.225,0.25934,-20.282,2.8106089999999995,3.4313,0.5794,0.82855,0.46985
5998,risky_upgrade,1,1,CCC,B,CCC→B,1,0.19842,0.019285,0.31074,-0.023375,0.24407,0.001122,0.0099252,0.045067,0.025698,-0.051818,-2375.0,0.4343,5.0069,0.19191,1.1526,0.05013,-27.636,0.14253,5.0508,0.47434,0.79911,0.38709
5999,risky_upgrade,1,1,CCC,B,CCC→B,1,0.19339,0.0011578,0.23138,0.02382,0.18745,-0.16391,-0.0017687,-0.03824,0.0045495,-0.20728,1627.0,5.5699,4.8344,0.86279,1.0248,-0.0091508,-8.8032,-0.030332,5.1738,1.1108,0.13766,0.1886
6000,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.049926,0.056945,0.78608,0.73909,-0.028378,0.75317,0.058789,0.7416,0.25811,0.0,1572.1,0.027585,3.3278,0.11063,1.3653,1.2475,55.742,0.27563,21.22,16.759,0.88774,1.9563
6001,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.093623,0.033305,0.63045,0.34317,0.074697,0.594,0.039764,0.14042,0.19244,0.0,480.1,0.065984,3.1458,0.046371,1.0452,0.37931,-7.1418,0.16447,11.201,2.1945,0.96078,1.3032
6002,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.1728,-0.0021224,0.57277,0.33261,0.16795,0.39701,0.022105,0.016375,0.038976,0.0,227.08,0.19516,2.8342,0.015743,1.0452,0.03833,-36.992,0.015804,5.8797,2.3849,0.98598,1.3785
6003,risky_upgrade,1,1,B,BB,B→BB,1,0.2454,0.0025236,0.30553,0.093515,0.24807,0.26897,0.028405,0.14588,0.040623,0.0,509.0,0.25681,3.7358,0.014669,1.0665,0.053319,-40.408,0.10014,4.1356,1.1998,0.97943,0.63437
6004,risky_upgrade,1,1,B,BB,B→BB,1,0.082766,-0.0018501,0.73623,0.6762,-0.11786,0.14134,0.039182,0.060619,0.060619,0.087388,113.67,0.069098,2.2256,0.018666,1.0452,0.22982,78.015,0.065449,12.312,12.266,0.98133,2.4511
6006,risky_upgrade,1,1,B,BB,B→BB,1,0.10708,0.0081894,0.34703,0.21729,0.052381,0.25065,0.0081229,0.049947,0.050356,0.089918,372.0,0.43228,3.2335,0.0081695,1.0452,0.076485,-1.2237,0.11658,9.4159,2.6835,0.99181,0.87126
6008,risky_upgrade,1,1,CCC,B,CCC→B,1,0.36823,-0.069058,0.44825,-0.09297,0.38411,0.02435,-0.032098,-0.011745,-0.050022,-0.041423,-541.28,-2.2021499999999996,3.7651,-0.034825,0.93657,-0.16705,-84.376,-0.20562,2.6033,0.82822,1.0637,0.455
6009,risky_upgrade,1,1,A,AA,A→AA,0,0.52489,0.0086047,0.59065,0.21981,0.59415,0.40488,0.060647,0.62571,0.043513,0.080972,68985.0,0.25021,5.4967,0.13555,0.83315,0.049273,1.7872,0.047226,2.1829,1.1637,0.90334,1.2435
6010,risky_upgrade,1,1,CCC,B,CCC→B,1,0.24332,0.041713,0.62342,-0.14723,0.32732,-0.22289,0.027409,0.077108,0.066444,-0.31353,-636.76,0.27599,3.636,0.1867,0.92092,0.11745,-46.375,0.094744,4.2849,0.58452,0.80816,0.20627
6011,risky_upgrade,1,1,B,BB,B→BB,1,0.49,0.045806,0.37636,0.020135,1.9405,0.23668,0.055641,0.98428,-0.0026832,0.0,1993.7,0.70113,4.9957,0.17863,1.1654,0.079564,-69.134,0.020306,2.4835,0.44199,0.87738,0.92245
6012,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.37649,-0.014337,0.46584,-0.24844,0.5551,0.021705,0.049681,0.014124,0.051931,0.0019665,-3627.9,0.2832,4.1644,0.035766,1.0452,0.026442,-75.528,0.056177,2.7182,0.26758,0.99465,0.46692
6013,risky_upgrade,1,2,CCC,B,CCC→B,1,0.15473,-0.13545,0.13779,-0.35734,0.20553,-1.1852,-0.064818,-0.50231,-0.44525,-0.68288,-51.79,-0.10811,2.1612,-0.086832,1.0452,-0.58254,-27.905,2.8106089999999995,5.9467,-0.30341,1.0975,0.19013
6014,risky_upgrade,1,1,BBB,A,BBB→A,0,0.41224,0.26951,0.46743,0.23133,-0.047168,0.40618,0.27521,0.44066,0.41935,-0.049106,1843.0,0.042169,3.9013,0.37453,1.7379,0.90704,58.782,0.75027,3.2958,1.586,0.62281,1.3711
6015,risky_upgrade,1,1,CCC,B,CCC→B,1,0.27618,0.0057798,0.21607,0.062684,0.31637,0.11787,0.0032838,0.0080836,-0.038678,0.0,192.0,1.8365,3.4861,0.18939,1.0452,0.011614,-22.403,-0.01177,3.5366,0.8959,0.79485,0.3227
6016,risky_upgrade,1,1,B,BB,B→BB,1,0.45148,-0.034005,0.27563,0.061922,0.47052,-0.27885,-0.01236,-0.095025,-0.01845,-0.22622,44.67,1.5849,2.8582,-0.011754,0.89482,-0.075157,-53.771,-0.19096,2.1892,1.1593,1.0114,0.41634
6018,risky_upgrade,1,2,CCC,B,CCC→B,1,0.65971,-0.63951,0.14341,0.038515,1.6705,0.12394,-0.36012,-0.36548,-0.29214,-0.13857,470.0,-0.19483,4.0865,-0.65539,0.83451,-0.47206,-136.43,-1.6263,0.91568,0.30225,1.354,0.84433
6019,risky_upgrade,1,1,B,BB,B→BB,1,0.32348,0.012619,0.25242,0.35468,0.4793,0.19218,0.047719,0.099701,0.07162,-0.055946,1307.0,0.26692,3.5664,0.046251,0.89805,0.077439,-109.29,0.14371,3.2413,1.5072,0.96344,1.6786
6020,risky_upgrade,1,1,B,BB,B→BB,1,0.28431,-0.0043761,0.37966,0.12446,0.30398,0.30682,0.019341,0.04713,0.015702,0.0,258.0,0.44861,3.3166,0.0072496,1.0794,0.020645,-23.676,0.018483,3.5397,1.2967,0.98808,0.43135
6021,risky_upgrade,1,1,B,BB,B→BB,1,0.26133,0.0051665,0.43005,0.17546,0.41741,0.079848,0.016922,0.027798,0.021914,0.0,4652.0,0.51924,4.4235,0.012719,1.0833,0.022192,-38.026,0.036866,3.8691,0.68792,0.98204,0.83847
6022,risky_upgrade,1,1,CCC,B,CCC→B,1,0.16218,0.018532,0.39363,0.013844,0.23542,0.098072,0.022155,0.049891,0.1038,0.036067,1664.5,0.21285,5.08,0.028331,1.1854,0.083818,-28.542,0.36776,6.346,0.25087,0.97167,0.52931
6023,risky_upgrade,1,1,CCC,B,CCC→B,1,0.40805,-0.01288,0.34201,-0.084242,0.59016,0.031846,0.034104,0.0094878,0.025272,0.0069704,-1801.0,0.44379,4.33,0.017079,1.2681,0.014444,-77.92,0.21888,2.4933,0.074515,0.98292,0.49227
6024,risky_upgrade,1,1,BB,BBB,BB→BBB,0,1.809,0.0087789,0.56435,-0.1695,2.6202,0.38769,0.0058021,0.0009378,0.0020471,0.00069659,-13162.0,7.4916,4.8901,0.0093734,1.0452,0.0025563,-419.96,0.0017968,0.55801,0.48302,0.99063,0.35837
6026,risky_upgrade,1,1,CCC,B,CCC→B,1,0.4376,0.063445,0.17777,-0.1565,0.46969,-0.092469,0.048802,0.09161,0.11407,-0.12189,-590.0,0.24677,3.5763,0.06076,1.0452,0.11719,-109.37,0.55144,2.4014,0.3154,0.96733,0.3814
6027,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.27745,0.137,0.5775,-0.12752,0.3569,0.35883,0.12401,0.21122,0.243,-0.0050174,-4036.0,0.090928,4.5004,0.19564,1.0452,0.51558,-35.897,0.49422,4.1574,0.5064,0.80869,0.118
6029,risky_upgrade,1,1,BBB,A,BBB→A,0,0.17928,0.090237,0.48708,0.061434,0.19492,0.33317,0.13809,0.33677,0.39842,0.2658,653.16,0.043259,4.0266,0.11266,1.0452,0.65743,-15.671,0.79781,6.286,0.7815,0.88734,0.77655
6030,risky_upgrade,1,1,B,BB,B→BB,1,0.27393,-0.00016624,0.39184,-0.01568,0.44296,0.017049,0.02489,0.014574,0.039427,0.0,-134.0,0.32594,3.9318,0.018991,1.2643,0.0075875,-69.099,0.045207,3.7193,0.16518,0.97597,0.66485
6031,risky_upgrade,1,1,CCC,B,CCC→B,1,0.45882,0.072147,-0.10244,-0.22971,0.3491,-0.10244,0.1029,0.23607,0.22293,0.23334,-1407.1,0.14085,3.7871,0.085952,0.8885,0.21467,-94.369,-2.2779,2.3845,-0.78777,0.91405,0.44386
6032,risky_upgrade,1,1,CCC,B,CCC→B,1,0.061203,0.067958,0.41806,0.034268,0.27016,0.30592,0.051954,0.11434,0.12001,0.0,90.33,0.13768,3.4209,0.3678,1.0313,0.89548,-7.0094,0.19771,17.236,0.49439,0.62794,0.78462
6033,risky_upgrade,1,0,CCC,B,CCC→B,1,0.019161,-0.14363,0.97926,0.61333,-0.36546,0.94222,-0.029883,-0.059496,-0.087304,0.0,827.99,-0.02153,3.1303,-0.091686,0.81766,-2.09503,158.87,-0.08261,45.964,2.6723,1.0809,25.453
6035,risky_upgrade,1,1,CCC,B,CCC→B,1,0.31978,-0.13252,0.38458,-0.047493,0.34345,0.3647,-0.06661,-0.19814,-0.14091,-0.19814,-3124.0,-0.34474,4.8181,-0.045618,0.72258,-0.34803,-75.075,-0.54329,2.9907,0.76267,1.0456,0.43949
6037,risky_upgrade,1,1,CCC,B,CCC→B,1,0.16143,-0.41103,0.6396,0.61976,-0.12918,0.6396,-0.40847,-0.77748,-0.5391808,-0.77748,984.82,-0.016516,3.2011,-0.20649,0.31632000000000005,-2.09503,86.69,-1.2156,5.1345,32.234,1.2065,2.4824
6038,risky_upgrade,1,1,CCC,B,CCC→B,1,0.1982,-0.033364,0.88117,0.092317,0.21773,0.23201,-0.055369,-0.028614,-0.023099,0.2418,327.08,-0.22963,3.5494,0.9867157000000019,1.0452,-0.24089,24.345,-0.038469,4.3507,1.117,0.10185,0.4887
6039,risky_upgrade,1,1,B,BB,B→BB,1,0.069369,-0.029227,0.88937,0.40813,-0.20055,0.80068,0.046466,0.014244,0.013357,0.0,230.09,0.050169,2.7511,0.0083426,1.0452,0.12933,94.251,0.016654,14.537,1.8462,0.98866,3.9945
6040,risky_upgrade,1,2,CCC,B,CCC→B,1,0.34087,-0.21252,-0.1693,-0.67709,0.43886,-0.23637,-0.036353,-0.10898,-0.49301,-0.059863,-2663.0,-0.088629,3.5947,-0.18106,0.56399,-0.13528,-92.523,0.78919,2.3285,-0.44071,1.0277,0.18656
6041,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.084082,0.016199,0.56988,0.50612,0.071816,0.5235,0.064288,1.3467,0.10975,0.15593,545.6,0.10902,3.0326,0.02573,0.57546,0.69473,43.82,0.27362,12.181,4.0037,0.94463,0.34835
6042,risky_upgrade,1,1,BB,BBB,BB→BBB,0,0.34193,-0.011573,0.31924,0.032851,0.32577,0.31924,0.040018,0.031125,0.022026,0.031125,242.6,0.31468,3.8683,0.016102,1.3798,0.049513,-42.118,0.097496,2.9724,0.94304,0.9839,0.66597
6043,risky_upgrade,1,1,CCC,B,CCC→B,1,0.11854,0.079814,0.4438,0.38653,0.10384,0.4438,0.071953,0.35319,0.42257,0.28354,1633.3,0.041828,3.6259,0.082044,1.0452,0.635,-4.4675,0.63891,9.1901,7.7499,0.91796,0.90506
6044,risky_upgrade,1,1,CCC,B,CCC→B,1,0.36966,0.02339,0.24868,-0.0098778,0.46401,0.21044,0.0065929,-0.25505,-0.2073,0.0,-38.0,0.71778,3.5851,0.21087,1.0316,0.015485,-57.169,0.039544,2.3488,0.66389,0.68166,0.50716
6045,risky_upgrade,1,1,B,BB,B→BB,1,0.13757,0.017773,0.55493,0.012449,0.14737,0.4611,0.039655,0.093804,0.095384,0.074062,1142.0,0.13256,4.9625,0.030678,1.4756,0.21353,-22.255,0.16062,7.4993,0.84105,0.96932,0.56186
6046,risky_upgrade,1,1,CCC,B,CCC→B,1,0.32245,-0.066037,0.29488,0.01094,0.47391,-0.10205,-0.024385,-0.10205,0.014719,0.0088025,37.0,-1.9724,3.5292,0.0069721,0.85033,-0.15726,-6.7921,-2.9482139999999997,2.948,0.0050697,1.0366,0.091862
