antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,lift_vs_baseline,antecedents_str,consequents_str,has_distress,conf_safe,conf_diff,safe_ant_present,group_redundant
frozenset({'Attr41=LOW'}),frozenset({'Attr24=LOW'}),0.5109689213893968,0.4844606946983547,0.37385740402193784,0.7316636851520572,1.5102642859553783,1.0,0.1263130453963617,1.9212431444241307,0.6908849941731598,0.6014705882352941,0.4795036729722527,0.7516808991798021,8.384705320613657,Attr41=LOW,Attr24=LOW,True,0.5170486305198435,0.21461505463221364,True,True
frozenset({'Attr24=LOW'}),frozenset({'Attr41=LOW'}),0.4844606946983547,0.5109689213893968,0.37385740402193784,0.7716981132075471,1.5102642859553783,1.0,0.1263130453963617,2.142036955897683,0.6553607657493626,0.6014705882352941,0.5331546464468346,0.7516808991798021,8.843491083439687,Attr24=LOW,Attr41=LOW,True,0.5128915996673136,0.25880651354023354,True,True
frozenset({'Attr24=LOW'}),frozenset({'Attr46=LOW'}),0.4844606946983547,0.5484460694698354,0.3053016453382084,0.630188679245283,1.1490440251572327,1.0,0.039601081518269854,1.2210386896989143,0.25160317662547255,0.4195979899497488,0.18102513176991827,0.5934276729559749,7.22182401434928,Attr24=LOW,Attr46=LOW,True,0.4696423620737455,0.1605463171715375,True,False
frozenset({'Attr24=LOW'}),frozenset({'Attr49=LOW'}),0.4844606946983547,0.45978062157221206,0.37751371115173676,0.779245283018868,1.6948197606811959,1.0,0.1547680718160216,2.4471476116814332,0.7952192056050694,0.6661290322580646,0.5913609807489705,0.8001594208334897,8.929979993791177,Attr24=LOW,Attr49=LOW,True,0.665927363459939,0.113317919558929,True,True
frozenset({'Attr49=LOW'}),frozenset({'Attr24=LOW'}),0.45978062157221206,0.4844606946983547,0.37751371115173676,0.8210735586481114,1.6948197606811959,1.0,0.1547680718160216,2.881291895185863,0.7588893941814874,0.6661290322580646,0.6529334630514785,0.8001594208334897,9.409322856280962,Attr49=LOW,Attr24=LOW,True,0.6609796367638966,0.16009392188421478,True,True
frozenset({'Attr55=LOW'}),frozenset({'Attr24=LOW'}),0.453382084095064,0.4844606946983547,0.27513711151736747,0.6068548387096775,1.2526399878271455,1.0,0.05549131209288491,1.3113204893826467,0.3689707663418482,0.4151724137931035,0.23740991763898436,0.5873896835057821,6.954423320752492,Attr55=LOW,Attr24=LOW,True,0.48338368580060426,0.12347115290907323,True,False
frozenset({'Attr24=LOW'}),frozenset({'Attr56=LOW'}),0.4844606946983547,0.44149908592321757,0.3446069469835466,0.7113207547169811,1.6111488730028516,1.0,0.13071799310849602,1.9346763690241482,0.7357826814906784,0.5927672955974842,0.4831176852052001,0.7459295284972068,8.15157980062778,Attr24=LOW,Attr56=LOW,True,0.639866925422789,0.07145382929419208,True,True
frozenset({'Attr56=LOW'}),frozenset({'Attr24=LOW'}),0.44149908592321757,0.4844606946983547,0.3446069469835466,0.7805383022774326,1.6111488730028514,1.0,0.13071799310849602,2.3491083439688163,0.6791840136837031,0.5927672955974842,0.5743065650558711,0.7459295284972068,8.944797710833795,Attr56=LOW,Attr24=LOW,True,0.6316365626710454,0.1489017396063872,True,True
frozenset({'Attr24=LOW'}),frozenset({'Attr57=LOW'}),0.4844606946983547,0.4351005484460695,0.3171846435100548,0.6547169811320754,1.5047486919296018,1.0,0.10639552954623688,1.6360475919321482,0.6506530136734319,0.526555386949924,0.38877083714966104,0.6918542888853654,7.502912972991617,Attr24=LOW,Attr57=LOW,True,0.6312725256445799,0.02344445548749552,True,False
frozenset({'Attr57=LOW'}),frozenset({'Attr24=LOW'}),0.4351005484460695,0.4844606946983547,0.3171846435100548,0.7289915966386554,1.5047486919296018,1.0,0.10639552954623688,1.902300072275838,0.5937998377213842,0.526555386949924,0.474320579295548,0.6918542888853654,8.35408377244865,Attr57=LOW,Attr24=LOW,True,0.6219612127833924,0.10703038385526298,True,False
frozenset({'Attr24=LOW'}),frozenset({'Attr58=HIGH'}),0.4844606946983547,0.4186471663619744,0.34643510054844606,0.7150943396226415,1.7081074400593226,1.0,0.14361700349922626,2.0405099458818112,0.8041224573813133,0.6223316912972084,0.5099264269609587,0.7713026283266046,8.194824255803525,Attr24=LOW,Attr58=HIGH,True,0.6814527308012199,0.03364160882142153,True,True
frozenset({'Attr58=HIGH'}),frozenset({'Attr24=LOW'}),0.4186471663619744,0.4844606946983547,0.34643510054844606,0.8275109170305677,1.7081074400593226,1.0,0.14361700349922626,2.98882280795131,0.7130897263570135,0.6223316912972084,0.6654201121124842,0.7713026283266046,9.48309357112635,Attr58=HIGH,Attr24=LOW,True,0.6684797389175958,0.15903117811297185,True,True
frozenset({'Attr63=LOW'}),frozenset({'Attr24=LOW'}),0.43875685557586835,0.4844606946983547,0.2687385740402194,0.6125,1.2642924528301887,1.0,0.056178122984268525,1.3304240136816654,0.37246559861729706,0.41061452513966484,0.24835992907801427,0.5836084905660377,7.01911563071298,Attr63=LOW,Attr24=LOW,True,0.4952146568225322,0.11728534317746786,True,False
frozenset({'cash_to_current_liabilities=LOW'}),frozenset({'Attr24=LOW'}),0.42321755027422303,0.4844606946983547,0.25411334552102377,0.6004319654427646,1.239382207913933,1.0,0.04908107710663784,1.2902416127279013,0.3348687135869751,0.3888111888111888,0.2249513655928802,0.5624801336647784,6.880818602153509,cash_to_current_liabilities=LOW,Attr24=LOW,True,0.4673380511703865,0.13309391427237804,True,False
frozenset({'Attr24=LOW'}),frozenset({'retained_earnings_to_assets=LOW'}),0.4844606946983547,0.44149908592321757,0.3217550274223035,0.6641509433962265,1.504308762061018,1.0,0.10786607354725292,1.6629521598915438,0.6502760315925209,0.5325264750378216,0.39865979063088663,0.6964647056525646,7.6110241109309795,Attr24=LOW,retained_earnings_to_assets=LOW,True,0.7238702522872192,-0.05971930889099275,True,False
frozenset({'retained_earnings_to_assets=LOW'}),frozenset({'Attr24=LOW'}),0.44149908592321757,0.4844606946983547,0.3217550274223035,0.7287784679089027,1.5043087620610178,1.0,0.10786607354725292,1.9008052248907987,0.6002547983930961,0.5325264750378216,0.4739071700218786,0.6964647056525646,8.351641363961528,retained_earnings_to_assets=LOW,Attr24=LOW,True,0.71455938697318,0.014219080935722661,True,False
frozenset({'working_capital_to_assets=LOW'}),frozenset({'Attr24=LOW'}),0.45429616087751373,0.4844606946983547,0.28244972577696525,0.6217303822937625,1.2833453551497664,1.0,0.062361092079449454,1.362888482632541,0.40459037365901773,0.4303621169916434,0.2662642521797451,0.6023746251091454,7.124893786852743,working_capital_to_assets=LOW,Attr24=LOW,True,0.5035714285714286,0.11815895372233398,True,False
frozenset({'Attr41=HIGH'}),frozenset({'Attr24=MID'}),0.3153564899451554,0.34552102376599636,0.20292504570383912,0.6434782608695652,1.8623418449505404,1.0,0.09396274844673788,1.835733713827083,0.6763251903438818,0.44311377245508976,0.4552586835074082,0.6153899240855762,7.374119704316032,Attr41=HIGH,Attr24=MID,False,0.48549578059071724,0.15798248027884793,True,True
frozenset({'Attr57=MID'}),frozenset({'Attr24=MID'}),0.27239488117001825,0.34552102376599636,0.2020109689213894,0.7416107382550337,2.1463548879656265,1.0,0.10789281071090777,2.532918635295236,0.7340435207712773,0.48571428571428577,0.6051985302388363,0.6631334114555592,8.498696367004897,Attr57=MID,Attr24=MID,False,0.5525851197982345,0.1890256184567991,True,False
frozenset({'Attr30=HIGH'}),frozenset({'Attr25=LOW'}),0.43418647166361973,0.46983546617915906,0.27879341864716634,0.6421052631578947,1.366659840262134,1.0,0.07479721532440534,1.4813420797935262,0.47416509971132703,0.445906432748538,0.3249364791288566,0.6177452385828384,7.358385451746368,Attr30=HIGH,Attr25=LOW,True,0.5330420535226652,0.10906320963522953,True,False
frozenset({'Attr25=LOW'}),frozenset({'Attr35=LOW'}),0.46983546617915906,0.5383912248628885,0.2979890310786106,0.6342412451361867,1.178030428147688,1.0,0.045033738958386915,1.2620580341514644,0.2850539454199279,0.41956241956241946,0.20764341025542235,0.5938608602590951,7.268265530413504,Attr25=LOW,Attr35=LOW,True,0.46536019873033396,0.16888104640585277,True,False
frozenset({'Attr38=LOW'}),frozenset({'Attr25=LOW'}),0.45612431444241314,0.46983546617915906,0.30255941499085925,0.6633266533066133,1.4118275461428695,1.0,0.08825603507915875,1.574714895098808,0.5363324786107798,0.48533724340175954,0.36496441158178444,0.653647762450972,7.601577927335477,Attr38=LOW,Attr25=LOW,True,0.5879604178119846,0.07536623549462873,True,False
frozenset({'Attr25=LOW'}),frozenset({'Attr38=LOW'}),0.46983546617915906,0.45612431444241314,0.30255941499085925,0.6439688715953308,1.4118275461428695,1.0,0.08825603507915875,1.52760711681202,0.5502031461610586,0.48533724340175954,0.3453814210509108,0.653647762450972,7.379741995603895,Attr25=LOW,Attr38=LOW,True,0.5903947005244273,0.053574171070903454,True,False
frozenset({'Attr46=LOW'}),frozenset({'Attr25=LOW'}),0.5484460694698354,0.46983546617915906,0.3290676416819013,0.6000000000000001,1.2770428015564204,1.0,0.07138822695841368,1.3254113345521026,0.48043184885290136,0.4774535809018568,0.2455172413793105,0.6501945525291829,6.875868372943328,Attr46=LOW,Attr25=LOW,True,0.505795872208086,0.09420412779191412,True,False
frozenset({'Attr25=LOW'}),frozenset({'Attr46=LOW'}),0.46983546617915906,0.5484460694698354,0.3290676416819013,0.7003891050583657,1.2770428015564201,1.0,0.07138822695841368,1.5071345473539257,0.40919540229885054,0.4774535809018568,0.33648923265961966,0.6501945525291829,8.026305493708163,Attr25=LOW,Attr46=LOW,True,0.4937896770632073,0.2065994279951584,True,False
frozenset({'Attr52=HIGH'}),frozenset({'Attr25=LOW'}),0.4113345521023766,0.46983546617915906,0.25685557586837293,0.6244444444444444,1.3290704712494594,1.0,0.06359601482575722,1.4116807113572685,0.42060299286045827,0.41142020497803805,0.29162452107279674,0.5855685257241676,7.155996343692869,Attr52=HIGH,Attr25=LOW,True,0.5061025223759155,0.1183419220685289,True,False
frozenset({'Attr53=LOW'}),frozenset({'Attr25=LOW'}),0.4369287020109689,0.46983546617915906,0.30895795246800734,0.7071129707112972,1.50502254855673,1.0,0.1036733520716289,1.8101331940454435,0.5959425190194422,0.5168195718654435,0.44755446544510197,0.6823502596747147,8.103359519019682,Attr53=LOW,Attr25=LOW,True,0.6165619021590599,0.09055106855223727,True,False
frozenset({'Attr25=LOW'}),frozenset({'Attr53=LOW'}),0.46983546617915906,0.4369287020109689,0.30895795246800734,0.6575875486381323,1.5050225485567297,1.0,0.1036733520716289,1.6444241316270567,0.632932054682718,0.5168195718654435,0.39188438021122846,0.6823502596747147,7.535809046870442,Attr25=LOW,Attr53=LOW,True,0.6226883797957494,0.034899168842382866,True,False
frozenset({'Attr55=LOW'}),frozenset({'Attr25=LOW'}),0.453382084095064,0.46983546617915906,0.2897623400365631,0.6391129032258065,1.3602908874105686,1.0,0.07674735719848003,1.4690592669002074,0.48454891699988417,0.45743145743145747,0.3192922691879867,0.6279222103677671,7.324093663383853,Attr55=LOW,Attr25=LOW,True,0.5328206536665752,0.10629224955923133,True,False
frozenset({'Attr25=LOW'}),frozenset({'Attr55=LOW'}),0.46983546617915906,0.453382084095064,0.2897623400365631,0.6167315175097277,1.3602908874105686,1.0,0.07674735719848003,1.4262010597722696,0.49958664201022535,0.45743145743145747,0.2988365888890335,0.6279222103677671,7.0676078930708,Attr25=LOW,Attr55=LOW,True,0.5354678443279051,0.0812636731818226,True,False
frozenset({'Attr63=LOW'}),frozenset({'Attr25=LOW'}),0.43875685557586835,0.46983546617915906,0.27148080438756855,0.61875,1.3169503891050585,1.0,0.06533727260877847,1.3905954985464681,0.4288158457539564,0.4261119081779053,0.2808836206896552,0.5982855058365759,7.0907392595978065,Attr63=LOW,Attr25=LOW,True,0.5220125786163522,0.09673742138364783,True,False
frozenset({'cash_to_current_liabilities=LOW'}),frozenset({'Attr25=LOW'}),0.42321755027422303,0.46983546617915906,0.27148080438756855,0.6414686825053996,1.3653049390290022,1.0,0.0726381893592773,1.4787119226448757,0.46388875548938946,0.4367647058823529,0.3237357563119088,0.6096448470892757,7.351090377120835,cash_to_current_liabilities=LOW,Attr25=LOW,True,0.50789330430049,0.1335753782049096,True,False
frozenset({'retained_earnings_to_assets=LOW'}),frozenset({'Attr25=LOW'}),0.44149908592321757,0.46983546617915906,0.30987202925045704,0.7018633540372671,1.4938492399158954,1.0,0.10244010039804952,1.7782602071907372,0.5919209767825847,0.5151975683890578,0.4376526022702934,0.6806982139836141,8.04320006358795,retained_earnings_to_assets=LOW,Attr25=LOW,True,0.6237000547345375,0.07816329930272958,True,False
frozenset({'Attr25=LOW'}),frozenset({'retained_earnings_to_assets=LOW'}),0.46983546617915906,0.44149908592321757,0.30987202925045704,0.6595330739299611,1.4938492399158951,1.0,0.10244010039804952,1.6403969704883783,0.6235581324382057,0.5151975683890578,0.3903914613410432,0.6806982139836141,7.558104339908521,Attr25=LOW,retained_earnings_to_assets=LOW,True,0.6290367099089152,0.03049636402104583,True,False
frozenset({'working_capital_to_assets=LOW'}),frozenset({'Attr25=LOW'}),0.45429616087751373,0.46983546617915906,0.29981718464351004,0.6599597585513077,1.4046614316247679,1.0,0.08637273611422114,1.5591229189879163,0.5279139600441229,0.480234260614934,0.3586137514743632,0.649046027135576,7.562994052063752,working_capital_to_assets=LOW,Attr25=LOW,True,0.5618131868131867,0.09814657173812102,True,False
frozenset({'Attr25=LOW'}),frozenset({'working_capital_to_assets=LOW'}),0.46983546617915906,0.45429616087751373,0.29981718464351004,0.6381322957198443,1.4046614316247679,1.0,0.08637273611422114,1.5080202866073005,0.5433873002523127,0.480234260614934,0.3368789472655104,0.649046027135576,7.31285611648966,Attr25=LOW,working_capital_to_assets=LOW,True,0.564449351366271,0.07368294435357337,True,False
frozenset({'Attr29=LOW'}),frozenset({'Attr35=LOW'}),0.36837294332723947,0.5383912248628885,0.24223034734917734,0.6575682382133996,1.2213576444914418,1.0,0.043901587184877466,1.3480314230453332,0.2869399011550119,0.3645116918844567,0.2581775299118003,0.5537416742849681,7.535587753639296,Attr29=LOW,Attr35=LOW,True,0.4115127175368139,0.2460555206765857,True,False
frozenset({'Attr29=LOW'}),frozenset({'Attr41=LOW'}),0.36837294332723947,0.5109689213893968,0.24954296160877515,0.6774193548387097,1.325754515551965,1.0,0.06131583608781821,1.5159963436928703,0.38901522982564946,0.39622641509433965,0.3403678022309316,0.5828957239309828,7.763077195258596,Attr29=LOW,Attr41=LOW,True,0.43935742971887554,0.2380619251198342,True,False
frozenset({'Attr55=MID'}),frozenset({'Attr29=LOW'}),0.34277879341864714,0.36837294332723947,0.22851919561243145,0.6666666666666667,1.8097601323407777,1.0,0.10224876257064461,1.894881170018282,0.680806675938804,0.47348484848484856,0.47226242161119164,0.6435070306038049,7.639853747714809,Attr55=MID,Attr29=LOW,False,0.6412037037037037,0.02546296296296302,True,False
frozenset({'Attr29=LOW'}),frozenset({'Attr55=MID'}),0.36837294332723947,0.34277879341864714,0.22851919561243145,0.620347394540943,1.809760132340778,1.0,0.10224876257064461,1.7311120670084004,0.7083936324167873,0.47348484848484856,0.4223366476047172,0.6435070306038049,7.10904505060311,Attr29=LOW,Attr55=MID,True,0.6674698795180722,-0.04712248497712923,True,False
frozenset({'Attr30=HIGH'}),frozenset({'Attr35=LOW'}),0.43418647166361973,0.5383912248628885,0.2906764168190128,0.6694736842105263,1.2434706460548655,1.0,0.05691423052114075,1.396587058535847,0.3460491155342864,0.42627345844504017,0.2839687337154768,0.6046859083191851,7.672021552968344,Attr30=HIGH,Attr35=LOW,True,0.41862370289459305,0.2508499813159333,True,False
frozenset({'Attr30=HIGH'}),frozenset({'Attr38=LOW'}),0.43418647166361973,0.45612431444241314,0.2623400365630713,0.6042105263157895,1.3246619554899275,1.0,0.06429702983533253,1.3741539927651796,0.4331646524404318,0.4177583697234352,0.27227952233525005,0.589680413458496,6.924120080823632,Attr30=HIGH,Attr38=LOW,True,0.4669579464773348,0.13725257983845474,True,False
frozenset({'Attr30=HIGH'}),frozenset({'Attr46=LOW'}),0.43418647166361973,0.5484460694698354,0.3117001828153565,0.7178947368421053,1.308961403508772,1.0,0.07357231901446817,1.6006575895658819,0.4171613471733333,0.4645776566757494,0.3752567653952696,0.6431140350877194,8.22691619359184,Attr30=HIGH,Attr46=LOW,True,0.5617149098853085,0.15617982695679677,True,False
frozenset({'Attr30=HIGH'}),frozenset({'Attr49=LOW'}),0.43418647166361973,0.45978062157221206,0.26782449725776963,0.6168421052631579,1.341600920791043,1.0,0.06819397143802491,1.4099132129296663,0.45001020031207434,0.4277372262773722,0.2907364858847626,0.5996735377210421,7.068875204464542,Attr30=HIGH,Attr49=LOW,True,0.49208083014746035,0.12476127511569751,True,False
frozenset({'Attr52=HIGH'}),frozenset({'Attr30=HIGH'}),0.4113345521023766,0.43418647166361973,0.3510054844606947,0.8533333333333333,1.9653614035087719,1.0,0.17240958661002842,3.8578195113844096,0.8344089673913042,0.709796672828096,0.7407862143241786,0.8308771929824561,9.779012797074953,Attr52=HIGH,Attr30=HIGH,True,0.7868185516680228,0.06651478166531044,True,True
frozenset({'Attr30=HIGH'}),frozenset({'Attr52=HIGH'}),0.43418647166361973,0.4113345521023766,0.3510054844606947,0.8084210526315789,1.9653614035087719,1.0,0.17240958661002842,3.0727042610040782,0.8681088449111468,0.709796672828096,0.674553775743707,0.8308771929824561,9.264327913018377,Attr30=HIGH,Attr52=HIGH,True,0.7921900600764609,0.016230992555118062,True,True
frozenset({'Attr53=LOW'}),frozenset({'Attr30=HIGH'}),0.4369287020109689,0.43418647166361973,0.3016453382084095,0.6903765690376569,1.590046245320414,1.0,0.11193680671370179,1.827424773951282,0.6590417158598977,0.5296950240770466,0.4527818522248733,0.6925567055714601,7.91156402744525,Attr53=LOW,Attr30=HIGH,True,0.6665755670948347,0.023801001942822197,True,False
frozenset({'Attr30=HIGH'}),frozenset({'Attr53=LOW'}),0.43418647166361973,0.4369287020109689,0.3016453382084095,0.6947368421052632,1.5900462453204143,1.0,0.11193680671370179,1.844543907205447,0.6558476526166348,0.5296950240770466,0.4578605604921396,0.6925567055714601,7.961531800250168,Attr30=HIGH,Attr53=LOW,True,0.6660294920808302,0.02870735002443303,True,False
frozenset({'Attr55=LOW'}),frozenset({'Attr30=HIGH'}),0.453382084095064,0.43418647166361973,0.283363802559415,0.6250000000000001,1.4394736842105267,1.0,0.08651143515068066,1.5088360755636814,0.5585284280936457,0.4689863842662633,0.3372374798061391,0.6388157894736843,7.162362888482633,Attr55=LOW,Attr30=HIGH,True,0.584454820104367,0.04054517989563311,True,False
